time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
13.051543,-0.0359,-0.5494,-0.0866,0.557
13.061608,-0.0343,-0.5218,-0.0835,0.530
13.071957,-0.0322,-0.4889,-0.0794,0.496
13.082002,-0.0297,-0.4508,-0.0742,0.458
13.092381,-0.0268,-0.4077,-0.0679,0.414
13.103129,-0.0235,-0.3596,-0.0606,0.365
13.112165,-0.0198,-0.3066,-0.0522,0.312
13.122258,-0.0159,-0.2490,-0.0428,0.253
13.132412,-0.0118,-0.1873,-0.0325,0.190
13.142523,-0.0076,-0.1221,-0.0214,0.124
13.156914,-0.0033,-0.0543,-0.0096,0.055
13.162865,0.0009,0.0155,0.0027,0.016
13.172951,0.0051,0.0865,0.0155,0.088
13.183085,0.0091,0.1583,0.0285,0.161
13.193300,0.0131,0.2304,0.0417,0.234
13.203363,0.0169,0.3025,0.0551,0.308
13.213461,0.0206,0.3742,0.0685,0.381
13.223599,0.0241,0.4450,0.0819,0.453
13.233644,0.0274,0.5142,0.0951,0.524
13.244164,0.0306,0.5812,0.1079,0.592
13.257347,0.0335,0.6451,0.1202,0.657
13.264185,0.0362,0.7055,0.1318,0.719
13.274377,0.0387,0.7621,0.1428,0.776
13.284576,0.0410,0.8148,0.1530,0.830
13.294672,0.0430,0.8635,0.1624,0.880
13.304951,0.0448,0.9080,0.1709,0.925
13.315056,0.0464,0.9483,0.1785,0.966
13.324912,0.0477,0.9843,0.1852,1.003
13.336056,0.0487,1.0163,0.1910,1.035
13.345589,0.0495,1.0447,0.1959,1.064
13.355458,0.0499,1.0699,0.2000,1.090
13.365821,0.0500,1.0925,0.2034,1.112
13.375533,0.0497,1.1125,0.2062,1.133
13.390090,0.0492,1.1302,0.2082,1.150
13.395857,0.0483,1.1454,0.2096,1.165
13.405943,0.0472,1.1581,0.2103,1.178
13.416372,0.0459,1.1680,0.2103,1.188
13.426260,0.0443,1.1750,0.2097,1.194
13.437136,0.0425,1.1789,0.2085,1.198
13.446921,0.0406,1.1794,0.2066,1.198
13.458174,0.0386,1.1764,0.2041,1.195
13.466812,0.0365,1.1697,0.2009,1.187
13.476948,0.0343,1.1589,0.1972,1.176
13.487647,0.0321,1.1437,0.1929,1.160
13.497297,0.0298,1.1239,0.1880,1.140
13.507348,0.0274,1.0992,0.1825,1.115
13.517663,0.0250,1.0694,0.1764,1.084
13.527493,0.0225,1.0343,0.1696,1.048
13.537863,0.0201,0.9935,0.1621,1.007
13.548203,0.0176,0.9467,0.1539,0.959
13.557859,0.0152,0.8937,0.1449,0.905
13.573345,0.0130,0.8343,0.1350,0.845
13.578233,0.0108,0.7687,0.1244,0.779
13.588542,0.0089,0.6975,0.1129,0.707
13.598733,0.0071,0.6211,0.1007,0.629
13.608633,0.0055,0.5398,0.0878,0.547
13.618970,0.0042,0.4543,0.0742,0.460
13.629034,0.0030,0.3655,0.0599,0.370
13.639000,0.0020,0.2743,0.0452,0.278
13.649456,0.0011,0.1822,0.0302,0.185
13.659233,0.0005,0.0904,0.0151,0.092
13.672394,0.0000,0.0001,0.0000,0.000
13.679499,-0.0002,-0.0876,-0.0148,0.089
13.689614,-0.0002,-0.1718,-0.0291,0.174
13.700097,-0.0000,-0.2516,-0.0429,0.255
13.709991,0.0004,-0.3262,-0.0560,0.331
13.720369,0.0011,-0.3948,-0.0681,0.401
13.730631,0.0019,-0.4566,-0.0791,0.463
13.740660,0.0028,-0.5107,-0.0889,0.518
13.750886,0.0038,-0.5565,-0.0971,0.565
13.760587,0.0049,-0.5933,-0.1038,0.602
13.773649,0.0060,-0.6209,-0.1087,0.630
13.781086,0.0071,-0.6392,-0.1118,0.649
13.790937,0.0080,-0.6478,-0.1131,0.658
13.802090,0.0088,-0.6467,-0.1125,0.656
13.811263,0.0093,-0.6355,-0.1100,0.645
13.821456,0.0096,-0.6142,-0.1057,0.623
13.831727,0.0096,-0.5833,-0.0997,0.592
13.841681,0.0092,-0.5435,-0.0923,0.551
13.858321,0.0086,-0.4957,-0.0835,0.503
13.861895,0.0076,-0.4407,-0.0737,0.447
13.872578,0.0065,-0.3794,-0.0629,0.385
13.882288,0.0051,-0.3124,-0.0514,0.317
13.892327,0.0038,-0.2406,-0.0393,0.244
13.902405,0.0024,-0.1649,-0.0267,0.167
13.912637,0.0012,-0.0864,-0.0139,0.088
13.922722,0.0001,-0.0062,-0.0010,0.006
13.933155,-0.0009,0.0746,0.0119,0.076
13.943173,-0.0016,0.1553,0.0246,0.157
13.958241,-0.0022,0.2353,0.0370,0.238
13.963353,-0.0027,0.3144,0.0492,0.318
13.976888,-0.0030,0.3921,0.0611,0.397
13.983487,-0.0032,0.4678,0.0726,0.473
13.993767,-0.0033,0.5407,0.0837,0.547
14.004017,-0.0034,0.6101,0.0941,0.617
14.014074,-0.0035,0.6751,0.1038,0.683
14.024107,-0.0037,0.7356,0.1127,0.744
14.034921,-0.0038,0.7914,0.1208,0.801
14.044823,-0.0039,0.8425,0.1282,0.852
14.054700,-0.0040,0.8892,0.1348,0.899
14.064811,-0.0042,0.9314,0.1407,0.942
14.074812,-0.0044,0.9694,0.1458,0.980
14.087223,-0.0046,1.0033,0.1502,1.015
14.095135,-0.0047,1.0337,0.1539,1.045
14.105277,-0.0048,1.0610,0.1569,1.073
14.115287,-0.0047,1.0859,0.1594,1.098
14.125414,-0.0045,1.1088,0.1614,1.120
14.136061,-0.0041,1.1297,0.1629,1.141
14.145901,-0.0036,1.1486,0.1640,1.160
14.156085,-0.0029,1.1651,0.1646,1.177
14.166036,-0.0021,1.1788,0.1648,1.190
14.176060,-0.0012,1.1892,0.1645,1.201
14.186538,-0.0002,1.1960,0.1638,1.207
14.196507,0.0008,1.1984,0.1627,1.209
14.206409,0.0018,1.1957,0.1611,1.206
14.216795,0.0027,1.1872,0.1589,1.198
14.226768,0.0035,1.1723,0.1560,1.183
14.237192,0.0042,1.1504,0.1525,1.160
14.247382,0.0048,1.1212,0.1482,1.131
14.257007,0.0054,1.0848,0.1431,1.094
14.271435,0.0060,1.0416,0.1373,1.051
14.277375,0.0065,0.9921,0.1309,1.001
14.287757,0.0070,0.9369,0.1237,0.945
14.297727,0.0074,0.8761,0.1159,0.884
14.307670,0.0076,0.8098,0.1075,0.817
14.318078,0.0076,0.7380,0.0984,0.745
14.328329,0.0074,0.6608,0.0885,0.667
14.338238,0.0069,0.5788,0.0780,0.584
14.348537,0.0062,0.4922,0.0668,0.497
14.358302,0.0052,0.4018,0.0550,0.406
14.372935,0.0040,0.3083,0.0426,0.311
14.378829,0.0027,0.2129,0.0296,0.215
14.388749,0.0014,0.1169,0.0164,0.118
14.399327,0.0003,0.0222,0.0031,0.022
14.408988,-0.0008,-0.0692,-0.0099,0.070
14.419450,-0.0016,-0.1551,-0.0222,0.157
14.429460,-0.0023,-0.2341,-0.0336,0.237
14.439486,-0.0028,-0.3048,-0.0438,0.308
14.456716,-0.0033,-0.3662,-0.0526,0.370
14.459673,-0.0035,-0.4182,-0.0598,0.423
14.471401,-0.0036,-0.4609,-0.0655,0.466
14.480240,-0.0035,-0.4943,-0.0697,0.499
14.490027,-0.0033,-0.5185,-0.0725,0.524
14.501092,-0.0028,-0.5334,-0.0738,0.538
14.510553,-0.0023,-0.5385,-0.0736,0.544
14.520838,-0.0017,-0.5336,-0.0720,0.538
14.530979,-0.0010,-0.5184,-0.0690,0.523
14.540980,-0.0004,-0.4928,-0.0647,0.497
14.556687,0.0000,-0.4572,-0.0591,0.461
14.561104,0.0004,-0.4118,-0.0525,0.415
14.573425,0.0005,-0.3577,-0.0449,0.361
14.581554,0.0005,-0.2961,-0.0366,0.298
14.591382,0.0004,-0.2287,-0.0278,0.230
14.602529,0.0002,-0.1576,-0.0189,0.159
14.611848,0.0001,-0.0846,-0.0100,0.085
14.621785,0.0000,-0.0117,-0.0014,0.012
14.632196,-0.0000,0.0600,0.0070,0.060
14.642160,-0.0001,0.1296,0.0150,0.130
14.657045,-0.0001,0.1963,0.0227,0.198
14.662337,-0.0002,0.2598,0.0299,0.261
14.672702,-0.0004,0.3196,0.0368,0.322
14.682794,-0.0006,0.3758,0.0432,0.378
14.692910,-0.0008,0.4281,0.0491,0.431
14.703086,-0.0012,0.4767,0.0545,0.480
14.713204,-0.0015,0.5219,0.0594,0.525
14.723165,-0.0018,0.5639,0.0638,0.567
14.734285,-0.0021,0.6030,0.0677,0.607
14.743658,-0.0024,0.6393,0.0712,0.643
14.753538,-0.0027,0.6728,0.0741,0.677
14.763901,-0.0030,0.7034,0.0766,0.708
14.773688,-0.0034,0.7311,0.0786,0.735
14.789098,-0.0039,0.7556,0.0802,0.760
14.794124,-0.0046,0.7771,0.0814,0.781
14.804147,-0.0054,0.7955,0.0822,0.800
14.814564,-0.0064,0.8108,0.0827,0.815
14.824455,-0.0076,0.8231,0.0829,0.827
14.835887,-0.0089,0.8325,0.0828,0.837
14.844989,-0.0102,0.8393,0.0824,0.843
14.856813,-0.0116,0.8439,0.0819,0.848
14.864922,-0.0130,0.8467,0.0813,0.851
14.875182,-0.0144,0.8478,0.0806,0.852
14.885521,-0.0157,0.8470,0.0799,0.851
14.895649,-0.0169,0.8438,0.0791,0.848
14.905464,-0.0180,0.8375,0.0782,0.841
14.916083,-0.0190,0.8268,0.0772,0.831
14.925870,-0.0198,0.8109,0.0759,0.815
14.936168,-0.0206,0.7890,0.0743,0.793
14.946357,-0.0211,0.7606,0.0724,0.764
14.956876,-0.0214,0.7258,0.0699,0.729
14.972578,-0.0214,0.6847,0.0670,0.688
14.976515,-0.0210,0.6382,0.0635,0.642
14.986945,-0.0202,0.5873,0.0596,0.591
14.996882,-0.0192,0.5333,0.0552,0.536
15.006841,-0.0178,0.4771,0.0504,0.480
15.017279,-0.0161,0.4197,0.0452,0.422
15.027376,-0.0143,0.3616,0.0398,0.364
15.037181,-0.0122,0.3033,0.0342,0.305
15.047600,-0.0100,0.2446,0.0282,0.246
15.057479,-0.0077,0.1855,0.0218,0.187
15.070940,-0.0053,0.1260,0.0152,0.127
15.077718,-0.0028,0.0667,0.0082,0.067
15.087839,-0.0004,0.0081,0.0010,0.008
15.098272,0.0022,-0.0487,-0.0062,0.049
15.108107,0.0046,-0.1024,-0.0133,0.103
15.118535,0.0071,-0.1518,-0.0201,0.153
15.128571,0.0094,-0.1962,-0.0264,0.198
15.138623,0.0115,-0.2346,-0.0320,0.237
15.148897,0.0134,-0.2661,-0.0366,0.269
15.158756,0.0149,-0.2900,-0.0402,0.293
15.172523,0.0159,-0.3055,-0.0426,0.309
15.179139,0.0165,-0.3126,-0.0438,0.316
15.189333,0.0165,-0.3114,-0.0437,0.315
15.200649,0.0160,-0.3020,-0.0423,0.305
15.209639,0.0151,-0.2846,-0.0398,0.288
15.219687,0.0136,-0.2592,-0.0362,0.262
15.230073,0.0118,-0.2261,-0.0315,0.229
15.239926,0.0095,-0.1855,-0.0257,0.187
15.255952,0.0070,-0.1377,-0.0190,0.139
15.260197,0.0042,-0.0834,-0.0115,0.084
15.271323,0.0011,-0.0230,-0.0032,0.023
15.280653,-0.0021,0.0427,0.0058,0.043
15.290485,-0.0053,0.1130,0.0154,0.114
15.300630,-0.0086,0.1871,0.0255,0.189
15.310871,-0.0119,0.2641,0.0359,0.267
15.320865,-0.0150,0.3432,0.0467,0.347
15.331298,-0.0178,0.4234,0.0577,0.428
15.341351,-0.0204,0.5040,0.0688,0.509
15.355726,-0.0227,0.5833,0.0798,0.589
15.361444,-0.0247,0.6598,0.0905,0.666
15.371901,-0.0263,0.7322,0.1008,0.740
15.381803,-0.0275,0.7995,0.1104,0.808
15.391827,-0.0284,0.8609,0.1194,0.870
15.402254,-0.0290,0.9162,0.1275,0.925
15.412558,-0.0293,0.9654,0.1347,0.975
15.422293,-0.0294,1.0085,0.1411,1.019
15.433597,-0.0294,1.0458,0.1466,1.056
15.442711,-0.0293,1.0777,0.1512,1.089
15.453052,-0.0290,1.1047,0.1550,1.116
15.463117,-0.0286,1.1273,0.1580,1.139
15.472925,-0.0281,1.1458,0.1603,1.157
15.489211,-0.0273,1.1602,0.1618,1.172
15.493237,-0.0263,1.1700,0.1625,1.182
15.503205,-0.0252,1.1749,0.1624,1.186
15.513858,-0.0240,1.1742,0.1615,1.186
15.523509,-0.0227,1.1676,0.1597,1.179
15.533868,-0.0213,1.1545,0.1570,1.165
15.543984,-0.0199,1.1348,0.1535,1.145
15.554041,-0.0184,1.1088,0.1492,1.119
15.564423,-0.0168,1.0768,0.1443,1.087
15.574277,-0.0153,1.0394,0.1387,1.049
15.588549,-0.0137,0.9971,0.1326,1.006
15.594721,-0.0122,0.9508,0.1262,0.959
15.604661,-0.0106,0.9012,0.1194,0.909
15.615199,-0.0089,0.8487,0.1124,0.856
15.625007,-0.0072,0.7939,0.1052,0.801
15.635001,-0.0055,0.7371,0.0978,0.744
15.645396,-0.0040,0.6783,0.0904,0.684
15.655432,-0.0025,0.6175,0.0827,0.623
15.671203,-0.0013,0.5544,0.0747,0.559
15.675449,-0.0004,0.4888,0.0664,0.493
15.688629,0.0003,0.4210,0.0578,0.425
15.696066,0.0008,0.3513,0.0488,0.355
15.705946,0.0010,0.2804,0.0395,0.283
15.716246,0.0010,0.2088,0.0298,0.211
15.726213,0.0008,0.1372,0.0199,0.139
15.736418,0.0004,0.0663,0.0098,0.067
15.746733,-0.0000,-0.0028,-0.0004,0.003
15.756776,-0.0006,-0.0691,-0.0105,0.070
15.769906,-0.0011,-0.1315,-0.0202,0.133
15.776820,-0.0018,-0.1889,-0.0295,0.191
15.786964,-0.0024,-0.2410,-0.0382,0.244
15.797328,-0.0030,-0.2873,-0.0461,0.291
15.807318,-0.0035,-0.3275,-0.0531,0.332
15.817561,-0.0038,-0.3612,-0.0590,0.366
15.827834,-0.0039,-0.3880,-0.0639,0.393
15.837627,-0.0038,-0.4078,-0.0675,0.413
15.848126,-0.0035,-0.4204,-0.0698,0.426
15.857891,-0.0030,-0.4253,-0.0706,0.431
15.871825,-0.0026,-0.4220,-0.0700,0.428
15.878225,-0.0020,-0.4102,-0.0679,0.416
15.888239,-0.0015,-0.3899,-0.0643,0.395
15.899464,-0.0010,-0.3614,-0.0593,0.366
15.908576,-0.0006,-0.3254,-0.0531,0.330
15.918973,-0.0003,-0.2830,-0.0459,0.287
15.929306,-0.0001,-0.2350,-0.0379,0.238
15.939161,0.0000,-0.1824,-0.0292,0.185
15.954850,0.0001,-0.1259,-0.0201,0.127
15.959233,0.0001,-0.0664,-0.0105,0.067
15.971134,0.0000,-0.0048,-0.0008,0.005
15.979817,-0.0001,0.0583,0.0092,0.059
15.989678,-0.0003,0.1223,0.0193,0.124
16.000060,-0.0005,0.1865,0.0293,0.189
16.010084,-0.0007,0.2502,0.0393,0.253
16.020035,-0.0009,0.3127,0.0490,0.316
16.030390,-0.0011,0.3734,0.0585,0.378
16.040645,-0.0013,0.4322,0.0675,0.437
16.054855,-0.0014,0.4888,0.0762,0.495
16.060526,-0.0016,0.5433,0.0846,0.550
16.071737,-0.0017,0.5956,0.0925,0.603
16.081298,-0.0018,0.6455,0.1000,0.653
16.091209,-0.0019,0.6930,0.1070,0.701
16.101129,-0.0021,0.7380,0.1135,0.747
16.111556,-0.0023,0.7806,0.1194,0.790
16.121403,-0.0027,0.8212,0.1248,0.831
16.132423,-0.0033,0.8601,0.1297,0.870
16.141655,-0.0040,0.8971,0.1341,0.907
16.152039,-0.0049,0.9322,0.1378,0.942
16.162153,-0.0060,0.9648,0.1409,0.975
16.172040,-0.0071,0.9946,0.1433,1.005
16.188585,-0.0083,1.0212,0.1451,1.031
16.192262,-0.0097,1.0443,0.1463,1.055
16.202328,-0.0110,1.0637,0.1468,1.074
16.212674,-0.0124,1.0793,0.1468,1.089
16.222670,-0.0137,1.0906,0.1463,1.100
16.232881,-0.0151,1.0971,0.1453,1.107
16.243019,-0.0165,1.0983,0.1436,1.108
16.253034,-0.0178,1.0935,0.1414,1.103
16.263447,-0.0191,1.0821,0.1384,1.091
16.273227,-0.0203,1.0638,0.1347,1.072
16.287349,-0.0212,1.0382,0.1303,1.047
16.293799,-0.0220,1.0053,0.1252,1.013
16.303724,-0.0225,0.9653,0.1195,0.973
16.314183,-0.0226,0.9182,0.1131,0.925
16.324197,-0.0223,0.8644,0.1061,0.871
16.334116,-0.0215,0.8042,0.0985,0.811
16.344657,-0.0204,0.7382,0.0904,0.744
16.354537,-0.0189,0.6673,0.0819,0.673
16.370872,-0.0171,0.5925,0.0730,0.597
16.374521,-0.0151,0.5145,0.0637,0.519
16.387556,-0.0129,0.4343,0.0541,0.438
16.394953,-0.0106,0.3526,0.0442,0.356
16.405012,-0.0082,0.2701,0.0341,0.272
16.415538,-0.0058,0.1878,0.0238,0.189
16.425365,-0.0033,0.1068,0.0137,0.108
16.435453,-0.0009,0.0281,0.0036,0.028
16.445735,0.0015,-0.0472,-0.0061,0.048
16.455910,0.0038,-0.1185,-0.0155,0.120
16.470892,0.0060,-0.1849,-0.0243,0.187
16.475923,0.0080,-0.2458,-0.0324,0.248
16.487927,0.0099,-0.3007,-0.0399,0.304
16.496222,0.0116,-0.3492,-0.0464,0.352
16.506300,0.0131,-0.3906,-0.0521,0.394
16.516604,0.0144,-0.4245,-0.0567,0.429
16.526927,0.0155,-0.4504,-0.0602,0.455
16.536982,0.0164,-0.4681,-0.0625,0.473
16.548584,0.0170,-0.4775,-0.0636,0.482
16.557359,0.0172,-0.4787,-0.0635,0.483
16.567528,0.0171,-0.4717,-0.0622,0.476
16.577475,0.0167,-0.4566,-0.0598,0.461
16.587846,0.0158,-0.4334,-0.0564,0.437
16.604679,0.0145,-0.4023,-0.0519,0.406
16.607783,0.0129,-0.3636,-0.0466,0.367
16.617855,0.0110,-0.3181,-0.0405,0.321
16.628298,0.0090,-0.2668,-0.0337,0.269
16.638174,0.0068,-0.2105,-0.0264,0.212
16.648384,0.0047,-0.1499,-0.0187,0.151
16.658564,0.0026,-0.0858,-0.0107,0.087
16.670700,0.0005,-0.0190,-0.0023,0.019
16.678507,-0.0013,0.0500,0.0062,0.050
16.688805,-0.0030,0.1203,0.0148,0.121
16.700088,-0.0045,0.1914,0.0235,0.193
16.709249,-0.0058,0.2626,0.0323,0.265
16.719090,-0.0068,0.3337,0.0410,0.336
16.729466,-0.0075,0.4046,0.0498,0.408
16.739426,-0.0080,0.4752,0.0585,0.479
16.753703,-0.0083,0.5452,0.0672,0.549
16.759607,-0.0085,0.6143,0.0758,0.619
16.770168,-0.0085,0.6817,0.0843,0.687
16.779978,-0.0084,0.7469,0.0925,0.753
16.790055,-0.0084,0.8091,0.1003,0.815
16.800422,-0.0084,0.8680,0.1076,0.875
16.810539,-0.0085,0.9231,0.1145,0.930
16.820391,-0.0087,0.9741,0.1209,0.982
16.831220,-0.0089,1.0209,0.1267,1.029
16.841004,-0.0092,1.0632,0.1319,1.071
16.850964,-0.0095,1.1008,0.1364,1.109
16.861218,-0.0097,1.1336,0.1403,1.142
16.871026,-0.0099,1.1618,0.1435,1.171
16.886184,-0.0099,1.1854,0.1459,1.194
16.891284,-0.0098,1.2046,0.1478,1.214
16.901393,-0.0096,1.2196,0.1490,1.229
16.911888,-0.0093,1.2303,0.1497,1.239
16.921679,-0.0088,1.2369,0.1498,1.246
16.932437,-0.0083,1.2391,0.1493,1.248
16.942295,-0.0077,1.2371,0.1483,1.246
16.952092,-0.0071,1.2307,0.1468,1.239
16.962485,-0.0064,1.2200,0.1449,1.229
16.972320,-0.0057,1.2048,0.1426,1.213
16.987459,-0.0049,1.1851,0.1399,1.193
16.992791,-0.0041,1.1606,0.1368,1.169
17.003034,-0.0032,1.1311,0.1334,1.139
17.013210,-0.0021,1.0966,0.1296,1.104
17.023046,-0.0010,1.0575,0.1255,1.065
17.033609,0.0001,1.0141,0.1211,1.021
17.043613,0.0013,0.9670,0.1164,0.974
17.053623,0.0024,0.9166,0.1114,0.923
17.069904,0.0033,0.8631,0.1061,0.870
17.073701,0.0040,0.8067,0.1005,0.813
17.086325,0.0046,0.7473,0.0945,0.753
17.094088,0.0048,0.6847,0.0881,0.690
17.104099,0.0047,0.6188,0.0810,0.624
17.114275,0.0045,0.5494,0.0733,0.554
17.124367,0.0040,0.4767,0.0648,0.481
17.134451,0.0034,0.4006,0.0556,0.404
17.144915,0.0027,0.3212,0.0456,0.324
17.154992,0.0019,0.2389,0.0347,0.241
17.169889,0.0012,0.1547,0.0230,0.156
17.175106,0.0005,0.0699,0.0106,0.071
17.187060,-0.0001,-0.0139,-0.0022,0.014
17.195500,-0.0007,-0.0951,-0.0151,0.096
17.205496,-0.0012,-0.1721,-0.0279,0.174
17.215944,-0.0016,-0.2437,-0.0403,0.247
17.225904,-0.0019,-0.3093,-0.0520,0.314
17.235920,-0.0021,-0.3688,-0.0629,0.374
17.246211,-0.0021,-0.4222,-0.0729,0.428
17.256305,-0.0019,-0.4693,-0.0819,0.476
17.269753,-0.0017,-0.5095,-0.0897,0.517
17.276317,-0.0013,-0.5420,-0.0962,0.550
17.286671,-0.0010,-0.5656,-0.1010,0.575
17.297895,-0.0006,-0.5798,-0.1040,0.589
17.306796,-0.0002,-0.5838,-0.1051,0.593
17.317097,0.0000,-0.5775,-0.1043,0.587
17.327347,0.0003,-0.5605,-0.1014,0.570
17.337210,0.0004,-0.5329,-0.0964,0.542
17.347474,0.0005,-0.4946,-0.0895,0.503
17.357758,0.0006,-0.4458,-0.0807,0.453
17.367496,0.0007,-0.3876,-0.0701,0.394
17.377923,0.0007,-0.3213,-0.0582,0.327
17.387816,0.0006,-0.2488,-0.0451,0.253
17.404160,0.0005,-0.1722,-0.0313,0.175
17.408199,0.0003,-0.0931,-0.0170,0.095
17.418201,0.0001,-0.0132,-0.0024,0.013
17.428624,-0.0003,0.0667,0.0122,0.068
17.438618,-0.0007,0.1458,0.0269,0.148
17.448850,-0.0013,0.2235,0.0415,0.227
17.459068,-0.0019,0.2991,0.0558,0.304
17.469004,-0.0025,0.3718,0.0697,0.378
17.478949,-0.0032,0.4408,0.0831,0.449
17.489100,-0.0040,0.5054,0.0957,0.514
17.499678,-0.0047,0.5651,0.1075,0.575
17.509534,-0.0054,0.6198,0.1183,0.631
17.519524,-0.0061,0.6696,0.1282,0.682
17.530522,-0.0068,0.7143,0.1371,0.727
17.540072,-0.0075,0.7540,0.1449,0.768
17.550078,-0.0081,0.7886,0.1517,0.803
17.560284,-0.0088,0.8181,0.1573,0.833
17.570071,-0.0094,0.8429,0.1617,0.858
17.585709,-0.0100,0.8632,0.1651,0.879
17.590440,-0.0107,0.8799,0.1675,0.896
17.600485,-0.0115,0.8935,0.1692,0.909
17.610883,-0.0122,0.9045,0.1701,0.920
17.620837,-0.0131,0.9134,0.1705,0.929
17.631105,-0.0140,0.9204,0.1705,0.936
17.641340,-0.0149,0.9258,0.1700,0.941
17.651209,-0.0159,0.9298,0.1693,0.945
17.661644,-0.0169,0.9328,0.1683,0.948
17.671521,-0.0181,0.9346,0.1672,0.950
17.686678,-0.0193,0.9349,0.1659,0.950
17.691702,-0.0205,0.9334,0.1644,0.948
17.701933,-0.0218,0.9294,0.1626,0.944
17.712343,-0.0230,0.9221,0.1602,0.936
17.722417,-0.0241,0.9108,0.1573,0.925
17.732529,-0.0250,0.8953,0.1539,0.909
17.742676,-0.0258,0.8757,0.1498,0.889
17.752560,-0.0263,0.8518,0.1453,0.865
17.769073,-0.0266,0.8240,0.1402,0.836
17.772692,-0.0267,0.7922,0.1347,0.804
17.786159,-0.0264,0.7564,0.1286,0.768
17.793074,-0.0258,0.7162,0.1218,0.727
17.803348,-0.0249,0.6716,0.1145,0.682
17.813368,-0.0237,0.6229,0.1065,0.632
17.823456,-0.0222,0.5701,0.0978,0.579
17.833516,-0.0203,0.5136,0.0885,0.522
17.843988,-0.0182,0.4532,0.0784,0.460
17.853944,-0.0158,0.3890,0.0676,0.395
17.868924,-0.0132,0.3210,0.0561,0.326
17.874016,-0.0103,0.2500,0.0439,0.254
17.885372,-0.0073,0.1769,0.0312,0.180
17.894749,-0.0043,0.1032,0.0183,0.105
17.904799,-0.0013,0.0304,0.0054,0.031
17.914810,0.0017,-0.0397,-0.0071,0.040
17.925055,0.0044,-0.1058,-0.0190,0.108
17.935165,0.0070,-0.1669,-0.0301,0.170
17.946830,0.0093,-0.2226,-0.0402,0.226
17.955250,0.0114,-0.2724,-0.0492,0.277
17.969164,0.0132,-0.3161,-0.0571,0.321
17.975442,0.0148,-0.3534,-0.0637,0.359
17.986005,0.0162,-0.3840,-0.0691,0.391
17.996456,0.0174,-0.4076,-0.0731,0.414
18.005902,0.0182,-0.4241,-0.0757,0.431
18.015934,0.0188,-0.4333,-0.0770,0.440
18.026398,0.0191,-0.4353,-0.0769,0.442
18.036217,0.0191,-0.4296,-0.0755,0.437
18.046381,0.0186,-0.4157,-0.0726,0.422
18.056872,0.0177,-0.3932,-0.0682,0.399
18.066840,0.0164,-0.3615,-0.0623,0.367
18.076886,0.0145,-0.3209,-0.0549,0.326
18.087205,0.0123,-0.2719,-0.0462,0.276
18.103162,0.0097,-0.2156,-0.0364,0.219
18.107257,0.0068,-0.1530,-0.0257,0.155
18.117262,0.0037,-0.0856,-0.0143,0.087
18.127642,0.0006,-0.0145,-0.0024,0.015
18.137541,-0.0025,0.0588,0.0098,0.060
18.147990,-0.0055,0.1334,0.0221,0.135
18.158071,-0.0084,0.2083,0.0345,0.211
18.168410,-0.0111,0.2828,0.0468,0.287
18.184830,-0.0136,0.3563,0.0590,0.361
18.188260,-0.0158,0.4286,0.0711,0.435
18.198343,-0.0177,0.4993,0.0829,0.506
18.208730,-0.0193,0.5685,0.0946,0.577
18.218529,-0.0207,0.6359,0.1061,0.645
18.229401,-0.0218,0.7012,0.1172,0.711
18.239029,-0.0227,0.7635,0.1279,0.774
18.249111,-0.0234,0.8221,0.1380,0.834
18.259419,-0.0238,0.8762,0.1474,0.889
18.269166,-0.0240,0.9251,0.1560,0.939
18.284404,-0.0241,0.9684,0.1636,0.982
18.289543,-0.0239,1.0057,0.1703,1.020
18.299642,-0.0235,1.0371,0.1759,1.052
18.310105,-0.0230,1.0628,0.1805,1.078
18.320051,-0.0223,1.0831,0.1842,1.099
18.330195,-0.0213,1.0982,0.1869,1.114
18.340381,-0.0202,1.1089,0.1887,1.125
18.350320,-0.0189,1.1154,0.1897,1.132
18.360695,-0.0175,1.1184,0.1899,1.135
18.370550,-0.0161,1.1181,0.1894,1.134
18.385563,-0.0146,1.1148,0.1882,1.131
18.390850,-0.0131,1.1083,0.1863,1.124
18.400957,-0.0116,1.0984,0.1837,1.114
18.412598,-0.0102,1.0848,0.1805,1.100
18.421255,-0.0089,1.0669,0.1766,1.081
18.431746,-0.0075,1.0445,0.1721,1.059
18.441589,-0.0062,1.0173,0.1668,1.031
18.451853,-0.0049,0.9852,0.1609,0.998
18.468702,-0.0036,0.9483,0.1544,0.961
18.471808,-0.0023,0.9070,0.1474,0.919
18.485134,-0.0011,0.8616,0.1399,0.873
18.492134,0.0002,0.8127,0.1320,0.823
18.502316,0.0014,0.7609,0.1237,0.771
18.512336,0.0025,0.7065,0.1151,0.716
18.522515,0.0035,0.6498,0.1062,0.658
18.532625,0.0042,0.5911,0.0970,0.599
18.543154,0.0048,0.5303,0.0874,0.537
18.553055,0.0051,0.4670,0.0775,0.473
18.568049,0.0051,0.4012,0.0671,0.407
18.573110,0.0048,0.3327,0.0562,0.337
18.585316,0.0042,0.2618,0.0447,0.266
18.593633,0.0033,0.1890,0.0327,0.192
18.603673,0.0022,0.1150,0.0201,0.117
18.613882,0.0009,0.0408,0.0072,0.041
18.624150,-0.0007,-0.0325,-0.0058,0.033
18.634132,-0.0025,-0.1032,-0.0188,0.105
18.645327,-0.0044,-0.1700,-0.0314,0.173
