time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.480845,0.0017,0.3640,0.0378,0.366
0.491264,0.0019,0.3628,0.0376,0.365
0.501219,0.0021,0.3615,0.0374,0.363
0.511375,0.0023,0.3602,0.0373,0.362
0.521472,0.0024,0.3588,0.0372,0.361
0.531586,0.0026,0.3575,0.0371,0.359
0.553744,0.0027,0.3562,0.0371,0.358
0.554822,0.0029,0.3551,0.0371,0.357
0.562448,0.0030,0.3541,0.0372,0.356
0.572176,0.0032,0.3534,0.0373,0.355
0.582198,0.0033,0.3530,0.0374,0.355
0.592970,0.0034,0.3528,0.0376,0.355
0.602571,0.0035,0.3529,0.0378,0.355
0.612769,0.0037,0.3532,0.0380,0.355
0.623012,0.0038,0.3537,0.0383,0.356
0.632871,0.0039,0.3544,0.0386,0.357
0.654004,0.0039,0.3552,0.0390,0.357
0.654986,0.0040,0.3561,0.0393,0.358
0.663296,0.0041,0.3570,0.0397,0.359
0.673691,0.0042,0.3578,0.0401,0.360
0.683554,0.0043,0.3586,0.0405,0.361
0.694188,0.0044,0.3592,0.0408,0.362
0.703923,0.0045,0.3597,0.0412,0.362
0.713915,0.0046,0.3601,0.0416,0.363
0.724259,0.0048,0.3604,0.0420,0.363
0.734216,0.0049,0.3605,0.0424,0.363
0.744490,0.0051,0.3606,0.0427,0.363
0.754722,0.0053,0.3606,0.0431,0.363
0.765279,0.0055,0.3606,0.0435,0.363
0.775954,0.0058,0.3606,0.0440,0.363
0.785033,0.0061,0.3606,0.0444,0.363
0.795132,0.0064,0.3608,0.0449,0.364
0.805300,0.0067,0.3610,0.0454,0.364
0.815244,0.0070,0.3614,0.0460,0.364
0.826060,0.0073,0.3619,0.0466,0.365
0.835832,0.0077,0.3625,0.0473,0.366
0.845866,0.0080,0.3634,0.0480,0.367
0.856157,0.0084,0.3645,0.0487,0.368
0.865871,0.0088,0.3660,0.0496,0.369
0.876145,0.0092,0.3680,0.0505,0.372
0.886192,0.0096,0.3706,0.0516,0.374
0.896319,0.0101,0.3741,0.0528,0.378
0.906745,0.0106,0.3786,0.0541,0.383
0.916676,0.0111,0.3845,0.0556,0.389
0.927269,0.0117,0.3920,0.0573,0.396
0.937161,0.0124,0.4013,0.0592,0.406
0.947000,0.0132,0.4125,0.0614,0.417
0.957343,0.0140,0.4256,0.0638,0.431
0.967367,0.0149,0.4406,0.0663,0.446
0.977715,0.0159,0.4574,0.0690,0.463
0.987686,0.0170,0.4756,0.0717,0.481
0.997692,0.0181,0.4949,0.0745,0.501
1.009359,0.0193,0.5146,0.0772,0.521
1.017990,0.0204,0.5343,0.0797,0.541
1.028247,0.0215,0.5532,0.0820,0.560
1.038445,0.0226,0.5708,0.0839,0.577
1.048386,0.0235,0.5866,0.0854,0.593
1.064593,0.0242,0.6002,0.0863,0.607
1.068541,0.0247,0.6113,0.0868,0.618
1.078683,0.0249,0.6199,0.0867,0.626
1.088995,0.0249,0.6260,0.0862,0.632
1.099255,0.0247,0.6297,0.0852,0.636
1.109334,0.0242,0.6313,0.0838,0.637
1.119476,0.0235,0.6312,0.0821,0.637
1.129329,0.0226,0.6297,0.0802,0.635
1.139915,0.0216,0.6272,0.0782,0.632
1.149673,0.0205,0.6238,0.0761,0.629
1.160167,0.0194,0.6200,0.0740,0.625
1.170141,0.0181,0.6157,0.0719,0.620
1.180098,0.0168,0.6110,0.0698,0.615
1.190373,0.0154,0.6058,0.0677,0.610
1.200621,0.0140,0.6001,0.0656,0.604
1.210688,0.0125,0.5939,0.0635,0.597
1.220977,0.0110,0.5872,0.0614,0.591
1.230722,0.0094,0.5802,0.0593,0.583
1.248171,0.0079,0.5729,0.0573,0.576
1.250844,0.0064,0.5654,0.0553,0.568
1.261374,0.0049,0.5581,0.0534,0.561
1.271471,0.0035,0.5511,0.0516,0.553
1.281366,0.0023,0.5443,0.0500,0.547
1.292257,0.0011,0.5379,0.0485,0.540
1.301836,0.0001,0.5317,0.0470,0.534
1.311793,-0.0008,0.5255,0.0456,0.527
1.322181,-0.0017,0.5192,0.0441,0.521
1.332155,-0.0025,0.5123,0.0427,0.514
1.347804,-0.0032,0.5048,0.0411,0.506
1.352235,-0.0040,0.4962,0.0395,0.498
1.362409,-0.0047,0.4867,0.0377,0.488
1.372874,-0.0055,0.4760,0.0359,0.477
1.382710,-0.0063,0.4644,0.0341,0.466
1.392908,-0.0070,0.4520,0.0323,0.453
1.403155,-0.0078,0.4391,0.0306,0.440
1.413029,-0.0084,0.4257,0.0289,0.427
1.423430,-0.0091,0.4123,0.0274,0.413
1.433394,-0.0096,0.3987,0.0259,0.400
1.448184,-0.0101,0.3853,0.0246,0.386
1.453598,-0.0106,0.3721,0.0235,0.373
1.463773,-0.0109,0.3590,0.0224,0.360
1.475202,-0.0112,0.3462,0.0215,0.347
1.484073,-0.0114,0.3336,0.0207,0.334
1.494380,-0.0116,0.3216,0.0199,0.322
1.504535,-0.0118,0.3104,0.0193,0.311
1.514474,-0.0120,0.3005,0.0187,0.301
1.525156,-0.0122,0.2921,0.0183,0.293
1.534785,-0.0124,0.2857,0.0180,0.286
1.544975,-0.0126,0.2814,0.0178,0.282
1.555040,-0.0129,0.2793,0.0177,0.280
1.565136,-0.0132,0.2794,0.0177,0.280
1.575596,-0.0135,0.2812,0.0178,0.282
1.585513,-0.0137,0.2844,0.0180,0.285
1.595541,-0.0139,0.2883,0.0182,0.289
1.605985,-0.0140,0.2924,0.0184,0.293
1.615658,-0.0139,0.2962,0.0186,0.297
1.627314,-0.0137,0.2995,0.0187,0.300
1.636121,-0.0134,0.3023,0.0189,0.303
1.646321,-0.0130,0.3046,0.0190,0.305
1.656483,-0.0126,0.3066,0.0192,0.307
1.666307,-0.0121,0.3086,0.0193,0.309
1.676747,-0.0117,0.3111,0.0195,0.312
1.686954,-0.0113,0.3143,0.0197,0.315
1.696773,-0.0109,0.3183,0.0199,0.319
1.708399,-0.0105,0.3230,0.0201,0.324
1.717151,-0.0100,0.3280,0.0202,0.329
1.727352,-0.0096,0.3329,0.0203,0.334
1.737530,-0.0090,0.3369,0.0203,0.338
1.747468,-0.0083,0.3394,0.0202,0.340
1.764379,-0.0076,0.3397,0.0200,0.340
1.767646,-0.0067,0.3375,0.0196,0.338
1.778101,-0.0059,0.3321,0.0192,0.333
1.788163,-0.0051,0.3237,0.0186,0.324
1.798095,-0.0043,0.3124,0.0178,0.313
1.808184,-0.0037,0.2984,0.0170,0.299
1.818366,-0.0031,0.2821,0.0161,0.283
1.828442,-0.0027,0.2639,0.0151,0.264
1.838989,-0.0023,0.2440,0.0139,0.244
1.848900,-0.0020,0.2227,0.0127,0.223
1.864254,-0.0017,0.1998,0.0113,0.200
1.868973,-0.0014,0.1753,0.0099,0.176
1.879231,-0.0010,0.1491,0.0083,0.149
1.889590,-0.0007,0.1207,0.0067,0.121
1.899389,-0.0004,0.0897,0.0049,0.090
1.909616,-0.0002,0.0560,0.0030,0.056
1.919821,-0.0000,0.0193,0.0010,0.019
1.929759,0.0000,-0.0203,-0.0011,0.020
1.941212,-0.0000,-0.0623,-0.0033,0.062
1.950122,-0.0002,-0.1065,-0.0057,0.107
1.960383,-0.0005,-0.1523,-0.0083,0.152
1.970278,-0.0008,-0.1988,-0.0110,0.199
1.980343,-0.0011,-0.2453,-0.0138,0.246
1.990817,-0.0014,-0.2912,-0.0167,0.292
2.000819,-0.0018,-0.3359,-0.0197,0.337
2.010993,-0.0022,-0.3791,-0.0227,0.380
2.021140,-0.0027,-0.4203,-0.0257,0.421
2.031355,-0.0032,-0.4594,-0.0287,0.460
2.047197,-0.0039,-0.4961,-0.0316,0.497
2.051310,-0.0047,-0.5300,-0.0345,0.531
2.061424,-0.0055,-0.5605,-0.0375,0.562
2.071862,-0.0063,-0.5870,-0.0405,0.588
2.081822,-0.0070,-0.6088,-0.0435,0.610
2.092008,-0.0076,-0.6250,-0.0464,0.627
2.102113,-0.0079,-0.6351,-0.0490,0.637
2.112142,-0.0079,-0.6385,-0.0513,0.641
2.122605,-0.0076,-0.6351,-0.0530,0.637
2.132377,-0.0071,-0.6249,-0.0540,0.627
2.147010,-0.0064,-0.6084,-0.0541,0.611
2.152694,-0.0056,-0.5864,-0.0533,0.589
2.162802,-0.0048,-0.5599,-0.0518,0.562
2.174342,-0.0040,-0.5299,-0.0497,0.532
2.183145,-0.0034,-0.4975,-0.0472,0.500
2.193552,-0.0029,-0.4634,-0.0444,0.466
2.203680,-0.0024,-0.4278,-0.0415,0.430
2.213430,-0.0020,-0.3908,-0.0384,0.393
2.224276,-0.0016,-0.3520,-0.0352,0.354
2.234051,-0.0012,-0.3112,-0.0318,0.313
2.243828,-0.0009,-0.2680,-0.0279,0.269
2.254250,-0.0005,-0.2224,-0.0237,0.224
2.264106,-0.0001,-0.1743,-0.0189,0.175
2.274316,0.0001,-0.1243,-0.0137,0.125
2.284333,0.0002,-0.0731,-0.0081,0.074
2.294478,0.0001,-0.0217,-0.0024,0.022
2.304817,-0.0001,0.0287,0.0032,0.029
2.314817,-0.0005,0.0771,0.0086,0.078
2.324923,-0.0009,0.1224,0.0136,0.123
2.335375,-0.0014,0.1641,0.0182,0.165
2.345137,-0.0018,0.2020,0.0223,0.203
2.355699,-0.0022,0.2361,0.0262,0.238
2.365362,-0.0025,0.2670,0.0298,0.269
2.375846,-0.0029,0.2953,0.0333,0.297
2.385834,-0.0033,0.3218,0.0367,0.324
2.395836,-0.0038,0.3471,0.0401,0.349
2.407231,-0.0043,0.3714,0.0434,0.374
2.416293,-0.0050,0.3947,0.0465,0.397
2.426268,-0.0058,0.4167,0.0494,0.420
2.436556,-0.0066,0.4370,0.0519,0.440
2.446469,-0.0074,0.4549,0.0539,0.458
2.463066,-0.0082,0.4699,0.0554,0.473
2.466701,-0.0089,0.4814,0.0564,0.485
2.476897,-0.0096,0.4891,0.0570,0.492
2.487425,-0.0101,0.4929,0.0571,0.496
2.497174,-0.0105,0.4930,0.0568,0.496
2.507325,-0.0108,0.4898,0.0564,0.493
2.517408,-0.0111,0.4841,0.0558,0.487
2.527534,-0.0114,0.4768,0.0551,0.480
2.537800,-0.0118,0.4689,0.0544,0.472
2.548057,-0.0122,0.4613,0.0538,0.465
2.563354,-0.0127,0.4548,0.0533,0.458
2.568164,-0.0133,0.4500,0.0529,0.453
2.578238,-0.0140,0.4469,0.0526,0.450
2.588651,-0.0146,0.4453,0.0523,0.449
2.598882,-0.0153,0.4450,0.0521,0.448
2.608724,-0.0158,0.4457,0.0519,0.449
2.619039,-0.0163,0.4472,0.0516,0.450
2.629141,-0.0166,0.4491,0.0514,0.452
2.640298,-0.0168,0.4514,0.0513,0.455
2.649321,-0.0169,0.4540,0.0511,0.457
2.659482,-0.0169,0.4568,0.0511,0.460
2.669739,-0.0168,0.4600,0.0511,0.463
2.679453,-0.0167,0.4639,0.0513,0.467
2.690332,-0.0166,0.4687,0.0515,0.472
2.699818,-0.0165,0.4745,0.0518,0.478
2.709858,-0.0164,0.4811,0.0522,0.484
2.720280,-0.0164,0.4879,0.0524,0.491
2.730234,-0.0163,0.4943,0.0525,0.497
2.740216,-0.0161,0.4995,0.0523,0.503
2.750558,-0.0157,0.5027,0.0518,0.506
2.760550,-0.0152,0.5031,0.0511,0.506
2.770820,-0.0144,0.5003,0.0500,0.503
2.780933,-0.0135,0.4943,0.0486,0.497
2.791135,-0.0125,0.4853,0.0472,0.488
2.801366,-0.0114,0.4738,0.0456,0.476
2.811243,-0.0103,0.4603,0.0440,0.463
2.821610,-0.0092,0.4454,0.0424,0.447
2.831713,-0.0082,0.4296,0.0408,0.432
2.841688,-0.0072,0.4136,0.0392,0.416
2.852028,-0.0064,0.3976,0.0376,0.399
2.862391,-0.0056,0.3816,0.0360,0.383
2.873191,-0.0050,0.3657,0.0343,0.367
2.882170,-0.0044,0.3494,0.0325,0.351
2.892373,-0.0038,0.3325,0.0307,0.334
2.902674,-0.0033,0.3148,0.0288,0.316
2.912527,-0.0028,0.2963,0.0269,0.298
2.923465,-0.0023,0.2777,0.0250,0.279
2.933060,-0.0018,0.2594,0.0233,0.260
2.942989,-0.0014,0.2423,0.0216,0.243
2.953274,-0.0010,0.2270,0.0202,0.228
2.963221,-0.0007,0.2142,0.0190,0.215
2.973578,-0.0004,0.2044,0.0181,0.205
2.983600,-0.0002,0.1977,0.0174,0.198
2.993650,0.0000,0.1943,0.0170,0.195
3.004358,0.0002,0.1940,0.0168,0.195
3.013938,0.0004,0.1966,0.0168,0.197
3.024081,0.0007,0.2016,0.0170,0.202
3.034447,0.0010,0.2086,0.0174,0.209
3.044412,0.0014,0.2170,0.0178,0.218
3.054646,0.0018,0.2263,0.0183,0.227
3.064502,0.0023,0.2363,0.0188,0.237
3.074981,0.0029,0.2465,0.0194,0.247
3.085010,0.0035,0.2571,0.0200,0.258
3.095056,0.0042,0.2682,0.0206,0.269
3.106711,0.0049,0.2801,0.0213,0.281
3.115426,0.0057,0.2929,0.0221,0.294
3.125673,0.0065,0.3068,0.0229,0.308
3.135731,0.0072,0.3218,0.0237,0.323
3.145723,0.0080,0.3379,0.0246,0.339
3.162669,0.0086,0.3551,0.0256,0.356
3.165767,0.0093,0.3731,0.0266,0.374
3.175959,0.0098,0.3918,0.0277,0.393
3.186306,0.0103,0.4110,0.0288,0.412
3.196215,0.0106,0.4305,0.0300,0.432
3.207332,0.0110,0.4497,0.0313,0.451
3.216638,0.0112,0.4681,0.0326,0.469
3.226593,0.0113,0.4855,0.0339,0.487
3.237218,0.0114,0.5015,0.0352,0.503
3.246923,0.0113,0.5161,0.0364,0.517
3.262506,0.0110,0.5292,0.0377,0.531
3.267203,0.0106,0.5411,0.0390,0.543
3.277276,0.0100,0.5523,0.0403,0.554
3.287774,0.0093,0.5629,0.0417,0.565
3.297654,0.0085,0.5731,0.0431,0.575
3.308110,0.0075,0.5829,0.0445,0.585
3.317997,0.0065,0.5925,0.0461,0.594
3.328255,0.0054,0.6017,0.0476,0.604
3.339412,0.0044,0.6105,0.0490,0.612
3.348205,0.0034,0.6188,0.0505,0.621
3.358288,0.0026,0.6264,0.0518,0.629
3.368611,0.0019,0.6333,0.0530,0.635
3.378469,0.0013,0.6392,0.0540,0.641
3.389177,0.0009,0.6443,0.0549,0.647
3.398961,0.0006,0.6488,0.0556,0.651
3.409046,0.0002,0.6530,0.0562,0.655
3.419322,-0.0001,0.6573,0.0567,0.660
3.429289,-0.0004,0.6619,0.0571,0.664
3.439360,-0.0008,0.6669,0.0574,0.669
3.449841,-0.0012,0.6725,0.0576,0.675
3.461850,-0.0017,0.6787,0.0577,0.681
3.469777,-0.0023,0.6853,0.0577,0.688
3.479970,-0.0030,0.6920,0.0577,0.694
3.490120,-0.0038,0.6986,0.0576,0.701
3.500384,-0.0046,0.7046,0.0575,0.707
3.510349,-0.0056,0.7096,0.0572,0.712
3.520764,-0.0067,0.7130,0.0569,0.715
3.530700,-0.0078,0.7142,0.0565,0.716
3.541063,-0.0091,0.7128,0.0560,0.715
3.551183,-0.0105,0.7082,0.0554,0.710
3.561712,-0.0120,0.7002,0.0547,0.702
3.572081,-0.0135,0.6884,0.0539,0.691
3.581334,-0.0150,0.6729,0.0530,0.675
3.591851,-0.0164,0.6536,0.0521,0.656
3.601766,-0.0176,0.6309,0.0510,0.633
3.611763,-0.0187,0.6048,0.0498,0.607
3.622380,-0.0194,0.5756,0.0485,0.578
3.632253,-0.0198,0.5438,0.0469,0.546
3.642244,-0.0199,0.5098,0.0452,0.512
3.652511,-0.0196,0.4741,0.0432,0.477
3.662247,-0.0189,0.4374,0.0409,0.440
3.672508,-0.0179,0.4002,0.0384,0.402
3.682661,-0.0167,0.3632,0.0357,0.365
3.692678,-0.0153,0.3269,0.0328,0.329
3.703123,-0.0138,0.2920,0.0298,0.294
3.713015,-0.0122,0.2593,0.0269,0.261
3.723437,-0.0107,0.2296,0.0241,0.231
3.733645,-0.0093,0.2037,0.0216,0.205
3.743358,-0.0081,0.1824,0.0195,0.184
3.753809,-0.0070,0.1661,0.0179,0.167
3.763543,-0.0062,0.1551,0.0168,0.156
3.773832,-0.0056,0.1494,0.0162,0.150
3.784176,-0.0052,0.1483,0.0161,0.149
3.793993,-0.0048,0.1512,0.0164,0.152
3.805618,-0.0045,0.1573,0.0170,0.158
3.814378,-0.0043,0.1658,0.0178,0.167
3.825113,-0.0040,0.1760,0.0188,0.177
3.834806,-0.0037,0.1873,0.0198,0.188
3.844835,-0.0034,0.1993,0.0210,0.200
3.860973,-0.0032,0.2118,0.0222,0.213
3.864920,-0.0029,0.2245,0.0234,0.226
3.875093,-0.0027,0.2372,0.0248,0.238
3.885495,-0.0025,0.2496,0.0261,0.251
3.895387,-0.0024,0.2614,0.0275,0.263
3.905409,-0.0023,0.2722,0.0288,0.274
3.915918,-0.0022,0.2816,0.0300,0.283
3.925706,-0.0022,0.2889,0.0311,0.291
3.936017,-0.0021,0.2935,0.0319,0.295
3.946037,-0.0020,0.2947,0.0324,0.296
3.960068,-0.0019,0.2921,0.0324,0.294
3.966278,-0.0017,0.2855,0.0320,0.287
3.976463,-0.0016,0.2754,0.0311,0.277
3.986854,-0.0013,0.2624,0.0299,0.264
3.996650,-0.0011,0.2472,0.0284,0.249
4.007093,-0.0009,0.2310,0.0268,0.233
4.017243,-0.0006,0.2147,0.0251,0.216
4.027057,-0.0004,0.1994,0.0235,0.201
4.038395,-0.0001,0.1859,0.0220,0.187
4.047487,0.0001,0.1747,0.0208,0.176
4.057997,0.0004,0.1660,0.0199,0.167
4.067791,0.0007,0.1602,0.0192,0.161
4.077669,0.0011,0.1571,0.0189,0.158
4.088482,0.0015,0.1567,0.0188,0.158
4.097968,0.0020,0.1589,0.0191,0.160
4.108173,0.0026,0.1635,0.0196,0.165
4.118355,0.0033,0.1704,0.0204,0.172
4.128396,0.0042,0.1794,0.0215,0.181
4.138482,0.0051,0.1907,0.0228,0.192
4.148777,0.0062,0.2041,0.0245,0.206
4.158747,0.0074,0.2196,0.0264,0.221
4.169188,0.0087,0.2374,0.0287,0.239
4.179079,0.0101,0.2571,0.0313,0.259
4.189309,0.0115,0.2786,0.0342,0.281
4.199567,0.0129,0.3016,0.0374,0.304
4.209437,0.0142,0.3255,0.0407,0.328
4.219821,0.0153,0.3497,0.0442,0.353
4.229711,0.0163,0.3737,0.0476,0.377
4.239958,0.0169,0.3967,0.0510,0.400
4.250266,0.0173,0.4184,0.0542,0.422
4.260099,0.0174,0.4384,0.0573,0.442
4.271341,0.0171,0.4563,0.0600,0.461
4.280488,0.0166,0.4720,0.0624,0.476
4.290652,0.0158,0.4855,0.0644,0.490
4.300865,0.0148,0.4967,0.0662,0.501
4.310700,0.0136,0.5060,0.0676,0.511
4.321501,0.0122,0.5135,0.0688,0.518
4.331189,0.0107,0.5198,0.0698,0.525
4.341176,0.0091,0.5250,0.0706,0.530
4.351302,0.0075,0.5292,0.0712,0.534
4.361594,0.0059,0.5324,0.0715,0.537
4.372957,0.0044,0.5345,0.0717,0.539
4.382034,0.0029,0.5355,0.0717,0.540
4.391819,0.0017,0.5354,0.0714,0.540
4.402395,0.0006,0.5342,0.0709,0.539
4.412144,-0.0002,0.5318,0.0703,0.536
4.422559,-0.0007,0.5287,0.0696,0.533
4.432550,-0.0010,0.5249,0.0688,0.529
4.442512,-0.0011,0.5208,0.0680,0.525
4.452803,-0.0011,0.5167,0.0672,0.521
4.462625,-0.0009,0.5129,0.0666,0.517
4.472913,-0.0006,0.5094,0.0661,0.514
4.483311,-0.0003,0.5063,0.0658,0.511
4.493088,-0.0000,0.5035,0.0655,0.508
4.504277,0.0002,0.5010,0.0654,0.505
4.513376,0.0004,0.4986,0.0653,0.503
4.523720,0.0004,0.4959,0.0652,0.500
4.533864,0.0004,0.4927,0.0651,0.497
4.543870,0.0002,0.4892,0.0649,0.493
4.560123,-0.0001,0.4855,0.0647,0.490
4.563933,-0.0005,0.4822,0.0646,0.487
4.574294,-0.0010,0.4801,0.0646,0.484
4.584476,-0.0017,0.4798,0.0647,0.484
4.594358,-0.0025,0.4814,0.0650,0.486
4.604515,-0.0034,0.4849,0.0654,0.489
4.614681,-0.0045,0.4902,0.0660,0.495
4.624806,-0.0058,0.4971,0.0665,0.502
4.635235,-0.0071,0.5051,0.0671,0.510
4.645181,-0.0086,0.5138,0.0676,0.518
4.660034,-0.0101,0.5227,0.0680,0.527
4.665464,-0.0116,0.5313,0.0683,0.536
4.675497,-0.0130,0.5391,0.0684,0.544
4.685921,-0.0142,0.5456,0.0683,0.550
4.696052,-0.0152,0.5510,0.0681,0.555
4.706344,-0.0159,0.5551,0.0678,0.559
4.716294,-0.0164,0.5580,0.0674,0.562
4.726086,-0.0165,0.5599,0.0669,0.564
4.737759,-0.0164,0.5610,0.0664,0.565
4.746679,-0.0160,0.5610,0.0657,0.565
4.756806,-0.0153,0.5596,0.0649,0.564
4.766996,-0.0143,0.5558,0.0639,0.560
4.776764,-0.0132,0.5488,0.0625,0.553
4.787075,-0.0118,0.5378,0.0607,0.541
4.797312,-0.0104,0.5224,0.0586,0.526
4.807211,-0.0088,0.5026,0.0561,0.506
4.817608,-0.0073,0.4785,0.0532,0.482
4.827457,-0.0058,0.4502,0.0500,0.453
4.838594,-0.0043,0.4181,0.0466,0.421
4.848035,-0.0029,0.3826,0.0427,0.385
4.857817,-0.0017,0.3443,0.0386,0.346
4.868291,-0.0007,0.3041,0.0342,0.306
4.878111,0.0001,0.2629,0.0297,0.265
4.889126,0.0006,0.2215,0.0251,0.223
4.898666,0.0009,0.1808,0.0204,0.182
4.908524,0.0009,0.1414,0.0160,0.142
4.918893,0.0009,0.1041,0.0117,0.105
4.928765,0.0007,0.0693,0.0078,0.070
4.939050,0.0004,0.0375,0.0042,0.038
4.949381,0.0001,0.0092,0.0010,0.009
4.959377,-0.0002,-0.0153,-0.0017,0.015
4.976651,-0.0004,-0.0356,-0.0040,0.036
4.979347,-0.0006,-0.0511,-0.0058,0.051
4.989851,-0.0007,-0.0616,-0.0070,0.062
4.999985,-0.0008,-0.0671,-0.0076,0.067
5.009847,-0.0009,-0.0674,-0.0077,0.068
5.020675,-0.0008,-0.0625,-0.0072,0.063
5.030259,-0.0008,-0.0521,-0.0060,0.052
5.040211,-0.0006,-0.0360,-0.0041,0.036
5.050632,-0.0002,-0.0143,-0.0016,0.014
5.060683,0.0002,0.0131,0.0015,0.013
5.076657,0.0009,0.0452,0.0051,0.045
5.080738,0.0017,0.0813,0.0092,0.082
5.090996,0.0026,0.1205,0.0136,0.121
5.101719,0.0037,0.1621,0.0182,0.163
5.111249,0.0049,0.2054,0.0229,0.207
5.122037,0.0061,0.2495,0.0276,0.251
5.131752,0.0075,0.2938,0.0324,0.296
5.141661,0.0088,0.3373,0.0370,0.339
5.151926,0.0101,0.3794,0.0414,0.382
5.161797,0.0113,0.4194,0.0456,0.422
5.172262,0.0123,0.4570,0.0494,0.460
5.182257,0.0133,0.4918,0.0530,0.495
5.192208,0.0140,0.5235,0.0561,0.527
5.203677,0.0144,0.5516,0.0589,0.555
5.212497,0.0146,0.5753,0.0613,0.579
5.223006,0.0146,0.5939,0.0631,0.597
5.233149,0.0143,0.6066,0.0644,0.610
5.243004,0.0137,0.6130,0.0650,0.617
5.259529,0.0129,0.6128,0.0651,0.616
5.263083,0.0119,0.6065,0.0645,0.610
5.273257,0.0107,0.5949,0.0634,0.598
5.283572,0.0093,0.5794,0.0620,0.583
5.293534,0.0080,0.5613,0.0603,0.565
5.303581,0.0066,0.5415,0.0585,0.545
5.313853,0.0053,0.5209,0.0565,0.524
5.324066,0.0040,0.5005,0.0545,0.503
5.334218,0.0029,0.4810,0.0525,0.484
5.344182,0.0018,0.4629,0.0506,0.466
5.356740,0.0009,0.4468,0.0487,0.449
5.364460,0.0000,0.4328,0.0470,0.435
5.374633,-0.0008,0.4210,0.0455,0.423
5.384741,-0.0015,0.4112,0.0441,0.414
5.394903,-0.0021,0.4034,0.0429,0.406
5.404968,-0.0027,0.3974,0.0420,0.400
5.415179,-0.0033,0.3936,0.0413,0.396
5.425240,-0.0040,0.3920,0.0408,0.394
5.436435,-0.0047,0.3929,0.0407,0.395
5.445522,-0.0054,0.3964,0.0409,0.399
5.455694,-0.0063,0.4022,0.0414,0.404
5.465801,-0.0074,0.4103,0.0422,0.413
5.475927,-0.0085,0.4203,0.0431,0.423
5.486216,-0.0098,0.4317,0.0442,0.434
5.496203,-0.0113,0.4439,0.0454,0.446
5.506317,-0.0129,0.4567,0.0466,0.459
5.516484,-0.0146,0.4697,0.0478,0.472
5.526676,-0.0164,0.4824,0.0490,0.485
5.536756,-0.0182,0.4943,0.0502,0.497
5.546899,-0.0200,0.5050,0.0513,0.508
5.557031,-0.0217,0.5139,0.0522,0.517
5.566966,-0.0233,0.5207,0.0529,0.524
5.577340,-0.0247,0.5254,0.0533,0.529
5.587626,-0.0260,0.5282,0.0535,0.531
5.597624,-0.0270,0.5290,0.0534,0.532
5.607623,-0.0279,0.5283,0.0531,0.532
5.618082,-0.0286,0.5264,0.0526,0.530
5.627895,-0.0291,0.5236,0.0520,0.527
5.638250,-0.0294,0.5205,0.0513,0.524
5.648516,-0.0296,0.5175,0.0506,0.521
5.658338,-0.0297,0.5150,0.0499,0.518
5.675185,-0.0296,0.5131,0.0492,0.516
5.678462,-0.0294,0.5116,0.0485,0.515
