time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
1.900544,0.0540,0.4084,0.0386,0.414
1.910463,0.0541,0.4082,0.0385,0.414
1.926506,0.0541,0.4079,0.0385,0.413
1.930732,0.0542,0.4074,0.0384,0.413
1.940896,0.0542,0.4068,0.0384,0.412
1.951237,0.0542,0.4061,0.0383,0.412
1.961152,0.0542,0.4054,0.0383,0.411
1.971269,0.0542,0.4046,0.0382,0.410
1.981414,0.0542,0.4037,0.0382,0.409
1.991549,0.0542,0.4029,0.0382,0.408
2.001765,0.0542,0.4022,0.0382,0.408
2.011916,0.0542,0.4015,0.0382,0.407
2.025915,0.0542,0.4010,0.0383,0.406
2.032019,0.0542,0.4005,0.0383,0.406
2.042133,0.0542,0.4002,0.0384,0.406
2.053658,0.0542,0.3998,0.0385,0.405
2.062541,0.0542,0.3995,0.0386,0.405
2.072778,0.0542,0.3992,0.0387,0.405
2.082882,0.0542,0.3989,0.0389,0.404
2.092848,0.0542,0.3986,0.0390,0.404
2.103624,0.0541,0.3983,0.0391,0.404
2.113261,0.0541,0.3980,0.0392,0.404
2.123333,0.0541,0.3978,0.0393,0.403
2.133536,0.0541,0.3975,0.0394,0.403
2.143440,0.0541,0.3972,0.0395,0.403
2.153758,0.0540,0.3969,0.0396,0.403
2.163913,0.0540,0.3966,0.0396,0.402
2.174032,0.0540,0.3963,0.0397,0.402
2.184142,0.0539,0.3961,0.0398,0.402
2.194175,0.0539,0.3958,0.0399,0.401
2.204338,0.0539,0.3954,0.0400,0.401
2.214669,0.0538,0.3950,0.0400,0.401
2.225239,0.0537,0.3945,0.0401,0.400
2.234710,0.0536,0.3939,0.0402,0.400
2.244847,0.0535,0.3932,0.0402,0.399
2.254904,0.0534,0.3926,0.0402,0.398
2.265321,0.0533,0.3919,0.0403,0.398
2.275117,0.0532,0.3912,0.0403,0.397
2.286662,0.0530,0.3905,0.0403,0.396
2.295792,0.0529,0.3898,0.0404,0.395
2.305752,0.0528,0.3892,0.0404,0.395
2.315893,0.0527,0.3885,0.0404,0.394
2.325724,0.0526,0.3879,0.0405,0.394
2.336426,0.0525,0.3873,0.0405,0.393
2.346013,0.0524,0.3868,0.0405,0.392
2.356353,0.0523,0.3864,0.0406,0.392
2.366602,0.0522,0.3860,0.0406,0.392
2.376460,0.0521,0.3857,0.0406,0.391
2.386542,0.0520,0.3854,0.0406,0.391
2.397043,0.0519,0.3852,0.0407,0.391
2.406865,0.0519,0.3851,0.0407,0.391
2.417066,0.0518,0.3850,0.0407,0.391
2.427267,0.0517,0.3850,0.0407,0.391
2.437337,0.0517,0.3849,0.0407,0.391
2.447474,0.0516,0.3849,0.0407,0.390
2.457497,0.0516,0.3849,0.0407,0.390
2.467909,0.0516,0.3848,0.0407,0.390
2.477900,0.0515,0.3847,0.0407,0.390
2.488211,0.0515,0.3846,0.0407,0.390
2.498237,0.0515,0.3845,0.0407,0.390
2.508312,0.0514,0.3844,0.0407,0.390
2.525385,0.0514,0.3844,0.0407,0.390
2.528465,0.0514,0.3843,0.0407,0.390
2.538767,0.0513,0.3843,0.0407,0.390
2.549009,0.0513,0.3844,0.0407,0.390
2.558845,0.0508,0.3846,0.0405,0.390
2.569488,0.0503,0.3848,0.0403,0.390
2.579054,0.0500,0.3851,0.0401,0.390
2.589302,0.0498,0.3854,0.0399,0.391
2.599763,0.0498,0.3857,0.0396,0.391
2.609588,0.0499,0.3861,0.0394,0.391
2.624752,0.0501,0.3865,0.0391,0.392
2.629967,0.0505,0.3870,0.0388,0.392
2.639906,0.0511,0.3875,0.0384,0.393
2.650199,0.0517,0.3880,0.0380,0.393
2.660154,0.0523,0.3886,0.0374,0.394
2.670308,0.0531,0.3892,0.0367,0.394
2.680728,0.0538,0.3898,0.0360,0.395
2.690552,0.0545,0.3905,0.0352,0.396
2.700921,0.0553,0.3913,0.0343,0.397
2.710975,0.0560,0.3921,0.0334,0.397
2.724684,0.0568,0.3929,0.0325,0.398
2.731283,0.0576,0.3938,0.0315,0.399
2.741258,0.0585,0.3946,0.0305,0.400
2.752684,0.0593,0.3954,0.0295,0.401
2.761673,0.0602,0.3962,0.0286,0.402
2.772625,0.0611,0.3969,0.0277,0.402
2.782051,0.0619,0.3974,0.0269,0.403
2.792115,0.0628,0.3979,0.0261,0.404
2.802921,0.0635,0.3982,0.0255,0.404
2.812572,0.0643,0.3984,0.0250,0.404
2.822467,0.0650,0.3986,0.0245,0.405
2.832659,0.0657,0.3987,0.0242,0.405
2.842637,0.0664,0.3987,0.0239,0.405
2.852927,0.0670,0.3987,0.0238,0.405
2.862827,0.0677,0.3987,0.0239,0.405
2.872898,0.0685,0.3986,0.0240,0.405
2.883412,0.0693,0.3984,0.0244,0.405
2.893247,0.0702,0.3983,0.0248,0.405
2.903406,0.0712,0.3980,0.0254,0.405
2.913820,0.0723,0.3977,0.0262,0.405
2.923645,0.0736,0.3973,0.0271,0.405
2.934118,0.0749,0.3969,0.0282,0.405
2.943945,0.0763,0.3965,0.0294,0.405
2.954326,0.0777,0.3961,0.0307,0.405
2.964124,0.0793,0.3957,0.0321,0.405
2.974285,0.0809,0.3954,0.0336,0.405
2.985502,0.0827,0.3951,0.0352,0.405
2.994633,0.0845,0.3949,0.0370,0.406
3.004691,0.0864,0.3948,0.0388,0.406
3.015109,0.0884,0.3947,0.0408,0.407
3.025074,0.0904,0.3946,0.0429,0.407
3.035987,0.0926,0.3945,0.0452,0.408
3.045396,0.0947,0.3943,0.0475,0.408
3.055415,0.0969,0.3939,0.0499,0.409
3.065681,0.0991,0.3935,0.0523,0.409
3.075578,0.1013,0.3930,0.0547,0.410
3.085751,0.1035,0.3925,0.0570,0.410
3.095857,0.1055,0.3917,0.0593,0.410
3.105916,0.1075,0.3910,0.0617,0.410
3.116328,0.1093,0.3901,0.0641,0.410
3.126148,0.1111,0.3892,0.0666,0.410
3.136482,0.1127,0.3882,0.0691,0.410
3.146460,0.1143,0.3871,0.0716,0.410
3.156886,0.1158,0.3861,0.0742,0.410
3.167755,0.1172,0.3849,0.0769,0.410
3.177144,0.1185,0.3838,0.0795,0.409
3.187114,0.1198,0.3825,0.0821,0.409
3.197179,0.1209,0.3813,0.0846,0.409
3.207566,0.1220,0.3799,0.0871,0.408
3.224116,0.1230,0.3785,0.0896,0.408
3.227930,0.1240,0.3770,0.0919,0.407
3.240209,0.1248,0.3756,0.0942,0.407
3.248002,0.1256,0.3742,0.0964,0.406
3.258132,0.1265,0.3729,0.0985,0.406
3.268651,0.1274,0.3717,0.1006,0.406
3.278453,0.1284,0.3707,0.1026,0.406
3.288671,0.1295,0.3698,0.1047,0.406
3.298706,0.1308,0.3690,0.1067,0.406
3.308888,0.1323,0.3684,0.1086,0.406
3.325450,0.1339,0.3678,0.1105,0.407
3.329057,0.1357,0.3672,0.1123,0.407
3.339279,0.1376,0.3667,0.1141,0.408
3.349460,0.1396,0.3661,0.1159,0.409
3.359248,0.1417,0.3654,0.1177,0.409
3.369776,0.1439,0.3648,0.1194,0.410
3.379544,0.1460,0.3640,0.1212,0.411
3.389856,0.1482,0.3633,0.1229,0.411
3.400006,0.1504,0.3625,0.1246,0.412
3.409965,0.1526,0.3617,0.1261,0.412
3.424210,0.1547,0.3609,0.1276,0.413
3.430234,0.1569,0.3602,0.1291,0.414
3.440316,0.1589,0.3595,0.1304,0.414
3.451400,0.1610,0.3588,0.1317,0.415
3.460642,0.1628,0.3580,0.1330,0.415
3.470952,0.1646,0.3572,0.1342,0.416
3.481115,0.1661,0.3563,0.1354,0.416
3.490946,0.1673,0.3554,0.1365,0.416
3.501505,0.1684,0.3545,0.1375,0.416
3.511461,0.1692,0.3537,0.1384,0.416
3.521559,0.1698,0.3528,0.1392,0.416
3.531674,0.1701,0.3520,0.1400,0.415
3.541688,0.1702,0.3513,0.1407,0.415
3.553232,0.1701,0.3508,0.1413,0.415
3.562087,0.1699,0.3504,0.1420,0.414
3.572014,0.1695,0.3501,0.1426,0.414
3.582362,0.1689,0.3499,0.1433,0.414
3.592364,0.1682,0.3499,0.1441,0.414
3.602530,0.1675,0.3500,0.1451,0.414
3.612755,0.1666,0.3502,0.1462,0.414
3.622683,0.1657,0.3505,0.1474,0.415
3.632929,0.1648,0.3508,0.1486,0.415
3.643011,0.1638,0.3512,0.1499,0.416
3.653493,0.1628,0.3516,0.1512,0.416
3.663306,0.1619,0.3520,0.1526,0.416
3.673419,0.1609,0.3524,0.1540,0.417
3.684683,0.1600,0.3528,0.1554,0.417
3.693735,0.1592,0.3532,0.1570,0.418
3.704009,0.1584,0.3535,0.1588,0.419
3.714054,0.1579,0.3538,0.1607,0.419
3.724252,0.1574,0.3539,0.1628,0.420
3.740275,0.1571,0.3540,0.1650,0.421
3.744306,0.1570,0.3539,0.1674,0.422
3.754542,0.1571,0.3538,0.1700,0.423
3.764784,0.1572,0.3535,0.1727,0.424
3.774652,0.1575,0.3531,0.1754,0.425
3.784721,0.1579,0.3526,0.1781,0.425
3.795044,0.1583,0.3520,0.1808,0.426
3.805006,0.1588,0.3513,0.1834,0.427
3.815399,0.1593,0.3506,0.1859,0.428
3.825506,0.1598,0.3498,0.1884,0.428
3.841930,0.1603,0.3491,0.1908,0.429
3.846335,0.1607,0.3484,0.1931,0.430
3.855801,0.1611,0.3478,0.1953,0.430
3.865921,0.1615,0.3473,0.1974,0.431
3.875969,0.1618,0.3470,0.1994,0.432
3.886225,0.1621,0.3467,0.2012,0.432
3.896492,0.1624,0.3465,0.2027,0.433
3.906452,0.1625,0.3464,0.2041,0.434
3.920390,0.1627,0.3464,0.2053,0.434
3.926567,0.1627,0.3465,0.2063,0.435
3.936637,0.1627,0.3467,0.2071,0.435
3.946775,0.1626,0.3469,0.2077,0.436
3.956941,0.1625,0.3473,0.2081,0.436
3.967050,0.1625,0.3477,0.2083,0.437
3.977171,0.1624,0.3482,0.2083,0.437
3.988592,0.1625,0.3488,0.2081,0.437
3.997458,0.1628,0.3493,0.2078,0.438
4.007651,0.1631,0.3499,0.2074,0.438
4.021033,0.1636,0.3505,0.2070,0.439
4.028060,0.1643,0.3510,0.2065,0.439
4.038114,0.1651,0.3514,0.2060,0.440
4.048597,0.1662,0.3517,0.2055,0.440
4.058404,0.1674,0.3520,0.2050,0.440
4.069208,0.1687,0.3521,0.2045,0.441
4.078693,0.1702,0.3521,0.2040,0.441
4.088890,0.1718,0.3520,0.2036,0.441
4.099151,0.1735,0.3518,0.2031,0.442
4.109179,0.1753,0.3515,0.2026,0.442
4.122615,0.1772,0.3512,0.2020,0.442
4.129238,0.1791,0.3508,0.2013,0.442
4.139436,0.1810,0.3503,0.2006,0.442
4.150610,0.1829,0.3499,0.1998,0.442
4.159759,0.1847,0.3494,0.1990,0.442
4.170046,0.1864,0.3490,0.1982,0.442
4.180173,0.1881,0.3485,0.1973,0.442
4.190228,0.1897,0.3482,0.1963,0.442
4.200603,0.1912,0.3480,0.1953,0.442
4.210492,0.1925,0.3478,0.1942,0.442
4.220690,0.1936,0.3479,0.1929,0.442
4.230872,0.1946,0.3481,0.1914,0.442
4.240742,0.1954,0.3484,0.1897,0.442
4.251769,0.1959,0.3489,0.1878,0.442
4.261037,0.1962,0.3496,0.1857,0.442
4.271237,0.1963,0.3504,0.1835,0.442
4.281498,0.1962,0.3512,0.1812,0.441
4.291660,0.1958,0.3522,0.1788,0.441
4.301584,0.1952,0.3532,0.1763,0.440
4.311939,0.1945,0.3543,0.1736,0.440
4.321806,0.1935,0.3555,0.1709,0.439
4.332182,0.1924,0.3567,0.1681,0.439
4.342087,0.1913,0.3580,0.1652,0.438
4.352547,0.1900,0.3593,0.1622,0.438
4.362384,0.1886,0.3606,0.1592,0.437
4.372541,0.1871,0.3618,0.1561,0.436
4.383544,0.1856,0.3630,0.1530,0.435
4.392645,0.1840,0.3642,0.1499,0.435
4.403019,0.1823,0.3653,0.1468,0.434
4.413245,0.1806,0.3663,0.1438,0.433
4.423096,0.1788,0.3672,0.1407,0.432
4.439035,0.1771,0.3680,0.1378,0.431
4.443569,0.1753,0.3688,0.1349,0.430
4.453650,0.1735,0.3694,0.1321,0.429
4.463937,0.1718,0.3699,0.1294,0.428
4.473732,0.1702,0.3704,0.1267,0.427
4.483775,0.1687,0.3709,0.1240,0.426
4.494085,0.1672,0.3713,0.1213,0.425
4.504109,0.1657,0.3718,0.1187,0.424
4.514491,0.1643,0.3722,0.1162,0.423
4.524773,0.1629,0.3727,0.1138,0.422
4.538944,0.1615,0.3731,0.1114,0.422
4.544802,0.1602,0.3736,0.1090,0.421
4.554792,0.1589,0.3741,0.1067,0.420
4.565179,0.1576,0.3745,0.1044,0.420
4.575273,0.1564,0.3751,0.1021,0.419
4.585239,0.1553,0.3756,0.0998,0.419
4.595497,0.1542,0.3762,0.0974,0.418
4.605498,0.1531,0.3768,0.0951,0.418
4.616788,0.1521,0.3774,0.0927,0.417
4.625904,0.1511,0.3780,0.0903,0.417
4.636120,0.1503,0.3787,0.0880,0.417
4.646165,0.1495,0.3794,0.0858,0.417
4.656167,0.1488,0.3801,0.0836,0.417
4.666491,0.1482,0.3809,0.0815,0.417
4.676364,0.1476,0.3817,0.0795,0.417
4.686613,0.1471,0.3826,0.0776,0.417
4.696733,0.1467,0.3834,0.0758,0.417
4.706764,0.1464,0.3842,0.0742,0.418
4.716878,0.1463,0.3850,0.0726,0.418
4.727419,0.1462,0.3858,0.0712,0.419
4.738570,0.1464,0.3865,0.0699,0.419
4.747408,0.1467,0.3872,0.0686,0.420
4.757488,0.1472,0.3878,0.0675,0.420
4.767666,0.1477,0.3883,0.0664,0.421
4.777730,0.1484,0.3887,0.0656,0.421
4.787935,0.1493,0.3891,0.0648,0.422
4.799927,0.1502,0.3894,0.0642,0.422
4.808378,0.1513,0.3896,0.0637,0.423
4.818354,0.1525,0.3897,0.0633,0.423
4.828663,0.1538,0.3898,0.0631,0.424
4.838406,0.1552,0.3898,0.0629,0.424
4.849382,0.1566,0.3897,0.0628,0.425
4.858756,0.1581,0.3895,0.0628,0.425
4.869200,0.1597,0.3892,0.0630,0.425
4.879229,0.1614,0.3888,0.0632,0.426
4.889169,0.1632,0.3884,0.0635,0.426
4.899814,0.1649,0.3878,0.0639,0.426
4.909638,0.1667,0.3872,0.0642,0.426
4.919679,0.1684,0.3866,0.0646,0.427
4.930297,0.1701,0.3858,0.0649,0.427
4.939896,0.1716,0.3851,0.0652,0.427
4.950157,0.1731,0.3844,0.0655,0.427
4.960616,0.1744,0.3836,0.0658,0.427
4.970382,0.1757,0.3828,0.0661,0.426
4.980577,0.1768,0.3820,0.0664,0.426
4.990541,0.1778,0.3811,0.0667,0.426
5.001214,0.1788,0.3802,0.0671,0.425
5.011025,0.1797,0.3793,0.0675,0.425
5.020912,0.1806,0.3783,0.0679,0.425
5.031200,0.1816,0.3773,0.0684,0.424
5.041172,0.1826,0.3762,0.0690,0.424
5.051541,0.1837,0.3752,0.0696,0.424
5.061582,0.1849,0.3741,0.0703,0.423
5.071637,0.1862,0.3731,0.0711,0.423
5.082985,0.1875,0.3721,0.0721,0.423
5.091799,0.0579,0.3929,0.0429,0.399
5.102203,0.0579,0.3924,0.0429,0.399
5.112350,0.0580,0.3921,0.0429,0.399
5.122199,0.0580,0.3919,0.0430,0.399
5.138009,0.0581,0.3918,0.0430,0.398
5.142520,0.0582,0.3918,0.0431,0.398
5.152593,0.0583,0.3918,0.0432,0.398
5.163027,0.0584,0.3919,0.0433,0.399
5.172842,0.0586,0.3919,0.0434,0.399
5.182975,0.0587,0.3920,0.0435,0.399
5.193226,0.0589,0.3920,0.0436,0.399
5.203293,0.0590,0.3919,0.0437,0.399
5.213581,0.0591,0.3917,0.0438,0.399
5.223726,0.0592,0.3914,0.0439,0.398
5.237894,0.0593,0.3911,0.0440,0.398
5.243975,0.0594,0.3907,0.0441,0.398
5.253915,0.0595,0.3902,0.0442,0.397
5.264341,0.0595,0.3897,0.0443,0.397
5.274420,0.0595,0.3892,0.0444,0.396
5.284588,0.0595,0.3886,0.0445,0.396
5.294656,0.0595,0.3879,0.0446,0.395
5.304796,0.0595,0.3871,0.0447,0.394
5.316382,0.0594,0.3862,0.0448,0.393
5.325112,0.0593,0.3853,0.0449,0.392
5.337588,0.0592,0.3842,0.0451,0.391
5.345131,0.0590,0.3832,0.0452,0.390
5.355309,0.0589,0.3821,0.0453,0.389
5.366131,0.0587,0.3809,0.0454,0.388
5.375570,0.0586,0.3798,0.0455,0.387
5.385638,0.0584,0.3787,0.0456,0.386
5.396039,0.0583,0.3778,0.0457,0.385
5.406023,0.0581,0.3770,0.0458,0.384
5.415935,0.0580,0.3764,0.0460,0.384
5.426316,0.0580,0.3760,0.0462,0.383
5.437709,0.0579,0.3758,0.0464,0.383
5.446878,0.0579,0.3756,0.0466,0.383
5.456520,0.0579,0.3756,0.0469,0.383
5.466695,0.0579,0.3756,0.0471,0.383
5.476901,0.0579,0.3756,0.0473,0.383
5.486928,0.0580,0.3757,0.0476,0.383
5.497325,0.0580,0.3758,0.0478,0.383
5.507544,0.0581,0.3759,0.0480,0.383
5.517719,0.0581,0.3760,0.0483,0.384
5.527891,0.0581,0.3761,0.0485,0.384
5.538077,0.0582,0.3762,0.0487,0.384
5.548719,0.0582,0.3763,0.0490,0.384
5.557889,0.0583,0.3764,0.0492,0.384
5.568272,0.0583,0.3765,0.0494,0.384
5.578289,0.0583,0.3766,0.0497,0.384
5.588271,0.0583,0.3766,0.0499,0.384
5.598727,0.0583,0.3766,0.0501,0.384
5.608829,0.0582,0.3764,0.0503,0.384
5.618786,0.0582,0.3761,0.0505,0.384
5.629173,0.0580,0.3756,0.0507,0.383
5.639017,0.0579,0.3750,0.0508,0.383
5.649339,0.0577,0.3743,0.0510,0.382
5.659292,0.0576,0.3735,0.0511,0.381
5.669316,0.0574,0.3727,0.0512,0.381
5.679602,0.0572,0.3720,0.0513,0.380
5.689771,0.0569,0.3712,0.0514,0.379
5.700035,0.0567,0.3705,0.0515,0.378
5.710212,0.0565,0.3699,0.0516,0.378
5.720184,0.0563,0.3693,0.0517,0.377
5.730467,0.0562,0.3689,0.0518,0.377
5.740289,0.0560,0.3686,0.0519,0.376
5.750533,0.0559,0.3684,0.0520,0.376
5.760803,0.0557,0.3682,0.0521,0.376
5.770692,0.0556,0.3681,0.0522,0.376
5.781880,0.0555,0.3681,0.0523,0.376
5.790945,0.0554,0.3681,0.0524,0.376
5.801309,0.0553,0.3682,0.0525,0.376
5.811494,0.0553,0.3684,0.0527,0.376
5.821401,0.0552,0.3687,0.0528,0.377
5.837327,0.0552,0.3692,0.0529,0.377
5.841659,0.0552,0.3697,0.0530,0.378
5.851843,0.0552,0.3703,0.0532,0.378
5.862161,0.0552,0.3709,0.0533,0.379
