time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
3.483170,-0.0655,0.7645,-0.1176,0.776
3.493060,-0.0632,0.7659,-0.1182,0.778
3.503510,-0.0602,0.7622,-0.1182,0.774
3.513672,-0.0564,0.7528,-0.1174,0.764
3.523509,-0.0519,0.7372,-0.1156,0.748
3.534521,-0.0470,0.7151,-0.1129,0.726
3.543787,-0.0419,0.6867,-0.1091,0.697
3.554209,-0.0365,0.6521,-0.1043,0.661
3.564328,-0.0313,0.6119,-0.0984,0.621
3.574300,-0.0263,0.5665,-0.0916,0.575
3.584322,-0.0216,0.5167,-0.0840,0.524
3.594548,-0.0174,0.4631,-0.0756,0.470
3.604509,-0.0136,0.4064,-0.0666,0.412
3.615063,-0.0103,0.3475,-0.0571,0.352
3.624822,-0.0075,0.2873,-0.0472,0.291
3.636041,-0.0052,0.2269,-0.0373,0.230
3.645178,-0.0033,0.1673,-0.0275,0.170
3.655206,-0.0018,0.1099,-0.0180,0.111
3.665591,-0.0008,0.0559,-0.0091,0.057
3.675448,-0.0001,0.0070,-0.0011,0.007
3.685807,0.0003,-0.0352,0.0056,0.036
3.696076,0.0004,-0.0691,0.0108,0.070
3.705899,0.0003,-0.0935,0.0143,0.095
3.716381,0.0001,-0.1076,0.0161,0.109
3.726329,-0.0002,-0.1113,0.0162,0.112
3.736398,-0.0003,-0.1047,0.0149,0.106
3.746794,-0.0004,-0.0887,0.0124,0.090
3.756767,-0.0004,-0.0643,0.0088,0.065
3.773232,-0.0002,-0.0328,0.0044,0.033
3.776831,0.0000,0.0041,-0.0005,0.004
3.787089,0.0004,0.0453,-0.0059,0.046
3.797436,0.0008,0.0896,-0.0115,0.090
3.807230,0.0014,0.1362,-0.0174,0.137
3.817666,0.0020,0.1845,-0.0235,0.186
3.827462,0.0027,0.2343,-0.0298,0.236
3.837827,0.0036,0.2852,-0.0363,0.288
3.848028,0.0046,0.3372,-0.0431,0.340
3.858024,0.0056,0.3900,-0.0500,0.393
3.873047,0.0068,0.4432,-0.0573,0.447
3.878477,0.0080,0.4962,-0.0647,0.500
3.888308,0.0092,0.5478,-0.0723,0.553
3.898782,0.0104,0.5972,-0.0799,0.603
3.908591,0.0114,0.6433,-0.0874,0.649
3.918983,0.0124,0.6853,-0.0946,0.692
3.929101,0.0133,0.7226,-0.1015,0.730
3.938950,0.0140,0.7552,-0.1077,0.763
3.949328,0.0145,0.7831,-0.1133,0.791
3.959719,0.0150,0.8067,-0.1182,0.815
3.973998,0.0152,0.8262,-0.1222,0.835
3.979823,0.0153,0.8423,-0.1255,0.852
3.989776,0.0151,0.8553,-0.1279,0.865
4.001038,0.0147,0.8655,-0.1296,0.875
4.010038,0.0139,0.8729,-0.1306,0.883
4.020424,0.0129,0.8771,-0.1309,0.887
4.030405,0.0115,0.8779,-0.1304,0.888
4.040437,0.0097,0.8748,-0.1293,0.884
4.050696,0.0077,0.8671,-0.1275,0.876
4.061005,0.0055,0.8543,-0.1251,0.863
4.070606,0.0032,0.8360,-0.1220,0.845
4.081227,0.0009,0.8122,-0.1184,0.821
4.091046,-0.0014,0.7831,-0.1141,0.791
4.101305,-0.0035,0.7491,-0.1094,0.757
4.111222,-0.0054,0.7111,-0.1041,0.719
4.121487,-0.0070,0.6698,-0.0986,0.677
4.131625,-0.0084,0.6261,-0.0928,0.633
4.141711,-0.0095,0.5810,-0.0867,0.588
4.152019,-0.0104,0.5352,-0.0806,0.541
4.162339,-0.0110,0.4894,-0.0745,0.495
4.172038,-0.0115,0.4441,-0.0683,0.450
4.188820,-0.0117,0.3998,-0.0622,0.405
4.192148,-0.0118,0.3568,-0.0561,0.361
4.202747,-0.0116,0.3152,-0.0501,0.319
4.212701,-0.0113,0.2756,-0.0442,0.279
4.222666,-0.0108,0.2383,-0.0386,0.242
4.233664,-0.0102,0.2040,-0.0332,0.207
4.243078,-0.0094,0.1735,-0.0283,0.176
4.253316,-0.0087,0.1477,-0.0241,0.150
4.263720,-0.0081,0.1274,-0.0208,0.129
4.273367,-0.0077,0.1136,-0.0185,0.115
4.289320,-0.0077,0.1068,-0.0173,0.108
4.293686,-0.0082,0.1070,-0.0173,0.109
4.304025,-0.0092,0.1142,-0.0184,0.116
4.313978,-0.0107,0.1275,-0.0204,0.130
4.324174,-0.0127,0.1460,-0.0233,0.148
4.335011,-0.0151,0.1684,-0.0269,0.171
4.344616,-0.0178,0.1934,-0.0309,0.197
4.354312,-0.0206,0.2198,-0.0352,0.224
4.364879,-0.0233,0.2466,-0.0396,0.251
4.374774,-0.0259,0.2729,-0.0439,0.278
4.389175,-0.0283,0.2984,-0.0481,0.304
4.394869,-0.0305,0.3234,-0.0523,0.329
4.405008,-0.0325,0.3480,-0.0563,0.354
4.416683,-0.0344,0.3728,-0.0604,0.379
4.425348,-0.0362,0.3980,-0.0645,0.405
4.435687,-0.0380,0.4239,-0.0687,0.431
4.445854,-0.0398,0.4503,-0.0731,0.458
4.455890,-0.0416,0.4766,-0.0775,0.485
4.472789,-0.0434,0.5020,-0.0818,0.510
4.475834,-0.0452,0.5259,-0.0860,0.535
4.486085,-0.0469,0.5475,-0.0898,0.557
4.496396,-0.0485,0.5663,-0.0932,0.576
4.506333,-0.0500,0.5822,-0.0960,0.592
4.516545,-0.0514,0.5953,-0.0984,0.606
4.526718,-0.0527,0.6058,-0.1002,0.616
4.536795,-0.0538,0.6142,-0.1015,0.625
4.547342,-0.0548,0.6211,-0.1024,0.632
4.557096,-0.0557,0.6268,-0.1030,0.638
4.572730,-0.0564,0.6319,-0.1033,0.643
4.577403,-0.0570,0.6367,-0.1036,0.648
4.587422,-0.0573,0.6411,-0.1038,0.652
4.597811,-0.0574,0.6448,-0.1038,0.656
4.607802,-0.0571,0.6471,-0.1037,0.658
4.618048,-0.0563,0.6472,-0.1033,0.658
4.628239,-0.0549,0.6444,-0.1026,0.655
4.638020,-0.0529,0.6379,-0.1013,0.648
4.649894,-0.0503,0.6273,-0.0996,0.637
4.658523,-0.0472,0.6125,-0.0972,0.622
4.668669,-0.0435,0.5934,-0.0942,0.602
4.679007,-0.0395,0.5704,-0.0906,0.579
4.689326,-0.0352,0.5437,-0.0865,0.552
4.699739,-0.0308,0.5137,-0.0818,0.521
4.709016,-0.0264,0.4810,-0.0767,0.488
4.719362,-0.0221,0.4461,-0.0711,0.452
4.729659,-0.0181,0.4096,-0.0652,0.415
4.739324,-0.0143,0.3721,-0.0591,0.377
4.749630,-0.0110,0.3340,-0.0529,0.338
4.760025,-0.0081,0.2959,-0.0466,0.300
4.769812,-0.0056,0.2584,-0.0404,0.262
4.780118,-0.0036,0.2222,-0.0344,0.225
4.789986,-0.0021,0.1883,-0.0288,0.191
4.800590,-0.0009,0.1578,-0.0237,0.160
4.810440,-0.0001,0.1316,-0.0195,0.133
4.820316,0.0004,0.1108,-0.0161,0.112
4.830866,0.0008,0.0959,-0.0137,0.097
4.840665,0.0010,0.0875,-0.0122,0.088
4.850996,0.0013,0.0856,-0.0117,0.086
4.861237,0.0016,0.0896,-0.0121,0.090
4.871276,0.0020,0.0990,-0.0131,0.100
4.881679,0.0024,0.1128,-0.0147,0.114
4.891453,0.0029,0.1298,-0.0168,0.131
4.901741,0.0034,0.1493,-0.0191,0.151
4.911798,0.0039,0.1702,-0.0217,0.172
4.922209,0.0043,0.1920,-0.0243,0.194
4.932684,0.0046,0.2144,-0.0271,0.216
4.942186,0.0049,0.2374,-0.0300,0.239
4.952318,0.0050,0.2615,-0.0332,0.264
4.962564,0.0052,0.2872,-0.0366,0.290
4.972421,0.0054,0.3151,-0.0405,0.318
4.988341,0.0055,0.3455,-0.0450,0.348
4.992840,0.0056,0.3785,-0.0500,0.382
5.002780,0.0058,0.4134,-0.0556,0.417
5.013335,0.0060,0.4498,-0.0616,0.454
5.023089,0.0062,0.4868,-0.0681,0.492
5.033417,0.0064,0.5237,-0.0747,0.529
5.043342,0.0066,0.5595,-0.0815,0.565
5.053468,0.0069,0.5938,-0.0881,0.600
5.063813,0.0072,0.6262,-0.0945,0.633
5.073868,0.0075,0.6565,-0.1006,0.664
5.088341,0.0078,0.6849,-0.1063,0.693
5.094082,0.0081,0.7114,-0.1115,0.720
5.104152,0.0084,0.7362,-0.1165,0.745
5.115837,0.0087,0.7592,-0.1210,0.769
5.124444,0.0090,0.7802,-0.1251,0.790
5.134765,0.0091,0.7988,-0.1287,0.809
5.144782,0.0090,0.8143,-0.1318,0.825
5.154978,0.0086,0.8257,-0.1340,0.837
5.165788,0.0078,0.8319,-0.1354,0.843
5.175364,0.0067,0.8320,-0.1356,0.843
5.185230,0.0052,0.8250,-0.1346,0.836
5.195704,0.0033,0.8104,-0.1324,0.821
5.205427,0.0010,0.7884,-0.1289,0.799
5.215765,-0.0014,0.7593,-0.1243,0.769
5.225753,-0.0039,0.7241,-0.1187,0.734
5.235844,-0.0064,0.6841,-0.1125,0.693
5.246194,-0.0086,0.6409,-0.1060,0.650
5.256120,-0.0106,0.5959,-0.0992,0.604
5.266818,-0.0122,0.5508,-0.0925,0.559
5.276850,-0.0135,0.5066,-0.0860,0.514
5.288034,-0.0144,0.4645,-0.0798,0.471
5.296679,-0.0151,0.4252,-0.0739,0.432
5.306736,-0.0156,0.3891,-0.0684,0.395
5.316977,-0.0160,0.3565,-0.0633,0.362
5.327183,-0.0162,0.3276,-0.0586,0.333
5.337169,-0.0164,0.3028,-0.0544,0.308
5.347618,-0.0166,0.2821,-0.0508,0.287
5.357797,-0.0169,0.2660,-0.0478,0.271
5.367780,-0.0174,0.2550,-0.0457,0.260
5.377924,-0.0182,0.2496,-0.0446,0.254
5.387849,-0.0193,0.2504,-0.0445,0.255
5.398655,-0.0208,0.2576,-0.0456,0.262
5.408116,-0.0228,0.2709,-0.0478,0.276
5.418511,-0.0252,0.2897,-0.0510,0.295
5.428571,-0.0279,0.3129,-0.0552,0.319
5.438482,-0.0307,0.3390,-0.0599,0.346
5.448719,-0.0335,0.3664,-0.0650,0.374
5.459171,-0.0361,0.3934,-0.0700,0.401
5.468784,-0.0383,0.4182,-0.0746,0.426
5.479383,-0.0401,0.4395,-0.0784,0.448
5.489000,-0.0412,0.4562,-0.0813,0.465
5.499961,-0.0418,0.4678,-0.0832,0.477
5.509516,-0.0419,0.4744,-0.0839,0.484
