time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.543757,0.0014,0.3477,0.0588,0.353
0.554174,0.0010,0.3436,0.0584,0.348
0.564256,0.0006,0.3385,0.0578,0.343
0.582412,0.0003,0.3325,0.0571,0.337
0.584283,-0.0000,0.3257,0.0561,0.330
0.594382,-0.0002,0.3182,0.0551,0.323
0.605558,-0.0003,0.3103,0.0539,0.315
0.614733,-0.0004,0.3023,0.0527,0.307
0.625015,-0.0004,0.2943,0.0515,0.299
0.635011,-0.0003,0.2866,0.0503,0.291
0.645070,-0.0002,0.2793,0.0492,0.284
0.655659,-0.0001,0.2726,0.0482,0.277
0.665406,0.0000,0.2668,0.0472,0.271
0.675709,0.0002,0.2619,0.0465,0.266
0.685887,0.0003,0.2582,0.0459,0.262
0.701022,0.0005,0.2556,0.0456,0.260
0.705986,0.0006,0.2542,0.0454,0.258
0.716191,0.0007,0.2538,0.0454,0.258
0.726171,0.0009,0.2546,0.0456,0.259
0.736358,0.0010,0.2567,0.0460,0.261
0.746501,0.0011,0.2603,0.0466,0.264
0.756890,0.0012,0.2653,0.0476,0.270
0.766869,0.0013,0.2718,0.0487,0.276
0.776764,0.0013,0.2796,0.0501,0.284
0.787197,0.0014,0.2884,0.0516,0.293
0.798767,0.0015,0.2980,0.0531,0.303
0.807559,0.0015,0.3079,0.0548,0.313
0.817468,0.0016,0.3180,0.0564,0.323
0.827770,0.0017,0.3279,0.0579,0.333
0.838749,0.0018,0.3375,0.0593,0.343
0.848056,0.0020,0.3464,0.0605,0.352
0.858123,0.0022,0.3544,0.0616,0.360
0.868376,0.0024,0.3610,0.0624,0.366
0.878380,0.0028,0.3659,0.0629,0.371
0.894641,0.0032,0.3690,0.0630,0.374
0.898641,0.0037,0.3700,0.0628,0.375
0.908855,0.0043,0.3689,0.0623,0.374
0.918985,0.0049,0.3658,0.0614,0.371
0.929138,0.0056,0.3606,0.0601,0.366
0.938828,0.0063,0.3533,0.0586,0.358
0.949180,0.0070,0.3441,0.0567,0.349
0.959299,0.0077,0.3329,0.0546,0.337
0.969582,0.0084,0.3202,0.0523,0.325
0.979858,0.0089,0.3063,0.0498,0.310
0.994269,0.0094,0.2917,0.0472,0.296
0.999693,0.0098,0.2768,0.0446,0.281
1.009817,0.0101,0.2620,0.0421,0.266
1.020395,0.0104,0.2480,0.0398,0.251
1.030306,0.0106,0.2353,0.0377,0.239
1.040411,0.0108,0.2244,0.0359,0.227
1.050830,0.0110,0.2159,0.0346,0.219
1.060513,0.0113,0.2103,0.0337,0.213
1.071526,0.0117,0.2082,0.0334,0.211
1.081037,0.0122,0.2099,0.0338,0.213
1.094310,0.0130,0.2160,0.0349,0.219
1.101123,0.0140,0.2266,0.0368,0.230
1.111183,0.0154,0.2422,0.0395,0.246
1.121566,0.0170,0.2628,0.0431,0.267
1.131426,0.0189,0.2886,0.0477,0.293
1.141546,0.0213,0.3198,0.0532,0.325
1.152028,0.0240,0.3562,0.0596,0.362
1.162000,0.0270,0.3978,0.0671,0.404
1.177536,0.0305,0.4442,0.0755,0.452
1.182102,0.0345,0.4950,0.0847,0.503
1.192326,0.0388,0.5496,0.0946,0.559
1.202588,0.0436,0.6075,0.1051,0.618
1.212635,0.0489,0.6678,0.1160,0.680
1.222672,0.0546,0.7299,0.1271,0.743
1.233097,0.0607,0.7930,0.1382,0.807
1.243315,0.0671,0.8560,0.1489,0.871
1.253469,0.0739,0.9183,0.1590,0.935
1.263254,0.0810,0.9791,0.1683,0.997
1.277839,0.0883,1.0378,0.1764,1.056
1.283509,0.0958,1.0940,0.1834,1.113
1.293619,0.1033,1.1475,0.1889,1.168
1.304509,0.1107,1.1979,0.1931,1.218
1.313950,0.1181,1.2452,0.1959,1.266
1.324093,0.1252,1.2893,0.1973,1.310
1.334306,0.1321,1.3300,0.1972,1.351
1.344211,0.1386,1.3674,0.1958,1.388
1.354419,0.1446,1.4015,0.1930,1.422
1.364787,0.1500,1.4324,0.1889,1.453
1.374571,0.1549,1.4602,0.1838,1.480
1.384975,0.1589,1.4851,0.1777,1.504
1.394871,0.1621,1.5072,0.1708,1.526
1.405305,0.1645,1.5267,0.1633,1.544
1.415105,0.1660,1.5437,0.1554,1.560
1.425725,0.1668,1.5583,0.1472,1.574
1.435779,0.1667,1.5706,0.1389,1.586
1.445528,0.1660,1.5809,0.1307,1.595
1.456054,0.1647,1.5893,0.1226,1.602
1.466051,0.1628,1.5957,0.1148,1.608
1.476095,0.1604,1.6001,0.1073,1.612
1.486316,0.1577,1.6024,0.1003,1.613
1.496180,0.1546,1.6023,0.0936,1.612
1.506471,0.1513,1.5994,0.0874,1.609
1.516674,0.1479,1.5934,0.0814,1.602
1.526545,0.1442,1.5839,0.0757,1.592
1.537569,0.1403,1.5705,0.0703,1.578
1.546832,0.1363,1.5527,0.0650,1.560
1.556984,0.1321,1.5305,0.0597,1.537
1.567327,0.1277,1.5033,0.0545,1.510
1.577238,0.1231,1.4711,0.0493,1.477
1.593388,0.1184,1.4337,0.0440,1.439
1.597590,0.1135,1.3908,0.0387,1.396
1.607617,0.1084,1.3423,0.0334,1.347
1.617933,0.1030,1.2881,0.0280,1.293
1.628028,0.0973,1.2284,0.0227,1.232
1.638058,0.0912,1.1633,0.0175,1.167
1.648181,0.0848,1.0932,0.0125,1.097
1.658274,0.0780,1.0188,0.0078,1.022
1.668652,0.0710,0.9404,0.0035,0.943
1.678881,0.0638,0.8590,-0.0002,0.861
1.693185,0.0564,0.7754,-0.0034,0.777
1.698939,0.0490,0.6905,-0.0059,0.692
1.708971,0.0417,0.6055,-0.0076,0.607
1.719402,0.0347,0.5217,-0.0086,0.523
1.729363,0.0281,0.4403,-0.0088,0.441
1.739389,0.0220,0.3623,-0.0085,0.363
1.749735,0.0165,0.2889,-0.0076,0.289
1.759697,0.0118,0.2209,-0.0063,0.221
1.770744,0.0079,0.1593,-0.0048,0.160
1.780012,0.0047,0.1047,-0.0032,0.105
1.790171,0.0023,0.0578,-0.0018,0.058
1.800595,0.0007,0.0190,-0.0006,0.019
1.810217,-0.0003,-0.0114,0.0003,0.011
1.820842,-0.0008,-0.0334,0.0009,0.033
1.830593,-0.0010,-0.0473,0.0011,0.047
1.840664,-0.0008,-0.0537,0.0011,0.054
1.850939,-0.0006,-0.0534,0.0009,0.053
1.860960,-0.0003,-0.0472,0.0006,0.047
1.871112,-0.0001,-0.0359,0.0003,0.036
1.881527,0.0000,-0.0204,0.0001,0.020
1.892683,0.0000,-0.0011,0.0000,0.001
1.901554,-0.0002,0.0214,0.0001,0.021
1.911603,-0.0005,0.0465,0.0004,0.047
1.921792,-0.0009,0.0738,0.0009,0.074
1.932243,-0.0014,0.1028,0.0016,0.103
1.942003,-0.0019,0.1329,0.0024,0.133
1.953926,-0.0025,0.1635,0.0034,0.164
1.962363,-0.0030,0.1941,0.0045,0.194
1.972656,-0.0035,0.2240,0.0055,0.224
1.982653,-0.0038,0.2525,0.0065,0.253
1.992538,-0.0040,0.2790,0.0074,0.279
2.003252,-0.0041,0.3032,0.0082,0.303
2.012887,-0.0041,0.3250,0.0087,0.325
2.023042,-0.0039,0.3445,0.0092,0.345
2.033419,-0.0037,0.3619,0.0095,0.362
2.043276,-0.0035,0.3775,0.0097,0.378
2.053623,-0.0032,0.3919,0.0098,0.392
2.063707,-0.0029,0.4053,0.0099,0.405
2.073647,-0.0027,0.4180,0.0100,0.418
2.083857,-0.0025,0.4302,0.0101,0.430
2.093876,-0.0024,0.4418,0.0102,0.442
2.104163,-0.0024,0.4526,0.0103,0.453
2.114503,-0.0024,0.4622,0.0105,0.462
2.124319,-0.0024,0.4704,0.0107,0.471
2.134693,-0.0025,0.4768,0.0109,0.477
2.144585,-0.0027,0.4812,0.0111,0.481
2.154905,-0.0028,0.4835,0.0113,0.484
2.165213,-0.0030,0.4835,0.0115,0.484
2.175106,-0.0031,0.4814,0.0116,0.482
2.185485,-0.0033,0.4772,0.0117,0.477
2.195393,-0.0034,0.4713,0.0118,0.471
2.205693,-0.0035,0.4638,0.0118,0.464
2.215736,-0.0035,0.4550,0.0118,0.455
2.225676,-0.0034,0.4452,0.0117,0.445
2.236519,-0.0033,0.4345,0.0116,0.435
2.246147,-0.0030,0.4231,0.0115,0.423
2.256277,-0.0027,0.4110,0.0113,0.411
2.266493,-0.0022,0.3985,0.0111,0.399
2.276290,-0.0017,0.3860,0.0108,0.386
2.292152,-0.0010,0.3738,0.0106,0.374
2.296543,-0.0003,0.3622,0.0104,0.362
2.306727,0.0006,0.3518,0.0103,0.352
2.317149,0.0015,0.3430,0.0102,0.343
2.327030,0.0025,0.3360,0.0101,0.336
2.337140,0.0035,0.3314,0.0101,0.332
2.347305,0.0047,0.3294,0.0102,0.330
2.357358,0.0059,0.3304,0.0103,0.331
2.367855,0.0071,0.3342,0.0105,0.334
2.377744,0.0085,0.3409,0.0108,0.341
2.392203,0.0100,0.3501,0.0112,0.350
2.397975,0.0115,0.3614,0.0116,0.362
2.408118,0.0131,0.3744,0.0121,0.375
2.418535,0.0147,0.3886,0.0126,0.389
2.428535,0.0163,0.4040,0.0131,0.405
2.438739,0.0178,0.4203,0.0137,0.421
2.449135,0.0194,0.4375,0.0142,0.438
2.458767,0.0209,0.4558,0.0147,0.456
2.469695,0.0223,0.4749,0.0153,0.476
2.479151,0.0236,0.4949,0.0157,0.496
2.489442,0.0249,0.5155,0.0161,0.516
2.499430,0.0260,0.5365,0.0165,0.537
2.509500,0.0269,0.5574,0.0168,0.558
2.519703,0.0276,0.5777,0.0170,0.579
2.529701,0.0281,0.5970,0.0172,0.598
2.539858,0.0285,0.6147,0.0172,0.616
2.550189,0.0286,0.6304,0.0172,0.631
2.560053,0.0287,0.6437,0.0171,0.645
2.570220,0.0286,0.6547,0.0170,0.656
2.580439,0.0284,0.6636,0.0168,0.664
2.591588,0.0282,0.6706,0.0165,0.671
2.600543,0.0281,0.6763,0.0162,0.677
2.610725,0.0280,0.6810,0.0160,0.682
2.621086,0.0281,0.6849,0.0157,0.686
2.631357,0.0283,0.6880,0.0154,0.689
2.641153,0.0285,0.6901,0.0151,0.691
2.651498,0.0289,0.6910,0.0148,0.692
2.661690,0.0292,0.6905,0.0146,0.691
2.671886,0.0295,0.6883,0.0144,0.689
2.681935,0.0298,0.6844,0.0142,0.685
2.691718,0.0301,0.6786,0.0140,0.679
2.702483,0.0302,0.6710,0.0137,0.672
2.712068,0.0302,0.6619,0.0135,0.663
2.722243,0.0300,0.6514,0.0132,0.652
2.732687,0.0297,0.6399,0.0128,0.641
2.742390,0.0292,0.6279,0.0125,0.629
2.752938,0.0285,0.6158,0.0121,0.617
2.762758,0.0277,0.6040,0.0118,0.605
2.772782,0.0267,0.5925,0.0114,0.593
2.783047,0.0255,0.5809,0.0111,0.582
2.793023,0.0242,0.5693,0.0107,0.570
2.803232,0.0227,0.5574,0.0104,0.558
2.813439,0.0211,0.5449,0.0101,0.545
2.823520,0.0193,0.5317,0.0099,0.532
2.833934,0.0174,0.5180,0.0097,0.518
2.843750,0.0154,0.5035,0.0094,0.504
2.853983,0.0134,0.4884,0.0092,0.489
2.864388,0.0114,0.4728,0.0090,0.473
2.874304,0.0095,0.4570,0.0088,0.457
2.884458,0.0077,0.4414,0.0087,0.442
2.894393,0.0060,0.4262,0.0085,0.426
2.904673,0.0044,0.4115,0.0084,0.412
2.914733,0.0031,0.3974,0.0083,0.398
2.924735,0.0019,0.3837,0.0082,0.384
2.935546,0.0008,0.3702,0.0081,0.370
2.945081,0.0000,0.3566,0.0080,0.357
2.955104,-0.0007,0.3427,0.0080,0.343
2.965992,-0.0012,0.3282,0.0079,0.328
2.975484,-0.0015,0.3132,0.0079,0.313
2.990873,-0.0018,0.2979,0.0078,0.298
2.995835,-0.0020,0.2823,0.0077,0.282
3.005805,-0.0021,0.2669,0.0076,0.267
3.016185,-0.0021,0.2520,0.0074,0.252
3.026119,-0.0021,0.2379,0.0072,0.238
3.036366,-0.0020,0.2250,0.0070,0.225
3.046460,-0.0019,0.2136,0.0068,0.214
3.056529,-0.0018,0.2038,0.0066,0.204
3.066800,-0.0018,0.1959,0.0065,0.196
3.076942,-0.0017,0.1895,0.0064,0.190
3.091486,-0.0017,0.1843,0.0063,0.184
3.097074,-0.0017,0.1801,0.0062,0.180
3.107149,-0.0017,0.1765,0.0061,0.177
3.118883,-0.0018,0.1735,0.0061,0.174
3.127447,-0.0019,0.1710,0.0060,0.171
3.137743,-0.0020,0.1691,0.0060,0.169
3.147732,-0.0021,0.1678,0.0060,0.168
3.157889,-0.0023,0.1674,0.0060,0.167
3.169077,-0.0024,0.1678,0.0060,0.168
3.178161,-0.0026,0.1692,0.0060,0.169
3.188183,-0.0028,0.1715,0.0060,0.172
3.198642,-0.0030,0.1748,0.0061,0.175
3.208427,-0.0032,0.1788,0.0062,0.179
3.218703,-0.0034,0.1834,0.0063,0.184
3.228712,-0.0035,0.1882,0.0064,0.188
3.238876,-0.0036,0.1930,0.0065,0.193
3.249269,-0.0036,0.1974,0.0067,0.198
3.259127,-0.0035,0.2012,0.0068,0.201
3.269436,-0.0034,0.2042,0.0068,0.204
3.279696,-0.0031,0.2063,0.0069,0.206
3.290250,-0.0028,0.2077,0.0069,0.208
3.299741,-0.0024,0.2082,0.0069,0.208
3.310018,-0.0019,0.2080,0.0070,0.208
3.320037,-0.0014,0.2076,0.0070,0.208
3.330201,-0.0008,0.2074,0.0070,0.208
3.340194,-0.0002,0.2080,0.0071,0.208
3.351934,0.0005,0.2099,0.0072,0.210
3.360559,0.0012,0.2136,0.0074,0.214
3.370677,0.0021,0.2194,0.0077,0.220
3.380987,0.0029,0.2276,0.0081,0.228
3.390737,0.0039,0.2380,0.0087,0.238
3.401679,0.0051,0.2507,0.0093,0.251
3.411043,0.0063,0.2654,0.0101,0.266
3.421212,0.0077,0.2819,0.0109,0.282
3.431554,0.0091,0.2997,0.0118,0.300
3.441480,0.0107,0.3184,0.0127,0.319
3.452664,0.0123,0.3378,0.0137,0.338
3.462174,0.0140,0.3575,0.0146,0.358
3.471888,0.0157,0.3774,0.0155,0.378
3.482325,0.0174,0.3975,0.0163,0.398
3.492111,0.0191,0.4178,0.0171,0.419
3.502306,0.0208,0.4386,0.0178,0.439
3.512601,0.0225,0.4599,0.0185,0.461
3.522569,0.0242,0.4817,0.0191,0.483
3.532988,0.0259,0.5037,0.0196,0.505
3.543071,0.0275,0.5253,0.0200,0.526
3.553005,0.0290,0.5462,0.0203,0.547
3.563195,0.0304,0.5657,0.0205,0.567
3.573459,0.0317,0.5835,0.0207,0.585
3.590800,0.0329,0.5994,0.0207,0.601
3.593404,0.0339,0.6132,0.0206,0.615
3.603940,0.0349,0.6250,0.0205,0.626
3.614054,0.0357,0.6348,0.0203,0.636
3.623893,0.0365,0.6430,0.0201,0.644
3.634761,0.0372,0.6498,0.0199,0.651
3.644216,0.0378,0.6558,0.0197,0.657
3.654496,0.0385,0.6614,0.0196,0.663
3.664805,0.0391,0.6665,0.0196,0.668
3.674578,0.0397,0.6714,0.0196,0.673
3.691183,0.0402,0.6758,0.0198,0.677
3.694794,0.0407,0.6792,0.0200,0.681
3.705035,0.0410,0.6814,0.0203,0.683
3.715392,0.0412,0.6818,0.0207,0.683
3.725217,0.0412,0.6800,0.0210,0.682
3.735951,0.0410,0.6757,0.0213,0.677
3.745789,0.0405,0.6687,0.0215,0.670
3.755547,0.0397,0.6589,0.0216,0.660
3.765971,0.0386,0.6463,0.0216,0.648
3.776021,0.0373,0.6309,0.0214,0.632
3.790508,0.0357,0.6128,0.0210,0.614
3.796226,0.0338,0.5923,0.0205,0.594
3.806302,0.0317,0.5695,0.0198,0.571
3.816633,0.0294,0.5448,0.0190,0.546
3.826590,0.0270,0.5183,0.0180,0.519
3.836914,0.0245,0.4903,0.0170,0.491
3.846904,0.0220,0.4610,0.0160,0.462
3.857166,0.0195,0.4308,0.0149,0.431
3.867812,0.0170,0.4004,0.0139,0.401
3.877257,0.0146,0.3703,0.0128,0.371
3.887525,0.0124,0.3413,0.0118,0.342
3.897702,0.0104,0.3140,0.0109,0.314
3.907567,0.0086,0.2890,0.0100,0.289
3.917787,0.0070,0.2668,0.0093,0.267
3.927814,0.0056,0.2480,0.0086,0.248
3.937894,0.0045,0.2325,0.0081,0.233
3.948416,0.0035,0.2203,0.0077,0.221
3.958216,0.0026,0.2114,0.0075,0.212
3.969083,0.0019,0.2054,0.0073,0.206
3.978789,0.0013,0.2020,0.0073,0.202
3.988665,0.0007,0.2010,0.0074,0.201
3.998992,0.0002,0.2021,0.0075,0.202
4.008845,-0.0002,0.2052,0.0078,0.205
4.019709,-0.0006,0.2100,0.0081,0.210
4.029413,-0.0009,0.2165,0.0085,0.217
4.039378,-0.0012,0.2246,0.0090,0.225
4.051315,-0.0016,0.2342,0.0095,0.234
4.059554,-0.0018,0.2450,0.0100,0.245
4.069919,-0.0021,0.2569,0.0106,0.257
4.080246,-0.0023,0.2695,0.0111,0.270
4.090287,-0.0025,0.2822,0.0116,0.282
4.106404,-0.0027,0.2947,0.0121,0.295
4.110208,-0.0028,0.3068,0.0125,0.307
4.120626,-0.0029,0.3180,0.0128,0.318
4.130708,-0.0030,0.3281,0.0131,0.328
4.140608,-0.0031,0.3370,0.0133,0.337
4.151096,-0.0031,0.3447,0.0134,0.345
4.160899,-0.0031,0.3515,0.0134,0.352
4.171086,-0.0031,0.3574,0.0134,0.358
4.181442,-0.0031,0.3627,0.0134,0.363
4.191304,-0.0032,0.3673,0.0133,0.368
4.201401,-0.0033,0.3711,0.0132,0.371
4.211859,-0.0034,0.3742,0.0130,0.374
4.221602,-0.0036,0.3764,0.0128,0.377
4.232071,-0.0037,0.3776,0.0125,0.378
4.242083,-0.0038,0.3778,0.0122,0.378
4.252479,-0.0039,0.3771,0.0119,0.377
4.262527,-0.0040,0.3755,0.0116,0.376
4.272331,-0.0040,0.3731,0.0112,0.373
4.289504,-0.0040,0.3702,0.0109,0.370
4.292536,-0.0039,0.3669,0.0106,0.367
4.302923,-0.0037,0.3633,0.0103,0.364
4.313047,-0.0034,0.3596,0.0100,0.360
4.322959,-0.0030,0.3557,0.0098,0.356
4.334211,-0.0026,0.3515,0.0096,0.352
4.343204,-0.0020,0.3468,0.0094,0.347
4.353498,-0.0014,0.3413,0.0092,0.341
4.363854,-0.0007,0.3348,0.0091,0.335
4.373734,0.0001,0.3272,0.0090,0.327
4.389759,0.0009,0.3187,0.0089,0.319
4.393966,0.0017,0.3095,0.0088,0.310
4.404034,0.0026,0.3004,0.0088,0.301
4.414330,0.0035,0.2919,0.0089,0.292
4.424290,0.0044,0.2845,0.0090,0.285
4.434595,0.0053,0.2788,0.0092,0.279
4.444910,0.0063,0.2751,0.0095,0.275
4.454797,0.0074,0.2737,0.0099,0.274
4.465128,0.0085,0.2746,0.0104,0.275
4.475342,0.0097,0.2776,0.0110,0.278
4.489805,0.0110,0.2823,0.0117,0.283
4.495277,0.0124,0.2881,0.0124,0.289
4.505349,0.0137,0.2942,0.0132,0.295
4.516985,0.0150,0.3003,0.0139,0.301
4.525777,0.0162,0.3063,0.0147,0.307
4.536618,0.0174,0.3123,0.0154,0.313
4.546041,0.0186,0.3187,0.0161,0.320
4.556328,0.0197,0.3260,0.0168,0.327
4.567137,0.0209,0.3349,0.0175,0.336
4.576529,0.0222,0.3460,0.0183,0.347
4.586603,0.0236,0.3595,0.0191,0.361
4.596833,0.0250,0.3754,0.0200,0.377
4.606794,0.0266,0.3933,0.0209,0.395
4.617196,0.0282,0.4129,0.0218,0.414
4.627012,0.0298,0.4337,0.0228,0.435
4.637064,0.0314,0.4551,0.0237,0.457
4.647438,0.0330,0.4767,0.0247,0.478
4.657418,0.0345,0.4978,0.0255,0.500
4.667532,0.0360,0.5179,0.0263,0.520
4.678121,0.0373,0.5369,0.0271,0.539
4.687857,0.0386,0.5547,0.0278,0.557
4.698291,0.0399,0.5717,0.0285,0.574
4.707957,0.0411,0.5883,0.0293,0.590
4.718178,0.0424,0.6045,0.0301,0.607
4.728544,0.0437,0.6203,0.0309,0.623
4.738519,0.0451,0.6356,0.0318,0.638
4.750060,0.0464,0.6496,0.0327,0.652
4.758790,0.0475,0.6616,0.0335,0.664
4.769032,0.0485,0.6708,0.0343,0.673
4.779248,0.0493,0.6764,0.0350,0.679
4.789056,0.0497,0.6780,0.0354,0.681
4.805979,0.0497,0.6750,0.0357,0.678
4.809235,0.0492,0.6675,0.0356,0.670
4.819495,0.0483,0.6556,0.0353,0.658
4.829807,0.0469,0.6394,0.0346,0.642
4.839879,0.0451,0.6195,0.0337,0.622
4.850139,0.0429,0.5964,0.0325,0.599
4.859910,0.0404,0.5707,0.0311,0.573
4.870018,0.0376,0.5433,0.0295,0.545
4.880498,0.0347,0.5146,0.0279,0.517
4.890414,0.0316,0.4850,0.0261,0.487
4.905270,0.0285,0.4547,0.0243,0.456
4.910699,0.0254,0.4238,0.0225,0.425
4.920739,0.0223,0.3927,0.0208,0.394
4.931168,0.0193,0.3617,0.0191,0.363
4.941027,0.0165,0.3315,0.0174,0.332
4.951192,0.0139,0.3029,0.0159,0.304
4.961432,0.0115,0.2765,0.0145,0.277
4.971513,0.0094,0.2531,0.0133,0.254
4.982975,0.0076,0.2331,0.0123,0.234
4.992028,0.0061,0.2170,0.0115,0.217
5.002088,0.0048,0.2053,0.0110,0.206
5.012282,0.0038,0.1980,0.0107,0.198
5.022037,0.0029,0.1948,0.0107,0.195
5.032585,0.0021,0.1950,0.0109,0.195
5.042405,0.0015,0.1979,0.0112,0.198
5.052647,0.0009,0.2029,0.0116,0.203
5.062784,0.0004,0.2090,0.0122,0.209
5.072735,-0.0001,0.2157,0.0128,0.216
5.082813,-0.0005,0.2225,0.0134,0.223
5.093355,-0.0009,0.2294,0.0140,0.230
5.105040,-0.0012,0.2366,0.0146,0.237
5.113320,-0.0015,0.2442,0.0152,0.245
5.123411,-0.0017,0.2524,0.0157,0.253
5.133557,-0.0019,0.2611,0.0162,0.262
5.143749,-0.0020,0.2701,0.0167,0.271
5.153740,-0.0021,0.2791,0.0171,0.280
5.164337,-0.0021,0.2882,0.0175,0.289
5.173989,-0.0021,0.2972,0.0177,0.298
5.188015,-0.0021,0.3060,0.0179,0.307
5.194221,-0.0020,0.3143,0.0180,0.315
5.204425,-0.0020,0.3218,0.0179,0.322
5.215751,-0.0020,0.3283,0.0177,0.329
5.224658,-0.0020,0.3339,0.0174,0.334
5.235044,-0.0020,0.3388,0.0171,0.339
5.245126,-0.0021,0.3432,0.0166,0.344
5.255067,-0.0023,0.3478,0.0162,0.348
5.265790,-0.0025,0.3527,0.0157,0.353
5.275686,-0.0027,0.3582,0.0153,0.359
5.285636,-0.0030,0.3646,0.0148,0.365
5.295936,-0.0032,0.3716,0.0144,0.372
5.305845,-0.0035,0.3789,0.0140,0.379
5.315894,-0.0037,0.3861,0.0136,0.386
5.326364,-0.0039,0.3926,0.0133,0.393
5.336124,-0.0039,0.3978,0.0129,0.398
5.346567,-0.0038,0.4015,0.0125,0.402
5.356431,-0.0037,0.4031,0.0121,0.403
5.366662,-0.0033,0.4023,0.0117,0.402
5.377039,-0.0029,0.3985,0.0112,0.399
5.386821,-0.0023,0.3914,0.0106,0.392
5.397214,-0.0017,0.3808,0.0100,0.381
5.407371,-0.0010,0.3669,0.0093,0.367
5.417447,-0.0002,0.3496,0.0086,0.350
5.427594,0.0005,0.3293,0.0079,0.329
5.437426,0.0012,0.3061,0.0072,0.306
5.449059,0.0018,0.2803,0.0065,0.280
5.457839,0.0023,0.2521,0.0058,0.252
5.468191,0.0027,0.2222,0.0052,0.222
5.478371,0.0029,0.1915,0.0045,0.192
5.488222,0.0029,0.1611,0.0039,0.161
5.505218,0.0028,0.1320,0.0033,0.132
5.508397,0.0026,0.1053,0.0028,0.105
5.518516,0.0023,0.0820,0.0023,0.082
5.529037,0.0019,0.0631,0.0019,0.063
5.538759,0.0016,0.0489,0.0015,0.049
5.548866,0.0015,0.0400,0.0014,0.040
5.559086,0.0014,0.0364,0.0013,0.036
5.569190,0.0016,0.0380,0.0015,0.038
5.579754,0.0020,0.0446,0.0018,0.045
5.589556,0.0026,0.0557,0.0024,0.056
5.604971,0.0034,0.0707,0.0033,0.071
5.609960,0.0044,0.0891,0.0044,0.089
5.619881,0.0057,0.1108,0.0058,0.111
5.630308,0.0072,0.1354,0.0074,0.136
5.640209,0.0089,0.1631,0.0094,0.164
5.650917,0.0108,0.1940,0.0116,0.195
5.660613,0.0129,0.2284,0.0142,0.229
5.670549,0.0153,0.2658,0.0171,0.267
5.681094,0.0178,0.3055,0.0202,0.307
5.691197,0.0204,0.3468,0.0235,0.348
5.705219,0.0231,0.3887,0.0269,0.390
5.711033,0.0258,0.4303,0.0304,0.432
5.721160,0.0284,0.4710,0.0338,0.473
5.732305,0.0309,0.5098,0.0371,0.512
5.741471,0.0334,0.5465,0.0403,0.549
5.751793,0.0357,0.5807,0.0433,0.583
5.762070,0.0379,0.6121,0.0462,0.615
5.771990,0.0399,0.6408,0.0489,0.644
5.782103,0.0419,0.6670,0.0514,0.670
