time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.838978,-0.0182,0.3540,0.0417,0.357
0.848940,-0.0187,0.3584,0.0425,0.361
0.859475,-0.0193,0.3615,0.0432,0.365
0.869193,-0.0198,0.3633,0.0438,0.367
0.886456,-0.0203,0.3638,0.0443,0.367
0.889283,-0.0207,0.3628,0.0446,0.366
0.899714,-0.0211,0.3606,0.0448,0.364
0.909718,-0.0215,0.3571,0.0448,0.361
0.919778,-0.0218,0.3526,0.0447,0.356
0.930533,-0.0221,0.3472,0.0445,0.351
0.940032,-0.0224,0.3411,0.0442,0.345
0.950332,-0.0226,0.3345,0.0438,0.338
0.960601,-0.0228,0.3276,0.0433,0.331
0.970488,-0.0230,0.3206,0.0428,0.324
0.985922,-0.0232,0.3139,0.0424,0.318
0.990672,-0.0234,0.3074,0.0420,0.311
1.000925,-0.0235,0.3015,0.0416,0.305
1.011311,-0.0237,0.2962,0.0414,0.300
1.021649,-0.0238,0.2920,0.0413,0.296
1.031470,-0.0241,0.2889,0.0414,0.293
1.041383,-0.0243,0.2872,0.0416,0.291
1.051508,-0.0247,0.2870,0.0421,0.291
1.062191,-0.0251,0.2885,0.0428,0.293
1.071836,-0.0256,0.2915,0.0437,0.296
1.085916,-0.0262,0.2961,0.0449,0.301
1.092002,-0.0269,0.3020,0.0463,0.307
1.102203,-0.0277,0.3094,0.0478,0.314
1.113782,-0.0287,0.3180,0.0496,0.323
1.122719,-0.0297,0.3279,0.0516,0.333
1.132865,-0.0309,0.3392,0.0539,0.345
1.143191,-0.0322,0.3519,0.0564,0.358
1.152845,-0.0336,0.3658,0.0591,0.372
1.163646,-0.0353,0.3811,0.0621,0.388
1.173407,-0.0371,0.3977,0.0652,0.405
1.183469,-0.0391,0.4155,0.0686,0.423
1.193656,-0.0412,0.4347,0.0721,0.443
1.203513,-0.0436,0.4552,0.0757,0.463
1.213818,-0.0462,0.4766,0.0794,0.485
1.223803,-0.0489,0.4987,0.0831,0.508
1.233828,-0.0517,0.5211,0.0867,0.531
1.244359,-0.0547,0.5434,0.0902,0.554
1.254156,-0.0577,0.5652,0.0935,0.576
1.264424,-0.0608,0.5864,0.0966,0.597
1.274836,-0.0638,0.6067,0.0994,0.618
1.286401,-0.0668,0.6260,0.1020,0.638
1.294880,-0.0697,0.6441,0.1043,0.656
1.305002,-0.0725,0.6609,0.1062,0.673
1.315262,-0.0750,0.6762,0.1078,0.689
1.326065,-0.0773,0.6896,0.1088,0.702
1.335280,-0.0793,0.7011,0.1093,0.714
1.346866,-0.0808,0.7104,0.1092,0.723
1.355503,-0.0819,0.7174,0.1085,0.730
1.365931,-0.0826,0.7220,0.1072,0.735
1.375902,-0.0827,0.7243,0.1052,0.737
1.385901,-0.0824,0.7242,0.1028,0.736
1.396905,-0.0817,0.7218,0.0999,0.733
1.406192,-0.0805,0.7175,0.0967,0.728
1.416303,-0.0791,0.7118,0.0933,0.722
1.426817,-0.0774,0.7051,0.0897,0.715
1.436651,-0.0755,0.6981,0.0862,0.707
1.446720,-0.0737,0.6913,0.0827,0.700
1.456868,-0.0718,0.6852,0.0793,0.693
1.466918,-0.0700,0.6800,0.0761,0.688
1.477167,-0.0683,0.6759,0.0729,0.683
1.487143,-0.0668,0.6731,0.0698,0.680
1.497574,-0.0653,0.6715,0.0668,0.678
1.507539,-0.0640,0.6709,0.0639,0.677
1.517596,-0.0629,0.6711,0.0610,0.677
1.528073,-0.0617,0.6715,0.0581,0.677
1.538035,-0.0607,0.6719,0.0553,0.677
1.548083,-0.0596,0.6718,0.0525,0.676
1.558348,-0.0585,0.6708,0.0498,0.675
1.568445,-0.0573,0.6685,0.0471,0.673
1.585233,-0.0561,0.6649,0.0446,0.669
1.588471,-0.0547,0.6595,0.0421,0.663
1.598990,-0.0533,0.6523,0.0398,0.656
1.609070,-0.0517,0.6432,0.0375,0.646
1.618870,-0.0499,0.6317,0.0352,0.635
1.630086,-0.0480,0.6178,0.0330,0.621
1.639297,-0.0458,0.6012,0.0308,0.604
1.649363,-0.0434,0.5817,0.0285,0.584
1.659702,-0.0408,0.5591,0.0263,0.561
1.669991,-0.0380,0.5333,0.0241,0.535
1.685995,-0.0349,0.5044,0.0220,0.506
1.689873,-0.0317,0.4724,0.0199,0.474
1.699936,-0.0283,0.4375,0.0179,0.439
1.710527,-0.0249,0.4000,0.0160,0.401
1.720302,-0.0215,0.3605,0.0141,0.361
1.730396,-0.0182,0.3195,0.0124,0.320
1.740521,-0.0151,0.2779,0.0107,0.279
1.750620,-0.0122,0.2363,0.0091,0.237
1.761016,-0.0095,0.1955,0.0076,0.196
1.771193,-0.0072,0.1561,0.0062,0.156
1.784911,-0.0051,0.1187,0.0048,0.119
1.791248,-0.0034,0.0840,0.0035,0.084
1.801316,-0.0020,0.0524,0.0022,0.052
1.812704,-0.0009,0.0243,0.0011,0.024
1.821508,-0.0000,0.0004,0.0000,0.000
1.831870,0.0006,-0.0190,-0.0009,0.019
1.842094,0.0009,-0.0334,-0.0017,0.034
1.852095,0.0011,-0.0426,-0.0022,0.043
1.862498,0.0011,-0.0462,-0.0026,0.046
1.872355,0.0010,-0.0442,-0.0026,0.044
1.882282,0.0008,-0.0364,-0.0023,0.036
1.892734,0.0005,-0.0228,-0.0015,0.023
1.902485,0.0001,-0.0034,-0.0002,0.003
1.912752,-0.0004,0.0215,0.0016,0.022
1.922975,-0.0009,0.0514,0.0042,0.052
1.933000,-0.0014,0.0854,0.0074,0.086
1.943335,-0.0019,0.1229,0.0112,0.123
1.953268,-0.0024,0.1628,0.0156,0.164
1.964009,-0.0028,0.2044,0.0205,0.205
1.973836,-0.0032,0.2467,0.0259,0.248
1.984900,-0.0036,0.2886,0.0316,0.290
1.995662,-0.0038,0.3291,0.0374,0.331
2.003981,-0.0040,0.3668,0.0431,0.369
2.014089,-0.0041,0.4010,0.0486,0.404
2.024483,-0.0041,0.4308,0.0536,0.434
2.034537,-0.0041,0.4559,0.0580,0.460
2.045850,-0.0042,0.4762,0.0617,0.480
2.054847,-0.0042,0.4919,0.0647,0.496
2.064919,-0.0044,0.5035,0.0670,0.508
2.075329,-0.0046,0.5115,0.0687,0.516
2.084916,-0.0050,0.5168,0.0699,0.521
2.095564,-0.0054,0.5199,0.0706,0.525
2.105211,-0.0058,0.5217,0.0710,0.526
2.115427,-0.0064,0.5229,0.0711,0.528
2.125724,-0.0069,0.5242,0.0711,0.529
2.135618,-0.0076,0.5260,0.0709,0.531
2.145730,-0.0082,0.5287,0.0707,0.533
2.156079,-0.0089,0.5323,0.0705,0.537
2.165919,-0.0097,0.5367,0.0703,0.541
2.176414,-0.0106,0.5418,0.0700,0.546
2.186317,-0.0115,0.5474,0.0698,0.552
2.196734,-0.0125,0.5535,0.0695,0.558
2.206586,-0.0136,0.5602,0.0693,0.565
2.216704,-0.0147,0.5675,0.0693,0.572
2.227036,-0.0159,0.5752,0.0693,0.580
2.237031,-0.0172,0.5833,0.0694,0.588
2.247258,-0.0184,0.5914,0.0695,0.596
2.257523,-0.0196,0.5992,0.0697,0.604
2.267375,-0.0207,0.6063,0.0697,0.611
2.284375,-0.0216,0.6119,0.0696,0.616
2.287464,-0.0225,0.6157,0.0692,0.620
2.298082,-0.0231,0.6170,0.0684,0.621
2.308092,-0.0235,0.6151,0.0673,0.619
2.317990,-0.0238,0.6094,0.0657,0.613
2.329340,-0.0239,0.5997,0.0636,0.603
2.338471,-0.0238,0.5857,0.0611,0.589
2.348407,-0.0236,0.5675,0.0582,0.571
2.358796,-0.0232,0.5456,0.0550,0.549
2.368797,-0.0226,0.5204,0.0516,0.523
2.383988,-0.0218,0.4927,0.0480,0.496
2.388935,-0.0209,0.4630,0.0444,0.466
2.399098,-0.0199,0.4321,0.0407,0.434
2.409433,-0.0188,0.4004,0.0371,0.403
2.419405,-0.0176,0.3687,0.0335,0.371
2.429498,-0.0163,0.3373,0.0301,0.339
2.439633,-0.0150,0.3067,0.0269,0.308
2.449755,-0.0137,0.2771,0.0239,0.278
2.460169,-0.0125,0.2486,0.0210,0.250
2.470123,-0.0113,0.2214,0.0184,0.222
2.483893,-0.0102,0.1958,0.0161,0.197
2.490361,-0.0091,0.1723,0.0141,0.173
2.500460,-0.0082,0.1516,0.0124,0.152
2.511806,-0.0075,0.1348,0.0110,0.135
2.520726,-0.0071,0.1231,0.0102,0.124
2.530806,-0.0069,0.1174,0.0099,0.118
2.541274,-0.0072,0.1181,0.0102,0.119
2.551079,-0.0078,0.1256,0.0112,0.126
2.561787,-0.0089,0.1398,0.0128,0.141
2.571507,-0.0105,0.1601,0.0151,0.161
2.581780,-0.0124,0.1858,0.0179,0.187
2.591684,-0.0146,0.2159,0.0214,0.217
2.601873,-0.0172,0.2491,0.0252,0.251
2.611793,-0.0198,0.2839,0.0293,0.286
2.622090,-0.0226,0.3188,0.0334,0.321
2.632041,-0.0253,0.3526,0.0374,0.356
2.642594,-0.0280,0.3847,0.0413,0.388
2.652320,-0.0305,0.4147,0.0450,0.418
2.662552,-0.0329,0.4425,0.0485,0.446
2.672674,-0.0351,0.4687,0.0518,0.473
2.682770,-0.0372,0.4936,0.0549,0.498
2.693102,-0.0391,0.5175,0.0577,0.522
2.703132,-0.0409,0.5405,0.0604,0.545
2.713485,-0.0424,0.5625,0.0626,0.568
2.723582,-0.0438,0.5831,0.0644,0.588
2.733357,-0.0450,0.6020,0.0656,0.607
2.745005,-0.0460,0.6189,0.0662,0.624
2.753635,-0.0469,0.6334,0.0662,0.639
2.764010,-0.0476,0.6454,0.0657,0.650
2.774300,-0.0482,0.6547,0.0648,0.660
2.784163,-0.0488,0.6615,0.0635,0.666
2.799937,-0.0494,0.6659,0.0620,0.671
2.804436,-0.0498,0.6685,0.0604,0.673
2.814634,-0.0503,0.6701,0.0589,0.675
2.824781,-0.0507,0.6716,0.0576,0.676
2.834694,-0.0511,0.6736,0.0564,0.678
2.846006,-0.0514,0.6764,0.0555,0.681
2.854957,-0.0517,0.6800,0.0546,0.684
2.865179,-0.0520,0.6843,0.0538,0.688
2.875556,-0.0522,0.6886,0.0530,0.693
2.886273,-0.0523,0.6924,0.0521,0.696
2.901291,-0.0523,0.6950,0.0511,0.699
2.905882,-0.0522,0.6955,0.0499,0.699
2.919791,-0.0518,0.6930,0.0485,0.697
2.925926,-0.0512,0.6869,0.0469,0.690
2.935984,-0.0503,0.6767,0.0451,0.680
2.946513,-0.0490,0.6622,0.0431,0.665
2.956607,-0.0474,0.6435,0.0410,0.647
2.966448,-0.0454,0.6211,0.0388,0.624
2.982292,-0.0432,0.5954,0.0365,0.598
2.986826,-0.0407,0.5672,0.0342,0.570
2.996920,-0.0380,0.5372,0.0318,0.539
3.007271,-0.0351,0.5057,0.0294,0.508
3.016997,-0.0322,0.4732,0.0270,0.475
3.027710,-0.0292,0.4398,0.0246,0.442
3.037306,-0.0263,0.4058,0.0222,0.407
3.047396,-0.0234,0.3712,0.0199,0.372
3.058034,-0.0205,0.3362,0.0177,0.337
3.067861,-0.0178,0.3009,0.0155,0.302
3.077884,-0.0151,0.2656,0.0135,0.266
3.088461,-0.0127,0.2305,0.0116,0.231
3.099826,-0.0103,0.1960,0.0098,0.196
3.108248,-0.0082,0.1629,0.0082,0.163
3.118403,-0.0064,0.1322,0.0068,0.133
3.128661,-0.0048,0.1049,0.0055,0.105
3.138738,-0.0036,0.0819,0.0044,0.082
3.148740,-0.0026,0.0640,0.0036,0.064
3.159090,-0.0020,0.0519,0.0030,0.052
3.169032,-0.0017,0.0457,0.0028,0.046
3.183140,-0.0016,0.0454,0.0029,0.046
3.189243,-0.0017,0.0507,0.0034,0.051
3.199388,-0.0020,0.0613,0.0043,0.062
3.211141,-0.0024,0.0767,0.0057,0.077
3.219634,-0.0029,0.0965,0.0076,0.097
3.230230,-0.0034,0.1200,0.0099,0.120
3.240141,-0.0040,0.1465,0.0126,0.147
3.250067,-0.0047,0.1753,0.0158,0.176
3.261033,-0.0053,0.2054,0.0193,0.206
3.270583,-0.0059,0.2360,0.0231,0.237
3.280441,-0.0065,0.2667,0.0270,0.268
3.290792,-0.0070,0.2968,0.0309,0.299
3.300685,-0.0075,0.3263,0.0348,0.328
3.310893,-0.0080,0.3545,0.0385,0.357
3.320980,-0.0086,0.3812,0.0421,0.384
3.331110,-0.0092,0.4059,0.0454,0.409
3.341509,-0.0098,0.4284,0.0484,0.431
3.351434,-0.0103,0.4486,0.0510,0.452
3.361790,-0.0109,0.4663,0.0533,0.469
3.371692,-0.0114,0.4818,0.0552,0.485
3.381715,-0.0118,0.4952,0.0567,0.499
3.392110,-0.0122,0.5066,0.0579,0.510
3.401961,-0.0126,0.5162,0.0588,0.520
3.412340,-0.0129,0.5242,0.0594,0.528
3.422633,-0.0132,0.5310,0.0598,0.535
3.432410,-0.0136,0.5369,0.0600,0.540
3.443682,-0.0142,0.5424,0.0601,0.546
3.453168,-0.0148,0.5480,0.0602,0.552
3.462880,-0.0157,0.5544,0.0603,0.558
3.473402,-0.0167,0.5618,0.0606,0.565
3.483293,-0.0179,0.5704,0.0609,0.574
3.499148,-0.0193,0.5801,0.0614,0.584
3.503377,-0.0208,0.5905,0.0618,0.594
3.513498,-0.0224,0.6014,0.0623,0.605
3.523903,-0.0239,0.6122,0.0627,0.616
3.533779,-0.0255,0.6223,0.0629,0.626
3.543838,-0.0270,0.6311,0.0629,0.635
3.554168,-0.0283,0.6382,0.0626,0.642
3.564105,-0.0296,0.6429,0.0620,0.647
3.574749,-0.0307,0.6447,0.0610,0.648
3.584845,-0.0317,0.6433,0.0598,0.647
3.599602,-0.0326,0.6386,0.0583,0.642
3.604885,-0.0333,0.6304,0.0566,0.634
3.614868,-0.0339,0.6189,0.0547,0.622
3.625315,-0.0342,0.6041,0.0527,0.607
3.635407,-0.0344,0.5861,0.0505,0.589
3.645639,-0.0343,0.5649,0.0482,0.568
3.655656,-0.0338,0.5403,0.0457,0.543
3.665673,-0.0330,0.5123,0.0431,0.515
3.677011,-0.0319,0.4809,0.0402,0.484
3.686125,-0.0303,0.4464,0.0372,0.449
3.696285,-0.0284,0.4090,0.0341,0.411
3.706338,-0.0262,0.3690,0.0308,0.371
3.716156,-0.0237,0.3269,0.0274,0.329
3.726996,-0.0209,0.2834,0.0240,0.285
3.736647,-0.0180,0.2395,0.0205,0.241
3.746675,-0.0151,0.1961,0.0171,0.197
3.757185,-0.0121,0.1546,0.0138,0.156
3.766805,-0.0093,0.1166,0.0107,0.117
3.777006,-0.0068,0.0833,0.0080,0.084
3.787496,-0.0046,0.0560,0.0056,0.056
3.799411,-0.0030,0.0354,0.0037,0.036
3.807538,-0.0019,0.0220,0.0024,0.022
3.817564,-0.0014,0.0159,0.0018,0.016
3.827641,-0.0015,0.0172,0.0020,0.017
3.838117,-0.0022,0.0254,0.0031,0.026
3.847835,-0.0036,0.0401,0.0051,0.041
3.858526,-0.0054,0.0607,0.0080,0.061
3.868257,-0.0078,0.0862,0.0117,0.087
3.882379,-0.0105,0.1154,0.0161,0.117
3.888623,-0.0135,0.1474,0.0211,0.150
3.898587,-0.0166,0.1811,0.0265,0.184
3.910039,-0.0199,0.2156,0.0322,0.219
3.919007,-0.0233,0.2502,0.0380,0.254
3.928998,-0.0265,0.2839,0.0439,0.289
3.939466,-0.0296,0.3163,0.0495,0.321
3.949343,-0.0325,0.3466,0.0548,0.352
3.959821,-0.0351,0.3741,0.0596,0.380
3.969796,-0.0372,0.3984,0.0638,0.405
3.979865,-0.0389,0.4189,0.0672,0.426
3.989984,-0.0403,0.4357,0.0698,0.443
4.000103,-0.0412,0.4489,0.0717,0.456
4.011389,-0.0419,0.4588,0.0730,0.466
4.020285,-0.0422,0.4658,0.0736,0.473
4.030391,-0.0424,0.4703,0.0737,0.478
4.041179,-0.0425,0.4729,0.0735,0.480
4.050527,-0.0424,0.4739,0.0730,0.481
4.060707,-0.0422,0.4739,0.0724,0.481
4.071184,-0.0420,0.4736,0.0717,0.481
4.080981,-0.0417,0.4736,0.0711,0.481
4.091351,-0.0415,0.4746,0.0706,0.482
4.101189,-0.0413,0.4768,0.0703,0.484
4.111487,-0.0411,0.4805,0.0702,0.487
4.121759,-0.0410,0.4855,0.0702,0.492
4.131543,-0.0410,0.4920,0.0705,0.499
4.142887,-0.0410,0.4996,0.0708,0.506
4.152030,-0.0410,0.5081,0.0713,0.515
4.162379,-0.0410,0.5168,0.0717,0.523
4.172361,-0.0410,0.5254,0.0720,0.532
4.182447,-0.0408,0.5331,0.0721,0.540
4.198322,-0.0405,0.5394,0.0720,0.546
4.202535,-0.0401,0.5436,0.0715,0.550
4.212900,-0.0393,0.5455,0.0706,0.551
4.222987,-0.0383,0.5445,0.0694,0.550
4.232932,-0.0371,0.5404,0.0678,0.546
4.243038,-0.0355,0.5329,0.0657,0.538
4.253124,-0.0338,0.5221,0.0633,0.527
4.263304,-0.0318,0.5078,0.0606,0.512
4.273760,-0.0297,0.4899,0.0575,0.494
4.283788,-0.0274,0.4683,0.0541,0.472
4.298265,-0.0250,0.4429,0.0504,0.446
4.303951,-0.0226,0.4140,0.0464,0.417
4.314132,-0.0201,0.3818,0.0422,0.385
4.324262,-0.0176,0.3467,0.0379,0.349
4.334233,-0.0152,0.3092,0.0335,0.311
4.344486,-0.0128,0.2698,0.0290,0.272
4.354743,-0.0105,0.2293,0.0245,0.231
4.364827,-0.0084,0.1884,0.0201,0.190
4.375926,-0.0064,0.1482,0.0159,0.149
4.385083,-0.0046,0.1099,0.0118,0.111
4.395197,-0.0030,0.0745,0.0081,0.075
4.405532,-0.0017,0.0431,0.0047,0.043
4.415356,-0.0007,0.0168,0.0019,0.017
4.426282,0.0001,-0.0032,-0.0004,0.003
4.435727,0.0006,-0.0161,-0.0019,0.016
4.445826,0.0008,-0.0214,-0.0025,0.022
4.456041,0.0007,-0.0189,-0.0023,0.019
4.466006,0.0003,-0.0084,-0.0010,0.008
4.475967,-0.0004,0.0098,0.0012,0.010
4.486611,-0.0013,0.0351,0.0046,0.035
4.498026,-0.0025,0.0668,0.0089,0.067
4.506576,-0.0039,0.1038,0.0141,0.105
4.516909,-0.0054,0.1447,0.0200,0.146
4.526804,-0.0070,0.1880,0.0264,0.190
4.536890,-0.0085,0.2320,0.0330,0.235
4.547015,-0.0100,0.2759,0.0396,0.279
4.557379,-0.0114,0.3186,0.0461,0.322
4.567363,-0.0128,0.3595,0.0523,0.363
4.577366,-0.0140,0.3978,0.0581,0.402
4.587821,-0.0153,0.4331,0.0633,0.438
4.597567,-0.0164,0.4650,0.0679,0.470
4.608984,-0.0175,0.4933,0.0718,0.499
4.617961,-0.0185,0.5180,0.0750,0.524
4.628329,-0.0193,0.5389,0.0774,0.545
4.638359,-0.0199,0.5561,0.0790,0.562
4.648287,-0.0202,0.5697,0.0799,0.576
4.658924,-0.0203,0.5801,0.0800,0.586
4.668698,-0.0202,0.5874,0.0795,0.593
4.678796,-0.0199,0.5921,0.0785,0.598
4.688930,-0.0195,0.5946,0.0771,0.600
4.698893,-0.0190,0.5955,0.0755,0.601
4.709187,-0.0186,0.5952,0.0737,0.600
4.719516,-0.0183,0.5948,0.0719,0.599
4.729343,-0.0182,0.5948,0.0702,0.599
4.739942,-0.0184,0.5961,0.0686,0.600
4.749678,-0.0188,0.5988,0.0673,0.603
4.759869,-0.0193,0.6030,0.0662,0.607
4.770294,-0.0200,0.6087,0.0652,0.613
4.779964,-0.0207,0.6156,0.0644,0.619
4.790516,-0.0215,0.6232,0.0636,0.627
4.800185,-0.0223,0.6311,0.0628,0.635
4.810847,-0.0231,0.6386,0.0618,0.642
4.820784,-0.0237,0.6449,0.0607,0.648
4.830698,-0.0244,0.6494,0.0594,0.653
4.841939,-0.0249,0.6511,0.0578,0.654
4.851054,-0.0255,0.6497,0.0560,0.653
4.861377,-0.0260,0.6449,0.0540,0.648
4.871258,-0.0266,0.6365,0.0518,0.639
4.881521,-0.0271,0.6246,0.0494,0.627
4.898035,-0.0275,0.6094,0.0470,0.612
4.901548,-0.0279,0.5912,0.0445,0.594
4.911731,-0.0281,0.5701,0.0419,0.572
4.922074,-0.0281,0.5464,0.0393,0.549
4.932060,-0.0277,0.5200,0.0367,0.522
4.942085,-0.0271,0.4909,0.0340,0.493
4.952275,-0.0261,0.4593,0.0313,0.461
4.962344,-0.0248,0.4253,0.0285,0.427
4.972832,-0.0233,0.3890,0.0257,0.391
4.982890,-0.0214,0.3508,0.0229,0.352
4.997720,-0.0193,0.3110,0.0201,0.312
5.003081,-0.0171,0.2702,0.0174,0.271
5.013190,-0.0148,0.2292,0.0148,0.230
5.023020,-0.0124,0.1893,0.0124,0.190
5.033349,-0.0102,0.1521,0.0101,0.153
5.043503,-0.0081,0.1191,0.0081,0.120
5.053461,-0.0064,0.0917,0.0064,0.092
5.063768,-0.0050,0.0707,0.0051,0.071
5.075772,-0.0041,0.0568,0.0043,0.057
5.084049,-0.0037,0.0505,0.0039,0.051
5.096894,-0.0038,0.0516,0.0042,0.052
5.104204,-0.0044,0.0597,0.0050,0.060
5.114451,-0.0055,0.0743,0.0065,0.075
5.125127,-0.0071,0.0947,0.0085,0.095
5.134735,-0.0090,0.1198,0.0111,0.121
5.144960,-0.0112,0.1485,0.0142,0.150
5.155260,-0.0137,0.1796,0.0175,0.181
5.165146,-0.0164,0.2123,0.0212,0.214
5.175113,-0.0192,0.2457,0.0250,0.248
5.185505,-0.0221,0.2793,0.0289,0.282
5.197352,-0.0251,0.3125,0.0327,0.315
5.205525,-0.0280,0.3448,0.0365,0.348
5.215798,-0.0310,0.3758,0.0401,0.379
5.225930,-0.0338,0.4050,0.0435,0.409
5.236266,-0.0364,0.4315,0.0465,0.436
5.246124,-0.0388,0.4549,0.0491,0.459
5.256644,-0.0408,0.4750,0.0512,0.479
5.266736,-0.0426,0.4916,0.0527,0.496
5.276616,-0.0441,0.5046,0.0538,0.509
5.286890,-0.0453,0.5144,0.0542,0.519
5.296777,-0.0464,0.5212,0.0543,0.526
5.307961,-0.0472,0.5255,0.0539,0.530
5.317324,-0.0479,0.5278,0.0532,0.533
5.327287,-0.0484,0.5288,0.0524,0.534
5.337587,-0.0487,0.5293,0.0514,0.534
5.347382,-0.0490,0.5301,0.0505,0.535
5.358021,-0.0493,0.5319,0.0496,0.536
5.367913,-0.0495,0.5350,0.0489,0.540
5.377805,-0.0496,0.5396,0.0484,0.544
5.388385,-0.0497,0.5457,0.0480,0.550
5.398125,-0.0498,0.5530,0.0478,0.557
5.408178,-0.0498,0.5611,0.0476,0.565
5.418327,-0.0497,0.5695,0.0474,0.574
5.428687,-0.0495,0.5775,0.0471,0.582
5.438716,-0.0491,0.5846,0.0467,0.588
5.448890,-0.0486,0.5899,0.0461,0.594
5.459811,-0.0479,0.5929,0.0452,0.597
5.469204,-0.0469,0.5931,0.0441,0.597
5.479106,-0.0457,0.5903,0.0428,0.594
5.489468,-0.0442,0.5840,0.0413,0.587
5.499496,-0.0425,0.5741,0.0397,0.577
5.509984,-0.0405,0.5607,0.0380,0.563
5.519780,-0.0383,0.5436,0.0362,0.546
5.529733,-0.0358,0.5230,0.0343,0.525
5.541189,-0.0333,0.4988,0.0323,0.501
5.550153,-0.0306,0.4711,0.0302,0.473
5.560164,-0.0278,0.4400,0.0280,0.442
5.570554,-0.0249,0.4058,0.0258,0.407
5.580482,-0.0221,0.3690,0.0234,0.370
5.596162,-0.0192,0.3301,0.0210,0.331
5.600992,-0.0164,0.2900,0.0186,0.291
5.611294,-0.0138,0.2496,0.0161,0.251
5.621325,-0.0113,0.2100,0.0138,0.211
