time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.939349,0.0620,0.3836,0.0293,0.390
0.949277,0.0621,0.3833,0.0291,0.389
0.959382,0.0622,0.3830,0.0289,0.389
0.969634,0.0622,0.3827,0.0287,0.389
0.979810,0.0623,0.3824,0.0286,0.388
0.989802,0.0624,0.3820,0.0284,0.388
1.000163,0.0624,0.3816,0.0281,0.388
1.009999,0.0625,0.3811,0.0279,0.387
1.020444,0.0626,0.3806,0.0277,0.387
1.030262,0.0626,0.3802,0.0275,0.386
1.040792,0.0627,0.3798,0.0272,0.386
1.050721,0.0627,0.3793,0.0270,0.385
1.060707,0.0628,0.3789,0.0267,0.385
1.071827,0.0628,0.3784,0.0265,0.385
1.081023,0.0628,0.3780,0.0262,0.384
1.091312,0.0629,0.3776,0.0260,0.384
1.101578,0.0629,0.3772,0.0257,0.383
1.111558,0.0630,0.3769,0.0254,0.383
1.127126,0.0630,0.3766,0.0251,0.383
1.131791,0.0631,0.3763,0.0249,0.382
1.141948,0.0632,0.3761,0.0246,0.382
1.152190,0.0632,0.3759,0.0243,0.382
1.162036,0.0633,0.3756,0.0240,0.382
1.172069,0.0634,0.3754,0.0237,0.381
1.182308,0.0634,0.3752,0.0234,0.381
1.192540,0.0635,0.3750,0.0231,0.381
1.202853,0.0636,0.3748,0.0228,0.381
1.212831,0.0636,0.3746,0.0225,0.381
1.227201,0.0637,0.3744,0.0222,0.380
1.232996,0.0637,0.3741,0.0218,0.380
1.243142,0.0638,0.3738,0.0215,0.380
1.253381,0.0638,0.3735,0.0211,0.380
1.263491,0.0638,0.3732,0.0208,0.379
1.274046,0.0638,0.3729,0.0204,0.379
1.283866,0.0638,0.3726,0.0201,0.379
1.293809,0.0638,0.3722,0.0197,0.378
1.304741,0.0637,0.3717,0.0193,0.378
1.314140,0.0636,0.3711,0.0189,0.377
1.324407,0.0635,0.3704,0.0186,0.376
1.334459,0.0633,0.3696,0.0182,0.375
1.344527,0.0631,0.3688,0.0177,0.375
1.355045,0.0628,0.3678,0.0173,0.373
1.364687,0.0625,0.3667,0.0169,0.372
1.374747,0.0622,0.3654,0.0165,0.371
1.385211,0.0618,0.3640,0.0160,0.370
1.395063,0.0614,0.3625,0.0155,0.368
1.405178,0.0609,0.3609,0.0150,0.366
1.415420,0.0604,0.3592,0.0146,0.364
1.426713,0.0599,0.3574,0.0141,0.363
1.435578,0.0593,0.3556,0.0136,0.361
1.445771,0.0588,0.3539,0.0131,0.359
1.455860,0.0582,0.3522,0.0126,0.357
1.466028,0.0577,0.3507,0.0121,0.356
1.476082,0.0572,0.3495,0.0117,0.354
1.486688,0.0567,0.3486,0.0112,0.353
1.496704,0.0563,0.3481,0.0108,0.353
1.506888,0.0559,0.3480,0.0103,0.353
1.516937,0.0556,0.3483,0.0099,0.353
1.526902,0.0554,0.3491,0.0095,0.354
1.539762,0.0552,0.3503,0.0091,0.355
1.547084,0.0551,0.3518,0.0087,0.356
1.557401,0.0551,0.3537,0.0084,0.358
1.567307,0.0550,0.3558,0.0080,0.360
1.577373,0.0550,0.3580,0.0076,0.362
1.587688,0.0550,0.3603,0.0072,0.365
1.597833,0.0549,0.3625,0.0068,0.367
1.610172,0.0548,0.3646,0.0065,0.369
1.618292,0.0547,0.3664,0.0061,0.371
1.628102,0.0546,0.3680,0.0057,0.372
1.641573,0.0544,0.3693,0.0053,0.373
1.648361,0.0541,0.3701,0.0049,0.374
1.658416,0.0537,0.3705,0.0045,0.374
1.668608,0.0533,0.3704,0.0040,0.374
1.678630,0.0528,0.3697,0.0035,0.373
1.689021,0.0522,0.3682,0.0031,0.372
1.698971,0.0514,0.3660,0.0026,0.370
1.709253,0.0506,0.3630,0.0020,0.367
1.719208,0.0496,0.3592,0.0015,0.363
1.729392,0.0486,0.3546,0.0009,0.358
1.739442,0.0475,0.3492,0.0004,0.352
1.749654,0.0462,0.3430,-0.0002,0.346
1.759758,0.0450,0.3363,-0.0008,0.339
1.770467,0.0436,0.3291,-0.0013,0.332
1.780001,0.0423,0.3215,-0.0019,0.324
1.790144,0.0410,0.3136,-0.0025,0.316
1.800267,0.0397,0.3055,-0.0030,0.308
1.810436,0.0384,0.2972,-0.0036,0.300
1.824194,0.0371,0.2887,-0.0041,0.291
1.830604,0.0358,0.2799,-0.0046,0.282
1.840795,0.0345,0.2707,-0.0051,0.273
1.850986,0.0332,0.2609,-0.0056,0.263
1.861063,0.0318,0.2505,-0.0060,0.253
1.871268,0.0304,0.2392,-0.0063,0.241
1.881335,0.0289,0.2270,-0.0066,0.229
1.891495,0.0273,0.2138,-0.0068,0.216
1.901660,0.0256,0.1997,-0.0069,0.201
1.912134,0.0238,0.1847,-0.0069,0.186
1.926050,0.0219,0.1688,-0.0067,0.170
1.932130,0.0198,0.1521,-0.0065,0.154
1.942139,0.0177,0.1347,-0.0061,0.136
1.953892,0.0154,0.1166,-0.0056,0.118
1.962574,0.0131,0.0980,-0.0050,0.099
1.972674,0.0106,0.0789,-0.0043,0.080
1.982746,0.0081,0.0594,-0.0034,0.060
1.992961,0.0054,0.0394,-0.0024,0.040
2.003890,0.0026,0.0190,-0.0012,0.019
2.013428,-0.0002,-0.0017,0.0001,0.002
2.024153,-0.0032,-0.0227,0.0016,0.023
2.033742,-0.0063,-0.0439,0.0033,0.044
2.043598,-0.0095,-0.0652,0.0051,0.066
2.056632,-0.0128,-0.0865,0.0071,0.088
2.063827,-0.0161,-0.1076,0.0093,0.109
2.073943,-0.0195,-0.1283,0.0116,0.130
2.084158,-0.0229,-0.1486,0.0140,0.151
2.094346,-0.0263,-0.1684,0.0167,0.171
2.104182,-0.0297,-0.1876,0.0194,0.191
2.114880,-0.0331,-0.2061,0.0223,0.210
2.124432,-0.0365,-0.2239,0.0253,0.228
2.135024,-0.0399,-0.2410,0.0285,0.246
2.144760,-0.0433,-0.2573,0.0318,0.263
2.155163,-0.0467,-0.2728,0.0352,0.279
2.165301,-0.0501,-0.2874,0.0387,0.294
2.175205,-0.0534,-0.3011,0.0422,0.309
2.185566,-0.0566,-0.3137,0.0459,0.322
2.195518,-0.0598,-0.3249,0.0495,0.334
2.205986,-0.0628,-0.3348,0.0532,0.345
2.216122,-0.0656,-0.3431,0.0567,0.354
2.225962,-0.0681,-0.3498,0.0601,0.361
2.242313,-0.0705,-0.3549,0.0634,0.367
2.246156,-0.0725,-0.3583,0.0665,0.372
2.256413,-0.0743,-0.3603,0.0695,0.374
2.266745,-0.0759,-0.3609,0.0722,0.376
2.276525,-0.0772,-0.3605,0.0748,0.376
2.287024,-0.0783,-0.3590,0.0772,0.375
2.296825,-0.0793,-0.3569,0.0794,0.374
2.307038,-0.0800,-0.3541,0.0815,0.372
2.317440,-0.0806,-0.3507,0.0834,0.369
2.327165,-0.0811,-0.3468,0.0852,0.366
2.338374,-0.0814,-0.3425,0.0868,0.363
2.347620,-0.0815,-0.3375,0.0883,0.358
2.357568,-0.0814,-0.3319,0.0894,0.353
2.367919,-0.0810,-0.3253,0.0903,0.347
2.377920,-0.0802,-0.3177,0.0907,0.340
2.388367,-0.0791,-0.3087,0.0907,0.331
2.398559,-0.0774,-0.2980,0.0900,0.321
2.408299,-0.0750,-0.2853,0.0886,0.308
2.418763,-0.0720,-0.2703,0.0862,0.293
2.428540,-0.0682,-0.2527,0.0828,0.274
2.439262,-0.0634,-0.2319,0.0780,0.253
2.448962,-0.0575,-0.2077,0.0717,0.227
2.458980,-0.0504,-0.1799,0.0638,0.197
2.470212,-0.0420,-0.1482,0.0539,0.163
2.479215,-0.0323,-0.1127,0.0420,0.125
2.489578,-0.0213,-0.0734,0.0280,0.081
2.499882,-0.0089,-0.0305,0.0119,0.034
2.509654,0.0047,0.0159,-0.0063,0.018
2.525215,0.0195,0.0654,-0.0266,0.073
2.530300,0.0355,0.1179,-0.0488,0.132
2.540004,0.0523,0.1729,-0.0727,0.195
2.550275,0.0699,0.2301,-0.0981,0.260
2.560502,0.0881,0.2892,-0.1248,0.327
2.570379,0.1066,0.3499,-0.1524,0.396
2.580644,0.1255,0.4119,-0.1808,0.467
2.590585,0.1444,0.4750,-0.2096,0.539
2.601092,0.1631,0.5388,-0.2385,0.611
2.611037,0.1816,0.6028,-0.2670,0.684
2.624788,0.1994,0.6662,-0.2947,0.755
2.631331,0.2163,0.7285,-0.3212,0.825
2.641344,0.2321,0.7890,-0.3459,0.892
2.652769,0.2466,0.8470,-0.3683,0.956
2.661666,0.2595,0.9019,-0.3882,1.016
2.671949,0.2708,0.9533,-0.4052,1.071
2.681927,0.2804,1.0008,-0.4192,1.121
2.692047,0.2884,1.0443,-0.4301,1.166
2.702985,0.2947,1.0834,-0.4380,1.205
2.712423,0.2995,1.1183,-0.4431,1.240
2.722692,0.3029,1.1486,-0.4452,1.269
2.732757,0.3050,1.1744,-0.4448,1.292
2.742783,0.3060,1.1957,-0.4419,1.311
2.753507,0.3059,1.2124,-0.4368,1.324
2.762888,0.3048,1.2246,-0.4297,1.333
2.772954,0.3028,1.2323,-0.4207,1.337
2.783467,0.3000,1.2355,-0.4099,1.336
2.793245,0.2962,1.2341,-0.3975,1.330
2.803462,0.2917,1.2285,-0.3836,1.320
2.813661,0.2865,1.2191,-0.3685,1.305
2.823656,0.2807,1.2066,-0.3524,1.288
2.834014,0.2745,1.1917,-0.3357,1.268
2.843930,0.2681,1.1751,-0.3187,1.247
2.854836,0.2616,1.1578,-0.3016,1.225
2.864488,0.2551,1.1403,-0.2847,1.203
2.874292,0.2489,1.1234,-0.2681,1.182
2.884668,0.2430,1.1077,-0.2520,1.162
2.894831,0.2374,1.0936,-0.2363,1.144
2.905068,0.2323,1.0812,-0.2212,1.128
2.915093,0.2275,1.0706,-0.2064,1.114
2.925284,0.2230,1.0617,-0.1919,1.102
2.941439,0.2188,1.0543,-0.1776,1.091
2.945374,0.2148,1.0480,-0.1633,1.082
2.955446,0.2108,1.0425,-0.1490,1.074
2.965795,0.2068,1.0374,-0.1346,1.066
2.975590,0.2027,1.0323,-0.1200,1.059
2.985755,0.1986,1.0269,-0.1052,1.051
2.995942,0.1943,1.0209,-0.0903,1.043
3.006148,0.1899,1.0139,-0.0754,1.034
3.016435,0.1853,1.0053,-0.0606,1.024
3.026386,0.1805,0.9946,-0.0459,1.012
3.041754,0.1754,0.9814,-0.0316,0.997
3.047162,0.1701,0.9650,-0.0177,0.980
3.056593,0.1644,0.9450,-0.0044,0.959
3.066897,0.1584,0.9211,0.0080,0.935
3.077036,0.1521,0.8931,0.0194,0.906
3.087237,0.1453,0.8609,0.0297,0.874
3.097254,0.1382,0.8243,0.0387,0.837
3.107286,0.1307,0.7839,0.0463,0.796
3.117622,0.1229,0.7402,0.0524,0.752
3.127799,0.1149,0.6938,0.0570,0.706
3.141389,0.1069,0.6456,0.0600,0.657
3.147938,0.0988,0.5963,0.0615,0.608
3.157956,0.0908,0.5467,0.0617,0.558
3.169161,0.0830,0.4976,0.0606,0.508
3.178403,0.0755,0.4497,0.0585,0.460
3.188503,0.0682,0.4035,0.0556,0.413
3.198612,0.0613,0.3597,0.0520,0.369
3.208663,0.0548,0.3187,0.0481,0.327
3.219225,0.0488,0.2810,0.0440,0.289
3.228992,0.0433,0.2470,0.0399,0.254
3.241583,0.0384,0.2171,0.0361,0.223
3.249266,0.0342,0.1916,0.0326,0.197
3.259400,0.0307,0.1707,0.0297,0.176
3.269400,0.0280,0.1545,0.0275,0.159
3.279642,0.0261,0.1432,0.0259,0.148
3.289684,0.0250,0.1366,0.0251,0.141
3.300078,0.0247,0.1346,0.0251,0.139
3.310117,0.0253,0.1370,0.0259,0.142
3.324326,0.0265,0.1432,0.0273,0.148
3.330279,0.0283,0.1526,0.0294,0.158
3.340307,0.0305,0.1645,0.0319,0.170
3.351884,0.0331,0.1783,0.0349,0.185
3.360536,0.0359,0.1934,0.0380,0.200
3.370984,0.0388,0.2089,0.0413,0.216
3.380984,0.0417,0.2243,0.0445,0.232
3.391032,0.0444,0.2391,0.0477,0.248
3.401756,0.0469,0.2529,0.0506,0.262
3.411705,0.0492,0.2653,0.0534,0.275
3.421616,0.0512,0.2761,0.0558,0.286
3.431946,0.0529,0.2852,0.0579,0.296
3.441552,0.0542,0.2925,0.0596,0.303
3.451968,0.0552,0.2980,0.0610,0.309
3.462004,0.0559,0.3018,0.0621,0.313
3.472062,0.0563,0.3040,0.0628,0.315
3.482316,0.0564,0.3047,0.0632,0.316
3.492429,0.0563,0.3042,0.0633,0.316
3.502465,0.0560,0.3025,0.0632,0.314
3.513182,0.0556,0.2999,0.0628,0.311
3.522732,0.0551,0.2966,0.0624,0.308
3.533248,0.0545,0.2931,0.0618,0.304
3.543122,0.0539,0.2896,0.0612,0.301
3.553591,0.0534,0.2863,0.0607,0.298
3.563515,0.0530,0.2836,0.0602,0.295
3.573410,0.0528,0.2816,0.0599,0.293
3.583868,0.0528,0.2806,0.0598,0.292
3.594000,0.0529,0.2805,0.0599,0.292
3.604586,0.0532,0.2813,0.0601,0.293
3.614259,0.0537,0.2831,0.0605,0.294
3.624448,0.0543,0.2856,0.0610,0.297
3.640962,0.0551,0.2887,0.0617,0.300
3.644927,0.0559,0.2922,0.0624,0.304
3.654526,0.0567,0.2959,0.0631,0.308
3.664891,0.0575,0.2995,0.0638,0.312
3.674737,0.0583,0.3029,0.0645,0.315
3.684875,0.0589,0.3059,0.0650,0.318
3.695134,0.0595,0.3086,0.0655,0.321
3.705181,0.0600,0.3108,0.0658,0.323
3.715557,0.0604,0.3126,0.0661,0.325
3.725339,0.0606,0.3140,0.0663,0.327
3.740580,0.0608,0.3151,0.0664,0.328
3.745814,0.0609,0.3158,0.0664,0.328
3.755825,0.0609,0.3162,0.0664,0.329
3.766027,0.0609,0.3164,0.0664,0.329
3.776078,0.0607,0.3163,0.0662,0.329
3.786361,0.0606,0.3160,0.0661,0.329
3.796690,0.0604,0.3157,0.0660,0.328
3.806372,0.0601,0.3153,0.0658,0.328
3.818123,0.0599,0.3148,0.0657,0.327
3.827053,0.0596,0.3143,0.0655,0.327
3.837225,0.0594,0.3139,0.0654,0.326
3.847298,0.0592,0.3136,0.0653,0.326
3.857072,0.0590,0.3134,0.0652,0.326
3.869549,0.0589,0.3135,0.0652,0.326
3.877460,0.0588,0.3138,0.0653,0.326
3.887746,0.0588,0.3143,0.0654,0.326
3.897914,0.0588,0.3151,0.0656,0.327
3.907697,0.0589,0.3159,0.0658,0.328
3.917960,0.0589,0.3167,0.0659,0.329
3.928410,0.0590,0.3174,0.0661,0.330
3.938256,0.0590,0.3180,0.0662,0.330
3.948381,0.0590,0.3184,0.0663,0.331
3.958499,0.0589,0.3186,0.0664,0.331
3.969165,0.0589,0.3185,0.0664,0.331
3.978762,0.0587,0.3181,0.0664,0.330
3.988746,0.0585,0.3175,0.0663,0.330
3.999141,0.0583,0.3166,0.0661,0.329
4.009285,0.0581,0.3156,0.0660,0.328
4.019563,0.0578,0.3147,0.0658,0.327
4.029514,0.0576,0.3137,0.0657,0.326
4.039986,0.0573,0.3129,0.0655,0.325
4.049663,0.0571,0.3121,0.0654,0.324
4.059665,0.0569,0.3116,0.0653,0.323
4.070446,0.0567,0.3111,0.0653,0.323
4.080354,0.0565,0.3108,0.0653,0.323
4.090031,0.0564,0.3106,0.0653,0.322
4.101461,0.0562,0.3105,0.0653,0.322
4.110408,0.0561,0.3104,0.0653,0.322
4.120744,0.0560,0.3103,0.0654,0.322
4.130930,0.0558,0.3104,0.0655,0.322
4.140697,0.0557,0.3105,0.0656,0.322
4.153584,0.0557,0.3106,0.0657,0.322
4.161143,0.0556,0.3108,0.0659,0.323
4.171355,0.0556,0.3112,0.0660,0.323
4.181600,0.0556,0.3116,0.0662,0.323
4.191544,0.0556,0.3122,0.0665,0.324
4.201606,0.0557,0.3128,0.0667,0.325
4.211838,0.0558,0.3135,0.0670,0.325
4.221841,0.0558,0.3140,0.0672,0.326
4.232185,0.0559,0.3144,0.0674,0.326
4.242196,0.0560,0.3145,0.0675,0.327
4.252886,0.0560,0.3146,0.0677,0.327
4.262425,0.0560,0.3145,0.0678,0.327
4.272483,0.0560,0.3142,0.0678,0.326
4.284294,0.0560,0.3139,0.0679,0.326
4.292937,0.0560,0.3135,0.0679,0.326
4.302975,0.0561,0.3132,0.0680,0.325
4.313282,0.0561,0.3129,0.0680,0.325
4.323487,0.0562,0.3128,0.0681,0.325
4.339980,0.0563,0.3127,0.0682,0.325
4.343549,0.0564,0.3128,0.0683,0.325
4.353749,0.0566,0.3130,0.0684,0.325
4.364047,0.0567,0.3132,0.0686,0.326
4.373789,0.0569,0.3134,0.0687,0.326
4.384159,0.0570,0.3136,0.0688,0.326
4.394092,0.0572,0.3138,0.0689,0.326
4.404194,0.0573,0.3139,0.0689,0.326
4.414547,0.0575,0.3141,0.0690,0.327
4.424664,0.0577,0.3143,0.0691,0.327
4.439966,0.0579,0.3148,0.0692,0.328
4.445086,0.0581,0.3155,0.0693,0.328
4.454963,0.0584,0.3165,0.0695,0.329
4.465218,0.0587,0.3176,0.0697,0.330
4.475308,0.0591,0.3189,0.0699,0.332
4.485468,0.0595,0.3204,0.0701,0.333
4.495529,0.0599,0.3220,0.0703,0.335
4.505830,0.0603,0.3236,0.0705,0.337
4.516028,0.0607,0.3251,0.0707,0.338
4.526020,0.0611,0.3265,0.0709,0.340
4.540081,0.0614,0.3278,0.0709,0.341
4.546109,0.0617,0.3288,0.0710,0.342
4.556180,0.0620,0.3295,0.0709,0.343
4.567485,0.0622,0.3299,0.0708,0.343
4.576498,0.0623,0.3302,0.0707,0.343
4.586766,0.0625,0.3302,0.0705,0.343
4.597139,0.0626,0.3302,0.0702,0.343
4.607035,0.0627,0.3302,0.0700,0.343
4.616971,0.0628,0.3302,0.0698,0.343
4.627484,0.0630,0.3302,0.0696,0.343
4.637322,0.0631,0.3303,0.0694,0.343
4.647724,0.0633,0.3306,0.0693,0.344
4.657596,0.0635,0.3310,0.0692,0.344
4.667843,0.0637,0.3315,0.0691,0.345
4.677970,0.0640,0.3322,0.0691,0.345
4.687914,0.0643,0.3329,0.0691,0.346
4.698139,0.0645,0.3337,0.0691,0.347
4.708314,0.0648,0.3343,0.0691,0.347
4.718341,0.0650,0.3349,0.0691,0.348
4.728812,0.0652,0.3353,0.0691,0.348
4.738846,0.0653,0.3355,0.0691,0.349
4.750391,0.0654,0.3355,0.0690,0.349
4.758924,0.0655,0.3353,0.0689,0.348
4.769037,0.0655,0.3349,0.0688,0.348
4.779146,0.0654,0.3344,0.0687,0.348
4.789192,0.0654,0.3338,0.0685,0.347
4.800250,0.0653,0.3331,0.0684,0.346
4.809645,0.0651,0.3324,0.0683,0.346
4.819702,0.0650,0.3317,0.0683,0.345
4.830064,0.0649,0.3311,0.0682,0.344
4.839762,0.0647,0.3304,0.0682,0.343
4.851898,0.0645,0.3296,0.0681,0.343
4.860230,0.0643,0.3288,0.0681,0.342
4.870399,0.0641,0.3280,0.0680,0.341
4.880511,0.0639,0.3271,0.0680,0.340
4.890578,0.0637,0.3262,0.0680,0.339
4.900656,0.0635,0.3254,0.0680,0.338
4.910951,0.0632,0.3247,0.0680,0.338
4.920931,0.0631,0.3241,0.0681,0.337
4.931404,0.0629,0.3237,0.0682,0.337
4.941235,0.0628,0.3236,0.0684,0.337
4.952582,0.0628,0.3237,0.0686,0.337
4.961628,0.0629,0.3240,0.0689,0.337
4.971612,0.0629,0.3246,0.0692,0.338
4.981923,0.0631,0.3253,0.0696,0.339
4.992073,0.0632,0.3260,0.0699,0.339
5.002020,0.0634,0.3266,0.0702,0.340
5.012501,0.0635,0.3270,0.0705,0.340
5.022245,0.0636,0.3271,0.0707,0.341
5.038688,0.0636,0.3269,0.0707,0.340
5.042473,0.0636,0.3263,0.0707,0.340
5.052854,0.0634,0.3253,0.0707,0.339
5.062810,0.0632,0.3239,0.0705,0.338
5.072952,0.0630,0.3223,0.0702,0.336
5.083332,0.0627,0.3202,0.0699,0.334
5.093197,0.0623,0.3178,0.0695,0.331
5.103245,0.0619,0.3152,0.0691,0.329
5.113877,0.0615,0.3126,0.0686,0.326
5.123928,0.0610,0.3101,0.0682,0.323
5.138820,0.0606,0.3076,0.0678,0.321
5.143950,0.0602,0.3053,0.0674,0.318
5.154067,0.0599,0.3033,0.0670,0.316
5.164231,0.0595,0.3014,0.0667,0.314
5.174236,0.0592,0.2999,0.0665,0.313
5.184640,0.0590,0.2988,0.0664,0.312
5.194883,0.0589,0.2983,0.0663,0.311
5.204830,0.0588,0.2982,0.0664,0.311
5.216071,0.0588,0.2986,0.0666,0.312
5.225102,0.0589,0.2994,0.0668,0.312
5.235355,0.0591,0.3007,0.0672,0.314
5.245394,0.0593,0.3024,0.0676,0.316
5.255255,0.0597,0.3046,0.0682,0.318
5.267560,0.0601,0.3072,0.0688,0.320
5.275595,0.0605,0.3101,0.0694,0.323
5.285922,0.0611,0.3134,0.0702,0.327
5.296082,0.0617,0.3169,0.0709,0.331
5.305917,0.0624,0.3206,0.0717,0.334
5.316188,0.0630,0.3242,0.0724,0.338
5.326230,0.0637,0.3278,0.0731,0.342
5.338031,0.0643,0.3313,0.0738,0.345
5.346448,0.0649,0.3346,0.0744,0.349
5.356628,0.0655,0.3378,0.0750,0.352
5.367871,0.0661,0.3408,0.0755,0.355
5.376923,0.0667,0.3437,0.0760,0.358
5.386992,0.0672,0.3462,0.0765,0.361
5.397365,0.0676,0.3484,0.0768,0.363
5.407438,0.0681,0.3504,0.0771,0.365
5.417861,0.0684,0.3522,0.0774,0.367
5.427792,0.0688,0.3537,0.0777,0.369
5.437919,0.0691,0.3549,0.0778,0.370
5.450056,0.0693,0.3558,0.0779,0.371
5.457996,0.0694,0.3564,0.0780,0.371
5.468317,0.0695,0.3566,0.0780,0.372
5.478223,0.0695,0.3566,0.0780,0.372
5.488336,0.0694,0.3562,0.0779,0.371
5.499197,0.0693,0.3557,0.0778,0.371
5.508781,0.0691,0.3550,0.0777,0.370
5.519080,0.0689,0.3543,0.0776,0.369
5.529044,0.0687,0.3535,0.0775,0.368
5.538964,0.0685,0.3527,0.0775,0.368
5.552655,0.0683,0.3520,0.0774,0.367
5.559222,0.0681,0.3514,0.0774,0.366
5.569292,0.0679,0.3509,0.0775,0.366
5.579627,0.0677,0.3505,0.0775,0.365
5.589598,0.0676,0.3503,0.0776,0.365
5.600462,0.0676,0.3503,0.0777,0.365
5.610955,0.0675,0.3504,0.0779,0.365
5.620052,0.0675,0.3505,0.0780,0.365
5.630426,0.0675,0.3506,0.0782,0.366
5.640389,0.0675,0.3508,0.0783,0.366
5.651173,0.0675,0.3507,0.0784,0.366
5.660843,0.0674,0.3506,0.0785,0.366
5.670779,0.0674,0.3501,0.0785,0.365
5.682402,0.0672,0.3494,0.0784,0.364
5.691108,0.0671,0.3482,0.0783,0.363
5.701477,0.0668,0.3467,0.0782,0.362
5.711492,0.0665,0.3448,0.0779,0.360
5.721492,0.0662,0.3427,0.0776,0.358
5.737661,0.0658,0.3404,0.0774,0.355
5.741682,0.0654,0.3379,0.0770,0.353
5.751886,0.0650,0.3354,0.0767,0.350
5.762171,0.0645,0.3329,0.0764,0.348
5.771970,0.0641,0.3303,0.0762,0.345
5.782188,0.0637,0.3278,0.0759,0.342
