time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
0.771680,0.0035,0.3954,0.0662,0.401
0.788007,0.0024,0.3951,0.0676,0.401
0.792511,0.0014,0.3948,0.0691,0.401
0.802099,0.0003,0.3946,0.0705,0.401
0.812506,-0.0007,0.3944,0.0720,0.401
0.822518,-0.0017,0.3944,0.0735,0.401
0.833307,-0.0026,0.3944,0.0751,0.401
0.842865,-0.0035,0.3945,0.0766,0.402
0.852712,-0.0043,0.3947,0.0780,0.402
0.863534,-0.0051,0.3949,0.0794,0.403
0.873462,-0.0057,0.3952,0.0806,0.403
0.887776,-0.0063,0.3955,0.0818,0.404
0.893238,-0.0067,0.3957,0.0829,0.404
0.903428,-0.0069,0.3959,0.0840,0.405
0.913840,-0.0071,0.3960,0.0850,0.405
0.923678,-0.0070,0.3961,0.0859,0.405
0.933814,-0.0068,0.3961,0.0867,0.406
0.944330,-0.0064,0.3959,0.0875,0.406
0.954389,-0.0060,0.3958,0.0882,0.406
0.965041,-0.0054,0.3955,0.0889,0.405
0.974530,-0.0048,0.3953,0.0896,0.405
0.984768,-0.0041,0.3950,0.0903,0.405
0.994982,-0.0034,0.3946,0.0910,0.405
1.004873,-0.0026,0.3943,0.0916,0.405
1.015211,-0.0018,0.3939,0.0922,0.405
1.025269,-0.0010,0.3935,0.0927,0.404
1.035089,-0.0002,0.3931,0.0931,0.404
1.045516,0.0008,0.3926,0.0935,0.404
1.055444,0.0017,0.3921,0.0938,0.403
1.066508,0.0028,0.3915,0.0943,0.403
1.075996,0.0038,0.3908,0.0947,0.402
1.085825,0.0049,0.3902,0.0951,0.402
1.096174,0.0060,0.3896,0.0956,0.401
1.106071,0.0070,0.3890,0.0962,0.401
1.116676,0.0079,0.3884,0.0968,0.400
1.126603,0.0088,0.3880,0.0975,0.400
1.136453,0.0096,0.3876,0.0983,0.400
1.148202,0.0102,0.3873,0.0991,0.400
1.156974,0.0107,0.3872,0.0999,0.400
1.167183,0.0112,0.3871,0.1006,0.400
1.177229,0.0117,0.3871,0.1013,0.400
1.187357,0.0121,0.3871,0.1019,0.401
1.203531,0.0126,0.3872,0.1025,0.401
1.207408,0.0130,0.3872,0.1031,0.401
1.217632,0.0134,0.3871,0.1038,0.401
1.227821,0.0138,0.3870,0.1046,0.401
1.237722,0.0141,0.3869,0.1054,0.401
1.247994,0.0142,0.3868,0.1063,0.401
1.257960,0.0143,0.3867,0.1071,0.402
1.268152,0.0143,0.3867,0.1079,0.402
1.278570,0.0141,0.3866,0.1088,0.402
1.288576,0.0139,0.3866,0.1096,0.402
1.303399,0.0135,0.3865,0.1104,0.402
1.308933,0.0130,0.3864,0.1112,0.402
1.318878,0.0124,0.3862,0.1119,0.402
1.329258,0.0117,0.3860,0.1127,0.402
1.339155,0.0110,0.3857,0.1134,0.402
1.349554,0.0103,0.3853,0.1141,0.402
1.359653,0.0096,0.3849,0.1149,0.402
1.369483,0.0088,0.3844,0.1157,0.402
1.381169,0.0080,0.3839,0.1166,0.401
1.389895,0.0073,0.3835,0.1175,0.401
1.400139,0.0066,0.3832,0.1183,0.401
1.410424,0.0059,0.3829,0.1190,0.401
1.420061,0.0053,0.3829,0.1196,0.401
1.430819,0.0011,0.3902,0.0347,0.392
1.440419,0.0011,0.3904,0.0347,0.392
1.450763,0.0011,0.3908,0.0347,0.392
1.460882,0.0011,0.3913,0.0348,0.393
1.470927,0.0012,0.3918,0.0348,0.393
1.481019,0.0012,0.3925,0.0349,0.394
1.491441,0.0012,0.3932,0.0349,0.395
1.503094,0.0013,0.3940,0.0350,0.396
1.511548,0.0013,0.3947,0.0350,0.396
1.521507,0.0014,0.3955,0.0350,0.397
1.532545,0.0014,0.3963,0.0351,0.398
1.541743,0.0015,0.3970,0.0351,0.399
1.551843,0.0015,0.3978,0.0352,0.399
1.562160,0.0016,0.3985,0.0352,0.400
1.572153,0.0017,0.3992,0.0352,0.401
1.586270,0.0017,0.3999,0.0353,0.401
1.592608,0.0017,0.4005,0.0353,0.402
1.602513,0.0018,0.4010,0.0353,0.403
1.614392,0.0018,0.4014,0.0353,0.403
1.622933,0.0018,0.4017,0.0353,0.403
1.633423,0.0019,0.4019,0.0353,0.403
1.643234,0.0019,0.4020,0.0353,0.404
1.653506,0.0019,0.4020,0.0353,0.404
1.664201,0.0019,0.4020,0.0352,0.404
1.673828,0.0019,0.4019,0.0352,0.403
1.683802,0.0019,0.4018,0.0352,0.403
1.694108,0.0018,0.4018,0.0351,0.403
1.703742,0.0018,0.4018,0.0351,0.403
1.714064,0.0018,0.4019,0.0350,0.403
1.724340,0.0017,0.4020,0.0350,0.404
1.734164,0.0017,0.4023,0.0349,0.404
1.744622,0.0017,0.4026,0.0349,0.404
1.754526,0.0016,0.4030,0.0348,0.405
1.764619,0.0016,0.4034,0.0347,0.405
1.775216,0.0015,0.4039,0.0347,0.405
1.784870,0.0015,0.4044,0.0346,0.406
1.795285,0.0014,0.4050,0.0345,0.406
1.805235,0.0014,0.4055,0.0344,0.407
1.815469,0.0013,0.4061,0.0343,0.408
1.825706,0.0013,0.4067,0.0342,0.408
1.835568,0.0012,0.4073,0.0341,0.409
1.847617,0.0012,0.4078,0.0340,0.409
1.855994,0.0011,0.4083,0.0339,0.410
1.866410,0.0011,0.4088,0.0338,0.410
1.876608,0.0010,0.4092,0.0337,0.411
1.886454,0.0009,0.4096,0.0336,0.411
1.902597,0.0008,0.4099,0.0334,0.411
1.906524,0.0008,0.4101,0.0333,0.411
1.919020,0.0007,0.4102,0.0332,0.412
1.927105,0.0006,0.4102,0.0331,0.411
1.936886,0.0005,0.4100,0.0329,0.411
1.947393,0.0004,0.4098,0.0328,0.411
1.957189,0.0002,0.4095,0.0327,0.411
1.967205,0.0001,0.4090,0.0325,0.410
1.977727,-0.0000,0.4085,0.0324,0.410
1.987511,-0.0002,0.4079,0.0323,0.409
2.002506,-0.0003,0.4072,0.0321,0.408
2.007963,-0.0005,0.4064,0.0319,0.408
2.017995,-0.0006,0.4056,0.0318,0.407
2.028334,-0.0008,0.4048,0.0316,0.406
2.038455,-0.0009,0.4040,0.0314,0.405
2.048356,-0.0011,0.4031,0.0312,0.404
2.058792,-0.0012,0.4023,0.0309,0.403
2.068855,-0.0014,0.4014,0.0307,0.403
2.080340,-0.0016,0.4005,0.0304,0.402
2.088949,-0.0017,0.3996,0.0301,0.401
2.100378,-0.0019,0.3986,0.0298,0.400
2.109327,-0.0020,0.3975,0.0295,0.399
2.119421,-0.0022,0.3963,0.0291,0.397
2.130153,-0.0023,0.3950,0.0287,0.396
2.139541,-0.0024,0.3935,0.0282,0.394
2.149593,-0.0025,0.3917,0.0278,0.393
2.160004,-0.0026,0.3895,0.0272,0.390
2.169941,-0.0027,0.3871,0.0267,0.388
2.179999,-0.0027,0.3842,0.0261,0.385
2.190504,-0.0028,0.3809,0.0254,0.382
2.200344,-0.0028,0.3770,0.0247,0.378
2.210778,-0.0029,0.3726,0.0240,0.373
2.220619,-0.0029,0.3676,0.0232,0.368
2.231112,-0.0029,0.3619,0.0224,0.363
2.240884,-0.0029,0.3555,0.0215,0.356
2.250936,-0.0030,0.3482,0.0206,0.349
2.261223,-0.0030,0.3400,0.0197,0.341
2.271177,-0.0031,0.3308,0.0186,0.331
2.281437,-0.0031,0.3204,0.0176,0.321
2.291662,-0.0031,0.3087,0.0164,0.309
2.302031,-0.0032,0.2956,0.0153,0.296
2.313309,-0.0032,0.2811,0.0140,0.281
2.322201,-0.0031,0.2649,0.0127,0.265
2.332715,-0.0031,0.2472,0.0114,0.247
2.342440,-0.0029,0.2279,0.0101,0.228
2.352275,-0.0028,0.2070,0.0088,0.207
2.363348,-0.0025,0.1846,0.0074,0.185
2.372843,-0.0022,0.1607,0.0061,0.161
2.382704,-0.0019,0.1354,0.0048,0.135
2.393015,-0.0015,0.1088,0.0036,0.109
2.402990,-0.0011,0.0811,0.0025,0.081
2.413253,-0.0007,0.0524,0.0014,0.052
2.423457,-0.0003,0.0229,0.0006,0.023
2.433397,0.0001,-0.0072,-0.0002,0.007
2.443930,0.0004,-0.0375,-0.0007,0.037
2.453899,0.0006,-0.0678,-0.0009,0.068
2.464385,0.0008,-0.0978,-0.0010,0.098
2.474017,0.0008,-0.1271,-0.0007,0.127
2.484009,0.0008,-0.1555,-0.0002,0.156
2.494384,0.0007,-0.1828,0.0006,0.183
2.504376,0.0006,-0.2087,0.0017,0.209
2.514879,0.0003,-0.2330,0.0030,0.233
2.524929,0.0001,-0.2556,0.0046,0.256
2.534664,-0.0003,-0.2763,0.0064,0.276
2.546269,-0.0006,-0.2951,0.0085,0.295
2.555165,-0.0010,-0.3120,0.0108,0.312
2.565222,-0.0015,-0.3269,0.0132,0.327
2.575516,-0.0019,-0.3398,0.0158,0.340
2.585462,-0.0024,-0.3506,0.0184,0.351
2.603300,-0.0029,-0.3596,0.0212,0.360
2.605648,-0.0034,-0.3668,0.0240,0.368
2.615862,-0.0039,-0.3725,0.0268,0.373
2.626128,-0.0044,-0.3768,0.0296,0.378
2.636010,-0.0049,-0.3802,0.0324,0.382
2.647271,-0.0053,-0.3829,0.0352,0.385
2.656418,-0.0058,-0.3853,0.0379,0.387
2.666965,-0.0063,-0.3877,0.0408,0.390
2.676757,-0.0067,-0.3902,0.0436,0.393
2.687083,-0.0072,-0.3932,0.0465,0.396
2.701741,-0.0078,-0.3966,0.0495,0.400
2.707004,-0.0083,-0.4004,0.0526,0.404
2.716999,-0.0089,-0.4046,0.0558,0.409
2.727476,-0.0095,-0.4091,0.0591,0.413
2.737244,-0.0102,-0.4136,0.0625,0.418
2.747887,-0.0108,-0.4180,0.0660,0.423
2.757966,-0.0114,-0.4220,0.0695,0.428
2.767770,-0.0120,-0.4255,0.0730,0.432
2.778012,-0.0126,-0.4282,0.0764,0.435
2.788350,-0.0131,-0.4300,0.0797,0.437
2.801564,-0.0135,-0.4304,0.0828,0.439
2.808410,-0.0139,-0.4293,0.0856,0.438
2.818458,-0.0142,-0.4264,0.0881,0.436
2.829682,-0.0144,-0.4213,0.0900,0.431
2.838651,-0.0145,-0.4139,0.0914,0.424
2.848961,-0.0144,-0.4039,0.0922,0.415
2.859054,-0.0143,-0.3911,0.0921,0.402
2.869181,-0.0140,-0.3753,0.0912,0.386
2.879232,-0.0135,-0.3565,0.0892,0.368
2.889461,-0.0129,-0.3345,0.0862,0.346
2.899405,-0.0121,-0.3095,0.0821,0.320
2.909845,-0.0111,-0.2815,0.0768,0.292
2.919583,-0.0100,-0.2507,0.0703,0.261
2.931174,-0.0087,-0.2175,0.0625,0.226
2.939954,-0.0073,-0.1819,0.0536,0.190
2.950040,-0.0058,-0.1443,0.0436,0.151
2.960174,-0.0042,-0.1050,0.0325,0.110
2.970279,-0.0026,-0.0643,0.0203,0.068
2.980389,-0.0009,-0.0225,0.0073,0.024
2.990626,0.0008,0.0202,-0.0066,0.021
3.000653,0.0025,0.0632,-0.0212,0.067
3.010872,0.0042,0.1064,-0.0364,0.113
3.020954,0.0058,0.1493,-0.0520,0.158
3.031407,0.0075,0.1918,-0.0680,0.204
3.041552,0.0090,0.2337,-0.0842,0.249
3.051445,0.0105,0.2748,-0.1007,0.293
3.062440,0.0119,0.3153,-0.1173,0.337
3.072031,0.0133,0.3551,-0.1341,0.380
3.081779,0.0146,0.3944,-0.1510,0.423
3.092248,0.0158,0.4333,-0.1680,0.465
3.101950,0.0169,0.4719,-0.1853,0.507
3.112200,0.0180,0.5105,-0.2027,0.550
3.122376,0.0191,0.5493,-0.2204,0.592
3.132396,0.0202,0.5885,-0.2384,0.635
3.142780,0.0212,0.6283,-0.2568,0.679
3.152751,0.0223,0.6688,-0.2755,0.724
3.163490,0.0234,0.7101,-0.2945,0.769
3.173129,0.0244,0.7524,-0.3139,0.816
3.183160,0.0255,0.7954,-0.3335,0.863
3.193658,0.0265,0.8393,-0.3532,0.911
3.203354,0.0274,0.8837,-0.3729,0.960
3.214268,0.0283,0.9287,-0.3924,1.009
3.223657,0.0291,0.9740,-0.4116,1.058
3.233965,0.0299,1.0192,-0.4302,1.107
3.245164,0.0305,1.0642,-0.4481,1.155
3.253977,0.0312,1.1085,-0.4649,1.202
3.264104,0.0318,1.1518,-0.4805,1.248
3.274242,0.0324,1.1937,-0.4947,1.293
3.284388,0.0332,1.2338,-0.5073,1.334
3.295011,0.0340,1.2717,-0.5181,1.374
3.304727,0.0349,1.3070,-0.5269,1.410
3.314848,0.0359,1.3393,-0.5337,1.442
3.324943,0.0369,1.3682,-0.5382,1.471
3.335142,0.0379,1.3935,-0.5404,1.495
3.346280,0.0389,1.4148,-0.5403,1.515
3.355373,0.0399,1.4320,-0.5379,1.530
3.365443,0.0407,1.4448,-0.5331,1.541
3.375680,0.0413,1.4533,-0.5260,1.546
3.385776,0.0417,1.4573,-0.5168,1.547
3.398917,0.0418,1.4570,-0.5054,1.543
3.405974,0.0418,1.4526,-0.4922,1.534
3.416167,0.0415,1.4443,-0.4773,1.522
3.426549,0.0410,1.4325,-0.4608,1.505
3.436562,0.0404,1.4174,-0.4432,1.486
3.446846,0.0397,1.3994,-0.4245,1.463
3.456976,0.0389,1.3786,-0.4050,1.437
3.466907,0.0380,1.3552,-0.3849,1.409
3.478697,0.0370,1.3295,-0.3643,1.379
3.487232,0.0361,1.3016,-0.3433,1.347
3.499794,0.0351,1.2718,-0.3221,1.312
3.507317,0.0340,1.2405,-0.3009,1.277
3.517555,0.0330,1.2081,-0.2797,1.241
3.528771,0.0319,1.1749,-0.2589,1.203
3.537696,0.0308,1.1412,-0.2384,1.166
3.547982,0.0297,1.1073,-0.2184,1.129
3.558253,0.0286,1.0735,-0.1990,1.092
3.568272,0.0275,1.0399,-0.1803,1.056
3.578246,0.0263,1.0067,-0.1622,1.020
3.588715,0.0252,0.9739,-0.1449,0.985
3.598582,0.0240,0.9414,-0.1283,0.950
3.608924,0.0229,0.9091,-0.1125,0.916
3.618818,0.0217,0.8770,-0.0975,0.883
3.629186,0.0205,0.8448,-0.0832,0.849
3.639196,0.0192,0.8127,-0.0698,0.816
3.649127,0.0179,0.7806,-0.0572,0.783
3.659475,0.0167,0.7487,-0.0454,0.750
3.669451,0.0154,0.7171,-0.0346,0.718
3.680025,0.0141,0.6860,-0.0246,0.687
3.689997,0.0129,0.6556,-0.0155,0.656
3.700309,0.0117,0.6259,-0.0073,0.626
3.711585,0.0106,0.5971,0.0000,0.597
3.720122,0.0096,0.5690,0.0065,0.569
3.730535,0.0086,0.5417,0.0122,0.542
3.740511,0.0077,0.5151,0.0171,0.515
3.750460,0.0069,0.4890,0.0213,0.490
3.761332,0.0061,0.4635,0.0248,0.464
3.771125,0.0055,0.4386,0.0277,0.439
3.781075,0.0048,0.4142,0.0300,0.415
3.791282,0.0043,0.3904,0.0317,0.392
3.801231,0.0038,0.3676,0.0330,0.369
3.811363,0.0033,0.3458,0.0338,0.347
3.821629,0.0029,0.3254,0.0343,0.327
3.831488,0.0025,0.3065,0.0345,0.308
3.841947,0.0021,0.2895,0.0346,0.292
3.851770,0.0018,0.2745,0.0346,0.277
3.862070,0.0015,0.2617,0.0346,0.264
3.872252,0.0013,0.2513,0.0346,0.254
3.882237,0.0011,0.2435,0.0349,0.246
3.892613,0.0008,0.2381,0.0353,0.241
3.902535,0.0006,0.2350,0.0359,0.238
3.912815,0.0004,0.2340,0.0367,0.237
3.922843,0.0002,0.2349,0.0378,0.238
3.932829,0.0000,0.2374,0.0390,0.241
3.944422,-0.0002,0.2414,0.0405,0.245
3.953171,-0.0005,0.2466,0.0421,0.250
3.963629,-0.0008,0.2528,0.0439,0.257
3.973512,-0.0011,0.2600,0.0458,0.264
3.983791,-0.0015,0.2681,0.0479,0.272
3.999817,-0.0018,0.2770,0.0501,0.281
4.003861,-0.0022,0.2865,0.0525,0.291
4.014116,-0.0026,0.2964,0.0548,0.301
4.024171,-0.0031,0.3068,0.0573,0.312
4.034203,-0.0035,0.3172,0.0597,0.323
4.044544,-0.0039,0.3276,0.0621,0.333
4.054593,-0.0044,0.3377,0.0643,0.344
4.064555,-0.0048,0.3471,0.0665,0.353
4.074846,-0.0051,0.3555,0.0684,0.362
4.085015,-0.0055,0.3628,0.0700,0.370
4.099678,-0.0058,0.3688,0.0714,0.376
4.105384,-0.0061,0.3734,0.0725,0.380
4.115286,-0.0063,0.3768,0.0733,0.384
4.125592,-0.0064,0.3790,0.0739,0.386
4.135455,-0.0066,0.3801,0.0742,0.387
4.145906,-0.0066,0.3804,0.0743,0.388
4.155812,-0.0067,0.3798,0.0743,0.387
4.165841,-0.0066,0.3786,0.0741,0.386
4.177474,-0.0066,0.3768,0.0737,0.384
4.186470,-0.0065,0.3745,0.0732,0.382
4.196551,-0.0064,0.3717,0.0726,0.379
4.206674,-0.0062,0.3685,0.0718,0.376
4.216555,-0.0061,0.3651,0.0711,0.372
4.228205,-0.0059,0.3615,0.0702,0.368
4.236888,-0.0057,0.3577,0.0694,0.364
4.247092,-0.0055,0.3539,0.0685,0.361
4.257208,-0.0054,0.3503,0.0677,0.357
4.267242,-0.0052,0.3471,0.0669,0.354
4.277309,-0.0050,0.3444,0.0663,0.351
4.287838,-0.0049,0.3425,0.0658,0.349
4.297598,-0.0048,0.3413,0.0654,0.348
4.308082,-0.0046,0.3410,0.0652,0.347
4.317878,-0.0046,0.3416,0.0652,0.348
4.328340,-0.0045,0.3430,0.0653,0.349
4.338097,-0.0044,0.3451,0.0655,0.351
4.348235,-0.0043,0.3478,0.0658,0.354
4.358675,-0.0043,0.3509,0.0662,0.357
4.368498,-0.0043,0.3542,0.0667,0.360
4.378882,-0.0042,0.3576,0.0671,0.364
4.388828,-0.0042,0.3609,0.0675,0.367
4.399425,-0.0042,0.3640,0.0679,0.370
4.410229,-0.0042,0.3667,0.0683,0.373
4.419264,-0.0041,0.3690,0.0686,0.375
4.429510,-0.0041,0.3711,0.0689,0.377
4.439570,-0.0041,0.3727,0.0691,0.379
4.449560,-0.0041,0.3740,0.0692,0.380
4.460385,-0.0041,0.3750,0.0693,0.381
4.469874,-0.0040,0.3757,0.0693,0.382
4.480038,-0.0040,0.3760,0.0692,0.382
4.490429,-0.0039,0.3759,0.0690,0.382
4.500101,-0.0039,0.3753,0.0688,0.382
4.510921,-0.0038,0.3744,0.0685,0.381
4.520619,-0.0037,0.3731,0.0681,0.379
4.530757,-0.0036,0.3715,0.0676,0.378
4.540929,-0.0035,0.3696,0.0672,0.376
4.551236,-0.0035,0.3676,0.0667,0.374
4.561089,-0.0034,0.3655,0.0662,0.372
4.571600,-0.0033,0.3636,0.0657,0.370
4.581282,-0.0032,0.3619,0.0653,0.368
4.591810,-0.0031,0.3606,0.0649,0.366
4.601605,-0.0030,0.3597,0.0646,0.365
4.611954,-0.0029,0.3593,0.0644,0.365
4.621785,-0.0028,0.3592,0.0642,0.365
4.632123,-0.0027,0.3595,0.0641,0.365
4.646447,-0.0026,0.3601,0.0641,0.366
4.652377,-0.0025,0.3610,0.0641,0.367
4.662419,-0.0024,0.3619,0.0641,0.368
4.672593,-0.0023,0.3629,0.0641,0.369
4.682695,-0.0022,0.3640,0.0641,0.370
4.698333,-0.0022,0.3651,0.0642,0.371
4.703068,-0.0021,0.3661,0.0642,0.372
4.713010,-0.0020,0.3671,0.0643,0.373
4.723445,-0.0019,0.3679,0.0643,0.374
4.733259,-0.0019,0.3687,0.0644,0.374
4.743249,-0.0018,0.3692,0.0644,0.375
4.753856,-0.0018,0.3696,0.0644,0.375
4.763589,-0.0017,0.3698,0.0644,0.375
4.774108,-0.0017,0.3698,0.0643,0.375
4.784277,-0.0017,0.3696,0.0642,0.375
4.798942,-0.0016,0.3693,0.0641,0.375
4.804422,-0.0016,0.3687,0.0640,0.374
4.814377,-0.0016,0.3681,0.0638,0.374
4.824695,-0.0016,0.3675,0.0636,0.373
4.834730,-0.0016,0.3668,0.0635,0.372
4.844719,-0.0016,0.3663,0.0633,0.372
4.855159,-0.0016,0.3658,0.0632,0.371
4.865237,-0.0016,0.3654,0.0631,0.371
4.876511,-0.0016,0.3651,0.0630,0.371
4.885393,-0.0016,0.3649,0.0630,0.370
4.895771,-0.0016,0.3647,0.0629,0.370
4.905832,-0.0016,0.3646,0.0629,0.370
4.915980,-0.0016,0.3645,0.0628,0.370
4.926797,-0.0016,0.3644,0.0628,0.370
4.936037,-0.0015,0.3642,0.0628,0.370
4.945967,-0.0015,0.3642,0.0628,0.370
4.956456,-0.0015,0.3641,0.0628,0.370
4.966457,-0.0015,0.3642,0.0628,0.370
4.976635,-0.0015,0.3643,0.0629,0.370
4.986620,-0.0015,0.3645,0.0629,0.370
4.996753,-0.0015,0.3648,0.0630,0.370
5.007023,-0.0015,0.3651,0.0631,0.371
5.016954,-0.0015,0.3655,0.0632,0.371
5.027766,-0.0015,0.3658,0.0634,0.371
5.037552,-0.0015,0.3661,0.0635,0.372
5.047319,-0.0015,0.3663,0.0636,0.372
5.057876,-0.0015,0.3663,0.0637,0.372
5.067586,-0.0015,0.3662,0.0638,0.372
5.078056,-0.0015,0.3660,0.0639,0.372
5.088219,-0.0014,0.3657,0.0639,0.371
5.098067,-0.0015,0.3652,0.0639,0.371
5.114179,-0.0015,0.3647,0.0639,0.370
5.118372,-0.0015,0.3641,0.0639,0.370
5.128707,-0.0015,0.3634,0.0639,0.369
5.138833,-0.0015,0.3629,0.0638,0.368
5.148712,-0.0015,0.3623,0.0638,0.368
5.159522,-0.0015,0.3618,0.0638,0.367
5.169075,-0.0016,0.3614,0.0638,0.367
5.179385,-0.0016,0.3610,0.0638,0.367
5.189360,-0.0016,0.3608,0.0638,0.366
5.199513,-0.0017,0.3605,0.0639,0.366
5.214949,-0.0017,0.3603,0.0639,0.366
5.219867,-0.0018,0.3601,0.0640,0.366
5.229756,-0.0018,0.3598,0.0640,0.365
5.240135,-0.0019,0.3596,0.0640,0.365
5.249943,-0.0019,0.3593,0.0640,0.365
5.260933,-0.0020,0.3590,0.0640,0.365
5.270585,-0.0020,0.3587,0.0640,0.364
5.280440,-0.0020,0.3584,0.0640,0.364
5.290912,-0.0021,0.3582,0.0640,0.364
5.300857,-0.0021,0.3580,0.0640,0.364
5.314491,-0.0022,0.3579,0.0641,0.364
5.321268,-0.0022,0.3578,0.0641,0.364
5.331364,-0.0022,0.3578,0.0641,0.363
5.341525,-0.0023,0.3578,0.0642,0.364
5.351424,-0.0023,0.3578,0.0642,0.364
5.361749,-0.0023,0.3579,0.0643,0.364
5.371777,-0.0023,0.3579,0.0643,0.364
5.381864,-0.0024,0.3580,0.0644,0.364
5.397760,-0.0024,0.3582,0.0644,0.364
5.402160,-0.0024,0.3584,0.0644,0.364
5.412105,-0.0024,0.3587,0.0645,0.364
5.422567,-0.0024,0.3591,0.0645,0.365
5.432329,-0.0024,0.3597,0.0646,0.365
5.442925,-0.0024,0.3603,0.0647,0.366
5.452733,-0.0024,0.3610,0.0647,0.367
5.462875,-0.0024,0.3618,0.0648,0.368
5.473187,-0.0024,0.3625,0.0649,0.368
5.483418,-0.0024,0.3631,0.0650,0.369
5.497482,-0.0023,0.3637,0.0650,0.369
5.503479,-0.0023,0.3641,0.0650,0.370
5.513450,-0.0023,0.3644,0.0650,0.370
5.523774,-0.0023,0.3646,0.0650,0.370
5.533756,-0.0023,0.3646,0.0650,0.370
5.544237,-0.0023,0.3646,0.0649,0.370
5.554176,-0.0023,0.3645,0.0649,0.370
5.564404,-0.0023,0.3643,0.0648,0.370
5.575743,-0.0023,0.3641,0.0647,0.370
5.584501,-0.0022,0.3637,0.0647,0.369
5.594800,-0.0022,0.3634,0.0646,0.369
5.604973,-0.0022,0.3629,0.0645,0.369
5.614836,-0.0022,0.3624,0.0644,0.368
5.625289,-0.0022,0.3617,0.0643,0.367
5.635064,-0.0022,0.3611,0.0642,0.367
5.645527,-0.0022,0.3604,0.0642,0.366
5.655490,-0.0022,0.3596,0.0641,0.365
5.665540,-0.0022,0.3590,0.0640,0.365
5.675534,-0.0022,0.3583,0.0640,0.364
5.686124,-0.0022,0.3577,0.0639,0.363
